asin,collection,size,color,sales,prior_sales,sales_delta,sessions,prior_sessions,units,prior_units,conversion,prior_conversion,conversion_change_pp,qualified
B07WZP5KZL,Cotton Flannel Sheet Set 180GSM,Queen,Floral Feathers,58.97,58.97,0.0,19,20,1,1,0.05263157894736842,0.05,0.0026315789473684154,False
B07X4X6YT7,Cotton Flannel Sheet Set 180GSM,Queen,Light Gray Plaid,58.97,176.91,-117.94,19,8,1,3,0.05263157894736842,0.375,-0.3223684210526316,False
B0CYCSC4DD,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Emerald Green,58.97,0.0,58.97,16,18,1,0,0.0625,0.0,0.0625,False
B01MQW83B5,Cotton Flannel Sheet Set 160GSM,King,Blue,58.97,0.0,58.97,13,13,1,0,0.07692307692307693,0.0,0.07692307692307693,False
B0BTZ7KY66,1800 Bed Sheet Set 6 PIECE,Split King,Spa Blue,57.97,0.0,57.97,10,16,1,0,0.1,0.0,0.1,False
B0BTZ7DKCD,1800 Bed Sheet Set 6 PIECE,Split King,Yellow,57.97,0.0,57.97,8,9,1,0,0.125,0.0,0.125,False
B0BTZ6DW43,1800 Bed Sheet Set 6 PIECE,Split King,Blue Hydrangea,57.97,115.94,-57.97,25,23,1,2,0.04,0.08695652173913043,-0.04695652173913043,False
B0CYCQM95B,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,White,56.97,170.91,-113.94,12,14,1,3,0.08333333333333333,0.21428571428571427,-0.13095238095238093,False
B01ES3LRXI,1800 Fitted Sheet,Twin,Light Gray,56.91,18.97,37.94,7,10,3,1,0.42857142857142855,0.1,0.3285714285714285,False
B079YXSQ5C,1800 Duvet Cover Set,Twin,White,55.94,139.85,-83.91,57,67,2,5,0.03508771929824561,0.07462686567164178,-0.03953914637339617,False
B0BTZ96P6M,1800 Bed Sheet Set 6 PIECE,California King,Golden Ivory,54.97,0.0,54.97,8,4,1,0,0.125,0.0,0.125,False
B0BTZ4TM7G,1800 Bed Sheet Set 6 PIECE,California King,Yellow,54.97,0.0,54.97,3,1,1,0,0.3333333333333333,0.0,0.3333333333333333,False
B0BTZ85LRT,1800 Bed Sheet Set 6 PIECE,California King,Gray,54.97,164.91,-109.94,6,4,1,3,0.16666666666666666,0.75,-0.5833333333333334,False
B0BTZ64RRN,1800 Bed Sheet Set 6 PIECE,California King,Brown,54.97,0.0,54.97,3,3,1,0,0.3333333333333333,0.0,0.3333333333333333,False
B0822Y42LB,1800 Pillowcase Set 4 pc,Standard,Spa Blue,54.0,27.0,27.0,14,17,2,1,0.14285714285714285,0.058823529411764705,0.08403361344537814,False
B0822XGM2X,1800 Pillowcase Set 4 pc,Standard,Black,54.0,0.0,54.0,7,11,2,0,0.2857142857142857,0.0,0.2857142857142857,False
B0822XNLKD,1800 Pillowcase Set 4 pc,Standard,Navy Blue,54.0,54.0,0.0,9,17,2,2,0.2222222222222222,0.11764705882352941,0.1045751633986928,False
B07MMZ7VNL,1800 Pillowcase Set 2 pc,Set of 2 King Size,Spa Blue,53.91,89.85,-35.94,38,26,3,5,0.07894736842105263,0.19230769230769232,-0.11336032388663969,False
B01DN0BDW2,1800 Pillowcase Set 2 pc,Set of 2 King Size,Emerald Green,53.91,107.82,-53.91,20,23,3,6,0.15,0.2608695652173913,-0.1108695652173913,False
B08TRQ9T7Y,1800 Pillowcase Set 2 pc,Set of 2 King Size,Blush Pink,53.91,71.88,-17.97,13,21,3,4,0.23076923076923078,0.19047619047619047,0.040293040293040316,False
B0CNWG1SXZ,1800 Pillowcase Set 2 pc,Set of 2 King Size,Taupe,53.91,17.97,35.94,13,5,3,1,0.23076923076923078,0.2,0.03076923076923077,False
B00RKHX1WA,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Brick Red,53.91,17.97,35.94,21,12,3,1,0.14285714285714285,0.08333333333333333,0.05952380952380952,False
B0CNRYR2PJ,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Poppy Orange,53.91,17.97,35.94,25,12,3,1,0.12,0.08333333333333333,0.03666666666666667,False
B01ETTHIS4,1800 Flat Sheet,Full,White,53.91,71.88,-17.97,13,15,3,4,0.23076923076923078,0.26666666666666666,-0.03589743589743588,False
B01DN0BCWS,1800 Pillowcase Set 2 pc,Set of 2 King Size,Coral,53.91,0.0,53.91,17,10,3,0,0.17647058823529413,0.0,0.17647058823529413,False
B013FJJVAC,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Royal Blue,53.91,89.85,-35.94,14,14,3,5,0.21428571428571427,0.35714285714285715,-0.14285714285714288,False
B0822YV6M1,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Pinstripe Gray,53.91,89.85,-35.94,11,25,3,5,0.2727272727272727,0.2,0.0727272727272727,False
B07YYBVLB7,Silk Pillowcase,"King 20"" X 36""",Dark Gray,53.16,0.0,53.16,1,1,2,0,2.0,0.0,2.0,False
B0BTZ73R1X,1800 Bed Sheet Set 6 PIECE,King,Purple,52.97,0.0,52.97,13,15,1,0,0.07692307692307693,0.0,0.07692307692307693,False
B0BTZ6RFZR,1800 Bed Sheet Set 6 PIECE,King,Black,52.97,105.94,-52.97,15,18,1,2,0.06666666666666667,0.1111111111111111,-0.04444444444444444,False
B0BTZ5X2MF,1800 Bed Sheet Set 6 PIECE,King,Blush Pink,52.97,0.0,52.97,21,13,1,0,0.047619047619047616,0.0,0.047619047619047616,False
B0BTZ7QPLJ,1800 Bed Sheet Set 6 PIECE,King,Emerald Green,52.97,105.94,-52.97,19,37,1,2,0.05263157894736842,0.05405405405405406,-0.001422475106685639,False
B07X4WRZVN,Cotton Flannel Sheet Set 180GSM,Full,Light Gray Plaid,52.97,0.0,52.97,3,5,1,0,0.3333333333333333,0.0,0.3333333333333333,False
B07X3WM444,Cotton Flannel Sheet Set 160GSM,Queen,Light Blue Plaid,51.97,103.94,-51.97,17,18,1,2,0.058823529411764705,0.1111111111111111,-0.0522875816993464,False
B08BZX5BKY,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Lavender,51.97,363.78999999999996,-311.81999999999994,50,75,1,7,0.02,0.09333333333333334,-0.07333333333333333,False
B0BTZ5S3T2,1800 Bed Sheet Set 6 PIECE,California King,White,51.97,256.73,-204.76000000000002,34,21,2,5,0.058823529411764705,0.23809523809523808,-0.17927170868347336,False
B08BZWNVRD,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Tan,51.97,103.94,-51.97,77,100,1,2,0.012987012987012988,0.02,-0.0070129870129870125,False
B01MYZYURF,Cotton Flannel Sheet Set 160GSM,Queen,Blue,51.97,259.85,-207.88000000000002,18,29,1,5,0.05555555555555555,0.1724137931034483,-0.11685823754789273,False
B0822WWZJR,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Black,51.97,103.94,-51.97,26,58,1,2,0.038461538461538464,0.034482758620689655,0.003978779840848809,False
B0822XYVZ7,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Royal Blue,51.97,155.91,-103.94,28,53,1,3,0.03571428571428571,0.05660377358490566,-0.02088948787061995,False
B0822X5BGN,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Navy Blue,51.97,153.41,-101.44,35,70,1,3,0.02857142857142857,0.04285714285714286,-0.014285714285714287,False
B0822V4YX9,"1800 Fitted Sheet 21"" Deep",King,Gray,51.94,51.94,0.0,18,4,2,2,0.1111111111111111,0.5,-0.3888888888888889,False
B0822VY3C8,"1800 Fitted Sheet 21"" Deep",California King,White,51.94,0.0,51.94,8,9,2,0,0.25,0.0,0.25,False
B0BTZ4LLWL,1800 Bed Sheet Set 6 PIECE,King,Lavender,51.91,52.97,-1.0600000000000023,18,44,1,1,0.05555555555555555,0.022727272727272728,0.032828282828282825,False
B01N7IE9TA,Cotton Flannel Sheet Set 160GSM,Full,Navy,49.97,0.0,49.97,5,7,1,0,0.2,0.0,0.2,False
B0822X11FD,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Navy Blue,49.97,49.97,0.0,20,48,1,1,0.05,0.020833333333333332,0.02916666666666667,False
B07J3YKXS2,Cotton Flannel Sheet Set 180GSM,Twin XL,Gray,49.97,0.0,49.97,4,3,1,0,0.25,0.0,0.25,False
B07X4Y39HF,Cotton Flannel Sheet Set 180GSM,Twin,Light Gray Plaid,49.97,0.0,49.97,2,5,1,0,0.5,0.0,0.5,False
B0822WFRNV,1800 Bed Sheet Set With DEEP Fitted Sheet,Queen,Brick Red,49.97,199.88,-149.91,96,134,1,4,0.010416666666666666,0.029850746268656716,-0.019434079601990048,False
B0CYCPKTKS,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Sky Blue,49.97,99.94,-49.97,38,28,1,2,0.02631578947368421,0.07142857142857142,-0.045112781954887216,False
B0CYCQ212T,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Spa Blue,49.97,48.97,1.0,21,22,1,1,0.047619047619047616,0.045454545454545456,0.0021645021645021606,False
B08NPT2QQ4,400TC Cotton Sheet Set,Twin,Light Blue,49.97,0.0,49.97,3,2,1,0,0.3333333333333333,0.0,0.3333333333333333,False
B0CYCRLVKL,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Hazy Lilac,49.97,0.0,49.97,27,26,1,0,0.037037037037037035,0.0,0.037037037037037035,False
B0CYCNYNXF,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Tan,49.97,0.0,49.97,39,26,1,0,0.02564102564102564,0.0,0.02564102564102564,False
B0CYCP394Q,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Sage,49.97,49.97,0.0,31,30,1,1,0.03225806451612903,0.03333333333333333,-0.0010752688172043015,False
B08BZW5JLC,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Aqua,49.97,299.82,-249.85,41,89,1,6,0.024390243902439025,0.06741573033707865,-0.043025486434639625,False
B08NPRYQZJ,400TC Cotton Sheet Set,Twin,Light Gray,49.97,0.0,49.97,2,3,1,0,0.5,0.0,0.5,False
B0CYCPRDLR,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Ivory,49.97,99.94,-49.97,66,54,1,2,0.015151515151515152,0.037037037037037035,-0.021885521885521883,False
B0D7J69H6B,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Beige,49.97,49.97,0.0,32,32,1,1,0.03125,0.03125,0.0,False
B0CYCPMZ75,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Emerald Green,49.97,0.0,49.97,8,15,1,0,0.125,0.0,0.125,False
B0D7F2CRMR,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Golden Ivory,49.97,49.97,0.0,35,37,1,1,0.02857142857142857,0.02702702702702703,0.001544401544401542,False
B08CHNZBHQ,1800 Ultrasonic Coverlet,Twin,Beige,47.97,0.0,47.97,132,131,1,0,0.007575757575757576,0.0,0.007575757575757576,False
B08CHPM1CK,1800 Ultrasonic Coverlet,Twin,Gray,47.97,0.0,47.97,43,49,1,0,0.023255813953488372,0.0,0.023255813953488372,False
B0B5HSBY5X,1800 Duvet Cover Set,Oversized King,Light Gray,47.97,0.0,47.97,22,10,1,0,0.045454545454545456,0.0,0.045454545454545456,False
B08CZZTNBQ,"1800 Fitted Sheet 21"" Deep",Queen,Spa Mint,47.94,0.0,47.94,43,27,2,0,0.046511627906976744,0.0,0.046511627906976744,False
B01MY7SCEE,1800 Bed Sheets,Split King,Gray,46.97,233.91,-186.94,132,76,1,5,0.007575757575757576,0.06578947368421052,-0.05821371610845295,False
B0DGQTCZ9Q,1800 Bed Sheets,Split King,Charcoal,46.97,46.97,0.0,14,26,1,1,0.07142857142857142,0.038461538461538464,0.03296703296703296,False
B0CNRYCQQB,1800 Bed Sheets,Split King,Pistachio,46.97,140.91,-93.94,27,57,1,3,0.037037037037037035,0.05263157894736842,-0.015594541910331383,False
B0CNS1M85H,1800 Bed Sheets,Split King,Blue Nova,46.97,187.88,-140.91,29,60,1,4,0.034482758620689655,0.06666666666666667,-0.03218390804597701,False
B01MR5L532,1800 Bed Sheets,Split King,Lavender,46.97,93.94,-46.97,43,116,1,2,0.023255813953488372,0.017241379310344827,0.006014434643143544,False
B08RZFDKF9,1800 Bed Sheets,Split King,Blush Pink,46.97,46.97,0.0,38,85,1,1,0.02631578947368421,0.011764705882352941,0.014551083591331268,False
B0CNRX5LHJ,1800 Bed Sheets,Split King,Hazy Lilac,46.97,140.91,-93.94,35,82,1,3,0.02857142857142857,0.036585365853658534,-0.008013937282229964,False
B01MT8NVMQ,1800 Bed Sheets,Split King,Brick Red,46.97,46.97,0.0,15,45,1,1,0.06666666666666667,0.022222222222222223,0.04444444444444444,False
B0822VS5W8,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Black,45.97,137.91,-91.94,21,44,1,3,0.047619047619047616,0.06818181818181818,-0.02056277056277056,False
B08BZVT9FJ,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Brown,45.97,91.94,-45.97,29,35,1,2,0.034482758620689655,0.05714285714285714,-0.022660098522167486,False
B08D11KZP7,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Coral,45.97,91.94,-45.97,40,63,1,2,0.025,0.031746031746031744,-0.006746031746031743,False
B0BMWBCR3Y,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Pinstripe Gray,45.97,137.91,-91.94,72,97,1,3,0.013888888888888888,0.030927835051546393,-0.017038946162657505,False
B0822WHWRZ,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Spa Blue,45.97,275.82,-229.85,56,153,1,6,0.017857142857142856,0.0392156862745098,-0.021358543417366947,False
B0822XTZ9H,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Royal Blue,45.97,0.0,45.97,30,53,1,0,0.03333333333333333,0.0,0.03333333333333333,False
B0B5HSDTJP,1800 Duvet Cover Set,Oversized Queen,White,45.97,91.94,-45.97,50,35,1,2,0.02,0.05714285714285714,-0.037142857142857144,False
B09NC6DWPT,Mattress Pads Waterproof,"California King 21""",White,45.46,0.0,45.46,5,16,2,0,0.4,0.0,0.4,False
B0D7J7269X,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Beige,44.97,0.0,44.97,8,10,1,0,0.125,0.0,0.125,False
B0DGQRMQ24,1800 Bed Sheets,California King,Oxford Stripe Blue Nova,44.97,0.0,44.97,18,43,1,0,0.05555555555555555,0.0,0.05555555555555555,False
B07R922JQZ,1800 Bed Sheets,California King,Pinstripe Gray,44.97,404.73,-359.76,52,124,1,9,0.019230769230769232,0.07258064516129033,-0.053349875930521096,False
B00ZSHJ0TM,1800 Bed Sheets,California King,Striped Gray/Silver,44.97,134.91,-89.94,49,81,1,3,0.02040816326530612,0.037037037037037035,-0.016628873771730914,False
B0822W2CT7,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Royal Blue,44.97,89.94,-44.97,28,26,1,2,0.03571428571428571,0.07692307692307693,-0.041208791208791215,False
B0CNRX7KCP,1800 Bed Sheets,California King,Pistachio,44.97,44.97,0.0,30,48,1,1,0.03333333333333333,0.020833333333333332,0.0125,False
B0CNRVWHB1,1800 Bed Sheets,California King,Hazy Lilac,44.97,134.91,-89.94,71,101,1,3,0.014084507042253521,0.0297029702970297,-0.01561846325477618,False
B0CYCQC5JR,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Navy Blue,44.97,0.0,44.97,5,6,1,0,0.2,0.0,0.2,False
B0CYCQ94HT,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Black,44.97,0.0,44.97,5,5,1,0,0.2,0.0,0.2,False
B00WAIH9IQ,1800 Bed Sheets,California King,Lavender,44.97,134.91,-89.94,51,93,1,3,0.0196078431372549,0.03225806451612903,-0.01265022137887413,False
B08BZYDJCT,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Lavender,44.97,44.97,0.0,35,44,1,1,0.02857142857142857,0.022727272727272728,0.005844155844155843,False
B0822W537Y,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Brick Red,44.97,0.0,44.97,12,18,1,0,0.08333333333333333,0.0,0.08333333333333333,False
B0822VTP9F,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Beige,44.97,134.91,-89.94,26,44,1,3,0.038461538461538464,0.06818181818181818,-0.029720279720279713,False
B0822WHSF5,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Spa Blue,44.97,0.0,44.97,26,33,1,0,0.038461538461538464,0.0,0.038461538461538464,False
B0CYCPVH5D,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Lavender,44.97,0.0,44.97,7,9,1,0,0.14285714285714285,0.0,0.14285714285714285,False
B08BZVPSCB,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Tan,44.97,134.91,-89.94,23,52,1,3,0.043478260869565216,0.057692307692307696,-0.01421404682274248,False
B0822WX2RK,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Navy Blue,44.97,44.97,0.0,18,32,1,1,0.05555555555555555,0.03125,0.024305555555555552,False
B07BKMZ5YD,1800 Bed Sheets,California King,Spa Blue,44.97,269.82,-224.85,62,165,1,6,0.016129032258064516,0.03636363636363636,-0.020234604105571846,False
B0D7J4XVRX,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Spa Mint,44.97,0.0,44.97,17,12,1,0,0.058823529411764705,0.0,0.058823529411764705,False
B01DN0AYFY,1800 Bed Sheets,California King,Blue Hydrangea,44.97,404.72999999999996,-359.76,71,139,1,9,0.014084507042253521,0.06474820143884892,-0.0506636943965954,False
B0822WL4Z5,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Blue Hydrangea,44.97,89.94,-44.97,43,41,1,2,0.023255813953488372,0.04878048780487805,-0.02552467385138968,False
B0CYCP3H4R,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Blue Nova,44.97,0.0,44.97,25,17,1,0,0.04,0.0,0.04,False
B01DN0AZEE,1800 Bed Sheets,California King,Coral,44.97,179.88,-134.91,32,62,1,4,0.03125,0.06451612903225806,-0.03326612903225806,False
B013FJJSSW,1800 Bed Sheets,California King,Royal Blue,44.97,89.94,-44.97,35,46,1,2,0.02857142857142857,0.043478260869565216,-0.014906832298136646,False
B0822XR323,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Royal Blue,44.97,44.97,0.0,15,36,1,1,0.06666666666666667,0.027777777777777776,0.03888888888888889,False
B0CYCR1VRD,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Sage,44.97,0.0,44.97,18,11,1,0,0.05555555555555555,0.0,0.05555555555555555,False
B0DGQQNZWS,1800 Bed Sheets,California King,Oxford Stripe Hazy Lilac,44.97,44.97,0.0,32,38,1,1,0.03125,0.02631578947368421,0.004934210526315791,False
B0822TY5NY,1800 Pillow Shams 2 piece,Standard,Spa Blue,44.910000000000004,29.94,14.970000000000002,52,48,3,2,0.057692307692307696,0.041666666666666664,0.01602564102564103,False
B0CNRX854V,1800 Bed Sheets,California King,Poppy Orange,44.07,89.94,-45.87,19,45,1,2,0.05263157894736842,0.044444444444444446,0.008187134502923972,False
B0BTZ6C597,1800 Bed Sheet Set 6 PIECE,Queen,Emerald Green,43.97,87.94,-43.97,14,29,1,2,0.07142857142857142,0.06896551724137931,0.0024630541871921152,False
B07YYKZTKW,Cotton Flannel Sheet Set 160GSM,Twin XL,Burgundy,43.97,43.97,0.0,7,6,1,1,0.14285714285714285,0.16666666666666666,-0.023809523809523808,False
B07WZP1HM4,Cotton Flannel Sheet Set 160GSM,Twin,Pink,43.97,0.0,43.97,1,6,1,0,1.0,0.0,1.0,False
B07YYL62HZ,Cotton Flannel Sheet Set 160GSM,Twin,Gray,43.97,0.0,43.97,5,5,1,0,0.2,0.0,0.2,False
B07YYLSXJV,Cotton Flannel Sheet Set 160GSM,Twin XL,White,43.97,43.97,0.0,11,11,1,1,0.09090909090909091,0.09090909090909091,0.0,False
B01N5FLSQY,Cotton Flannel Sheet Set 160GSM,Twin XL,Sage,43.97,87.94,-43.97,26,27,1,2,0.038461538461538464,0.07407407407407407,-0.035612535612535606,False
B0BTZ81ZZK,1800 Bed Sheet Set 6 PIECE,Queen,Aqua,43.97,87.94,-43.97,21,33,1,2,0.047619047619047616,0.06060606060606061,-0.012987012987012991,False
B0BTZ5617G,1800 Bed Sheet Set 6 PIECE,Queen,Blush Pink,43.97,131.91,-87.94,30,47,1,3,0.03333333333333333,0.06382978723404255,-0.030496453900709215,False
B01N6H23WO,Cotton Flannel Sheet Set 160GSM,Twin,Sage,43.97,43.97,0.0,9,13,1,1,0.1111111111111111,0.07692307692307693,0.03418803418803418,False
B01N0R133G,Cotton Flannel Sheet Set 160GSM,Twin XL,Blue,43.97,43.97,0.0,7,16,1,1,0.14285714285714285,0.0625,0.08035714285714285,False
B01ES3MP1G,1800 Fitted Sheet,King,Beige,43.94,43.94,0.0,17,20,2,2,0.11764705882352941,0.1,0.017647058823529405,False
B08TRR95RM,1800 Fitted Sheet,King,Sage,43.94,21.97,21.97,20,18,2,1,0.1,0.05555555555555555,0.04444444444444445,False
B0822WVBNY,"1800 Fitted Sheet 21"" Deep",Twin XL,White,43.94,65.91,-21.97,33,15,2,3,0.06060606060606061,0.2,-0.1393939393939394,False
B01ES3N6IW,1800 Fitted Sheet,King,Purple,43.94,21.97,21.97,8,3,2,1,0.25,0.3333333333333333,-0.08333333333333331,False
B01ES3OLKY,1800 Fitted Sheet,California King,Black,43.94,65.91,-21.97,7,5,2,3,0.2857142857142857,0.6,-0.3142857142857143,False
B08TRPNC1C,1800 Fitted Sheet,King,Teal,43.94,0.0,43.94,9,5,2,0,0.2222222222222222,0.0,0.2222222222222222,False
B01ES3MYUS,1800 Fitted Sheet,King,Aqua,43.94,0.0,43.94,4,4,2,0,0.5,0.0,0.5,False
B01ES3MQX8,1800 Fitted Sheet,King,Gray,43.94,87.88,-43.94,19,17,2,4,0.10526315789473684,0.23529411764705882,-0.13003095975232198,False
B0D7J5RP1G,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Golden Ivory,39.98,0.0,39.98,10,8,2,0,0.2,0.0,0.2,False
B0822XRVC6,1800 Bedskirt,Full,Spa Blue,39.94,19.97,19.97,18,11,2,1,0.1111111111111111,0.09090909090909091,0.020202020202020193,False
B01ETTFPRA,1800 Flat Sheet,King,Gray,39.94,19.97,19.97,11,16,2,1,0.18181818181818182,0.0625,0.11931818181818182,False
B01ETTGC04,1800 Flat Sheet,King,Black,39.94,19.97,19.97,12,4,2,1,0.16666666666666666,0.25,-0.08333333333333334,False
B08TRQ44QX,1800 Flat Sheet,California King,Blush Pink,39.94,19.97,19.97,5,3,2,1,0.4,0.3333333333333333,0.06666666666666671,False
B01ETTHM8K,1800 Flat Sheet,California King,Aqua,39.94,0.0,39.94,4,2,2,0,0.5,0.0,0.5,False
B01ES3L5L2,1800 Fitted Sheet,Queen,Beige,39.94,39.94,0.0,14,22,2,2,0.14285714285714285,0.09090909090909091,0.05194805194805194,False
B0B2Q5M6KH,1800 Bedskirt,Full,Golden Ivory,39.94,39.94,0.0,25,17,2,2,0.08,0.11764705882352941,-0.03764705882352941,False
B0892PJN9C,1800 Flat Sheet,King,Spa Blue,39.94,19.97,19.97,7,11,2,1,0.2857142857142857,0.09090909090909091,0.1948051948051948,False
B08TRPRMH9,1800 Fitted Sheet,Queen,Teal,39.94,0.0,39.94,13,7,2,0,0.15384615384615385,0.0,0.15384615384615385,False
B0822XYSQR,1800 Bedskirt,Full,Beige,39.94,79.88,-39.94,55,45,2,4,0.03636363636363636,0.08888888888888889,-0.05252525252525253,False
B01ETTFMOQ,1800 Flat Sheet,King,Beige,39.94,0.0,39.94,13,12,2,0,0.15384615384615385,0.0,0.15384615384615385,False
B01ES3L9GS,1800 Fitted Sheet,Queen,Navy Blue,39.94,39.94,0.0,12,12,2,2,0.16666666666666666,0.16666666666666666,0.0,False
B0892Q7ZKV,1800 Fitted Sheet,Queen,Spa Blue,39.94,19.97,19.97,14,14,2,1,0.14285714285714285,0.07142857142857142,0.07142857142857142,False
B0BTZ6WFRX,1800 Bed Sheet Set 6 PIECE,Full,Light Gray,38.97,272.79,-233.82000000000002,8,10,1,7,0.125,0.7,-0.575,False
B0BTZ5W5H8,1800 Bed Sheet Set 6 PIECE,Full,Black,38.97,38.97,0.0,5,5,1,1,0.2,0.2,0.0,False
B0BTZ4XGNW,1800 Bed Sheet Set 6 PIECE,Full,Blue Hydrangea,38.97,194.85,-155.88,12,9,1,5,0.08333333333333333,0.5555555555555556,-0.47222222222222227,False
B0BTZ4QWHW,1800 Bed Sheet Set 6 PIECE,Full,Blush Pink,38.97,38.97,0.0,8,11,1,1,0.125,0.09090909090909091,0.03409090909090909,False
B0BTZ74CPX,1800 Bed Sheet Set 6 PIECE,Twin,Blue Hydrangea,37.97,37.97,0.0,12,4,1,1,0.08333333333333333,0.25,-0.16666666666666669,False
B0CLY95T5V,1800 Bed Sheets,Full,Burgundy,37.97,303.76,-265.78999999999996,48,80,1,8,0.020833333333333332,0.1,-0.07916666666666668,False
B0BTZ6C48G,1800 Bed Sheet Set 6 PIECE,Twin,Golden Ivory,37.97,0.0,37.97,14,7,1,0,0.07142857142857142,0.0,0.07142857142857142,False
B0BTZ4Q11V,1800 Bed Sheet Set 6 PIECE,Twin,Coral,37.97,0.0,37.97,6,10,1,0,0.16666666666666666,0.0,0.16666666666666666,False
B0BTZ5WFGR,1800 Bed Sheet Set 6 PIECE,Twin,Beige,37.97,0.0,37.97,21,8,1,0,0.047619047619047616,0.0,0.047619047619047616,False
B0BTZ6B7XL,1800 Bed Sheet Set 6 PIECE,Twin,Brown,37.97,0.0,37.97,6,5,1,0,0.16666666666666666,0.0,0.16666666666666666,False
B0BTZ5BY6R,1800 Bed Sheet Set 6 PIECE,Twin XL,Light Gray,37.97,189.85,-151.88,20,11,1,5,0.05,0.45454545454545453,-0.40454545454545454,False
B08TRQ3JS8,1800 Fitted Sheet,Twin XL,Golden Ivory,37.94,37.94,0.0,6,12,2,2,0.3333333333333333,0.16666666666666666,0.16666666666666666,False
B01ES3NGTQ,1800 Fitted Sheet,Twin XL,Blue Hydrangea,37.94,37.94,0.0,13,5,2,2,0.15384615384615385,0.4,-0.24615384615384617,False
B01ES3OAN2,1800 Fitted Sheet,Full,Brown,37.94,0.0,37.94,4,5,2,0,0.5,0.0,0.5,False
B01ES3ME9Y,1800 Fitted Sheet,Twin,Spa Mint,37.94,75.88,-37.94,11,10,2,4,0.18181818181818182,0.4,-0.2181818181818182,False
B01ES3MNCM,1800 Fitted Sheet,Twin XL,Navy Blue,37.94,56.91,-18.97,7,4,2,3,0.2857142857142857,0.75,-0.4642857142857143,False
B01ES3M4SA,1800 Fitted Sheet,Twin,Coral,37.94,0.0,37.94,1,5,2,0,2.0,0.0,2.0,False
B0892MH6N9,1800 Fitted Sheet,Twin XL,Spa Blue,37.94,37.94,0.0,8,7,2,2,0.25,0.2857142857142857,-0.0357142857142857,False
B01ES3MSYK,1800 Fitted Sheet,Twin XL,Aqua,37.94,0.0,37.94,11,9,2,0,0.18181818181818182,0.0,0.18181818181818182,False
B01ETTEBI4,1800 Flat Sheet,Queen,Purple,37.94,37.94,0.0,9,11,2,2,0.2222222222222222,0.18181818181818182,0.04040404040404039,False
B01ETTEEWW,1800 Flat Sheet,Queen,Light Gray,37.94,0.0,37.94,11,6,2,0,0.18181818181818182,0.0,0.18181818181818182,False
B01ES3O5RI,1800 Fitted Sheet,Full,Aqua,37.94,0.0,37.94,9,5,2,0,0.2222222222222222,0.0,0.2222222222222222,False
