asin,collection,size,color,sales,prior_sales,sales_delta,sessions,prior_sessions,units,prior_units,conversion,prior_conversion,conversion_change_pp,qualified
B00RKHWU2W,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Aqua,359.28000000000003,161.73,197.55000000000004,72,37,24,9,0.3333333333333333,0.24324324324324326,0.09009009009009006,False
B01DN09Z7M,1800 Bed Sheets,Twin,Coral,356.64,69.94,286.7,373,67,12,2,0.032171581769437,0.029850746268656716,0.002320835500780282,False
B0822YRCDP,1800 Pillowcase Set 4 pc,Standard,Gray,354.24,187.92000000000002,166.32,76,24,15,7,0.19736842105263158,0.2916666666666667,-0.0942982456140351,False
B0822XD973,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Beige,350.73,0.0,350.73,224,37,9,0,0.04017857142857143,0.0,0.04017857142857143,False
B08TRP6QMS,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Blush Pink,349.44,89.49,259.95,115,54,22,5,0.19130434782608696,0.09259259259259259,0.09871175523349437,False
B0D7JFX2WC,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Spa Mint,347.26,99.94,247.32,218,59,8,2,0.03669724770642202,0.03389830508474576,0.002798942621676258,False
B08TRP773N,1800 Pillowcase Set 2 pc,Set of 2 King Size,Sage,346.74,143.76,202.98000000000002,91,37,22,8,0.24175824175824176,0.21621621621621623,0.02554202554202553,False
B013FJJSSW,1800 Bed Sheets,California King,Royal Blue,344.92999999999995,44.97,299.9599999999999,196,35,9,1,0.04591836734693878,0.02857142857142857,0.017346938775510207,False
B0CYCS32SP,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Spa Blue,344.63,117.94,226.69,109,37,7,2,0.06422018348623854,0.05405405405405406,0.010166129432184479,False
B0CYCRZYN3,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Sage,339.03999999999996,117.94,221.09999999999997,96,24,7,2,0.07291666666666667,0.08333333333333333,-0.010416666666666657,False
B0DGQQ87MC,1800 Bed Sheets,Twin,Oxford Stripe Sage,338.76,0.0,338.76,188,45,12,0,0.06382978723404255,0.0,0.06382978723404255,False
B08V91TK7Q,1800 Bed Sheets,RV / Short Queen,Spa Blue,335.6700000000001,209.12,126.55000000000007,170,110,11,6,0.06470588235294118,0.05454545454545454,0.01016042780748664,False
B0CLYF44J8,1800 Bed Sheets,Split King,Taupe,335.53,0.0,335.53,214,28,9,0,0.04205607476635514,0.0,0.04205607476635514,False
B0BTZ4V7MT,1800 Bed Sheet Set 6 PIECE,Queen,Coral,334.13,0.0,334.13,81,12,9,0,0.1111111111111111,0.0,0.1111111111111111,False
B01N0R133G,Cotton Flannel Sheet Set 160GSM,Twin XL,Blue,334.13,43.97,290.15999999999997,28,7,9,1,0.32142857142857145,0.14285714285714285,0.1785714285714286,False
B00O35DMNU,1800 Bed Sheets,Full,Brick Red,334.07,189.85,144.22,164,48,11,5,0.06707317073170732,0.10416666666666667,-0.03709349593495935,False
B078SYGWWF,1800 Duvet Cover Set,King,Hotel White with Gray Embroidery,332.73,0.0,332.73,156,71,9,0,0.057692307692307696,0.0,0.057692307692307696,False
B0DGQQHL23,1800 Bed Sheets,California King,Oxford Stripe Sage,332.73,89.94,242.79000000000002,192,39,9,2,0.046875,0.05128205128205128,-0.00440705128205128,False
B0CYCP394Q,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Sage,329.76,49.97,279.78999999999996,103,31,8,1,0.07766990291262135,0.03225806451612903,0.04541183839649232,False
B0BTZ86L2X,1800 Bed Sheet Set 6 PIECE,Twin XL,Gray,328.31000000000006,0.0,328.31000000000006,57,16,10,0,0.17543859649122806,0.0,0.17543859649122806,False
B0BTZ6C597,1800 Bed Sheet Set 6 PIECE,Queen,Emerald Green,327.97,43.97,284.0,98,14,9,1,0.09183673469387756,0.07142857142857142,0.02040816326530613,False
B0BTZ92PKT,1800 Bed Sheet Set 6 PIECE,Twin XL,Blush Pink,327.64,189.85,137.79,412,150,10,5,0.024271844660194174,0.03333333333333333,-0.009061488673139158,False
B00RKHWP8G,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Navy Blue,326.07000000000005,125.78999999999999,200.28000000000006,62,28,21,7,0.3387096774193548,0.25,0.08870967741935482,False
B0BTZ4LLWL,1800 Bed Sheet Set 6 PIECE,King,Lavender,323.09000000000003,51.91,271.18000000000006,130,18,7,1,0.05384615384615385,0.05555555555555555,-0.0017094017094017033,False
B08BZVT9FJ,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Brown,321.76,45.97,275.78999999999996,139,29,8,1,0.05755395683453238,0.034482758620689655,0.023071198213842722,False
B0CNRYNV4P,1800 Bed Sheets,Twin XL,Pistachio,321.66999999999996,34.97,286.69999999999993,273,60,11,1,0.040293040293040296,0.016666666666666666,0.02362637362637363,False
B0CYCPGS5Q,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Ivory,318.41999999999996,58.97,259.44999999999993,80,24,6,1,0.075,0.041666666666666664,0.03333333333333333,False
B0822WWZJR,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Black,316.99,51.97,265.02,153,26,7,1,0.0457516339869281,0.038461538461538464,0.007290095525389638,False
B08BZZ4MJY,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Lavender,314.73,134.01,180.72000000000003,177,31,9,3,0.05084745762711865,0.0967741935483871,-0.04592673592126845,False
B0CNRVZBRR,1800 Bed Sheets,Twin XL,Hazy Lilac,314.66999999999996,209.12,105.54999999999995,348,89,11,6,0.031609195402298854,0.06741573033707865,-0.035806534934779796,False
B0822V7SL6,1800 Pillow Shams 2 piece,Standard,Blue Hydrangea,311.25000000000006,254.48999999999998,56.760000000000076,237,158,25,17,0.10548523206751055,0.10759493670886076,-0.002109704641350213,False
B01DN0BH0K,1800 Pillowcase Set 2 pc,Set of 2 King Size,Spa Mint,310.79999999999995,125.78999999999999,185.00999999999996,98,45,20,7,0.20408163265306123,0.15555555555555556,0.04852607709750567,False
B0BMW79MJQ,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Laced Sky Blue,305.80999999999995,0.0,305.80999999999995,300,60,8,0,0.02666666666666667,0.0,0.02666666666666667,False
B01DN0AZEE,1800 Bed Sheets,California King,Coral,305.76,44.97,260.78999999999996,186,32,8,1,0.043010752688172046,0.03125,0.011760752688172046,False
B0CYCPL4PN,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Light Gray,304.78999999999996,148.91,155.87999999999997,105,28,7,3,0.06666666666666667,0.10714285714285714,-0.04047619047619047,False
B0CLYC255G,1800 Bed Sheets,Full,Taupe,303.76,0.0,303.76,135,44,8,0,0.05925925925925926,0.0,0.05925925925925926,False
B0CNRYT4DL,1800 Bed Sheets,Split King,Terracotta,303.76,92.06,211.7,126,8,8,2,0.06349206349206349,0.25,-0.1865079365079365,False
B01NCLP7SY,Cotton Flannel Sheet Set 160GSM,Queen,Sage,301.39,155.91,145.48,104,72,7,3,0.0673076923076923,0.041666666666666664,0.02564102564102564,False
B0CNRYCQQB,1800 Bed Sheets,Split King,Pistachio,299.46,46.97,252.48999999999998,196,27,8,1,0.04081632653061224,0.037037037037037035,0.0037792894935752067,False
B0822VPJB6,1800 Pillow Shams 2 piece,King,Beige,299.01,269.46,29.55000000000001,207,128,23,18,0.1111111111111111,0.140625,-0.029513888888888895,False
B0BTZ6Q3QW,1800 Bed Sheet Set 6 PIECE,Queen,Yellow,298.96,87.94,211.01999999999998,127,36,8,2,0.06299212598425197,0.05555555555555555,0.007436570428696415,False
B0DGQRXZ43,1800 Bed Sheets,California King,Charcoal,297.46,0.0,297.46,78,9,8,0,0.10256410256410256,0.0,0.10256410256410256,False
B0D7F2CRMR,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Golden Ivory,297.28999999999996,49.97,247.31999999999996,97,35,7,1,0.07216494845360824,0.02857142857142857,0.043593519882179674,False
B08BZY4TYY,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Emerald Green,296.96,91.94,205.01999999999998,235,47,8,2,0.03404255319148936,0.0425531914893617,-0.008510638297872339,False
B0BTZ2M96Q,1800 Bed Sheet Set 6 PIECE,Twin XL,Golden Ivory,296.13,0.0,296.13,55,11,9,0,0.16363636363636364,0.0,0.16363636363636364,False
B07X4X6YT7,Cotton Flannel Sheet Set 180GSM,Queen,Light Gray Plaid,294.82000000000005,58.97,235.85000000000005,27,19,6,1,0.2222222222222222,0.05263157894736842,0.1695906432748538,False
B01N9HT5K2,Cotton Flannel Sheet Set 160GSM,Queen,Burgundy,290.99,0.0,290.99,42,17,7,0,0.16666666666666666,0.0,0.16666666666666666,False
B07WZP1R3Q,Cotton Flannel Sheet Set 160GSM,Twin XL,Pink,290.16,0.0,290.16,47,10,8,0,0.1702127659574468,0.0,0.1702127659574468,False
B014MVUCCI,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Lavender,290.13,71.88,218.25,82,28,19,4,0.23170731707317074,0.14285714285714285,0.0888501742160279,False
B01DG59M04,1800 Pillowcase Set 2 pc,Set of 2 King Size,Tan,288.36,340.71,-52.349999999999966,69,36,18,19,0.2608695652173913,0.5277777777777778,-0.2669082125603865,False
B0822WHSF5,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Spa Blue,287.76,44.97,242.79,163,26,8,1,0.049079754601226995,0.038461538461538464,0.010618216139688531,False
B0822TXPDR,1800 Pillow Shams 2 piece,King,Blue Hydrangea,287.31,164.67,122.64000000000001,135,80,23,11,0.17037037037037037,0.1375,0.032870370370370355,False
B016P42SOU,1800 Bed Sheets,Twin XL,Purple,286.7,69.94,216.76,101,29,10,2,0.09900990099009901,0.06896551724137931,0.030044383748719705,False
B00RKHX5CQ,1800 Pillowcase Set 2 pc,Set of 2 King Size,Beige,282.96000000000004,143.76,139.20000000000005,55,31,18,8,0.32727272727272727,0.25806451612903225,0.06920821114369502,False
B0CYCPKTKS,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Sky Blue,281.69,49.97,231.72,143,38,7,1,0.04895104895104895,0.02631578947368421,0.022635259477364743,False
B01N5FLSQY,Cotton Flannel Sheet Set 160GSM,Twin XL,Sage,281.36,43.97,237.39000000000001,67,26,8,1,0.11940298507462686,0.038461538461538464,0.0809414466130884,False
B0DGQR27PJ,1800 Bed Sheets,Twin XL,Oxford Stripe Blue Nova,279.7,174.85,104.85,286,59,10,5,0.03496503496503497,0.0847457627118644,-0.049780727746829435,False
B0CNRZB226,1800 Bed Sheets,RV / Short Queen,Blue Nova,279.7,69.94,209.76,121,56,10,2,0.08264462809917356,0.03571428571428571,0.046930342384887844,False
B01ES3NA74,1800 Fitted Sheet,King,Light Gray,274.58,87.88,186.7,81,18,14,4,0.1728395061728395,0.2222222222222222,-0.04938271604938271,False
B0822ZK6VY,1800 Bedskirt,King,Blue Hydrangea,267.56,137.82,129.74,159,91,13,6,0.08176100628930817,0.06593406593406594,0.015826940355242236,False
B00O35DHNA,1800 Bed Sheets,Full,Gold,265.76,151.12,114.63999999999999,142,45,8,4,0.056338028169014086,0.08888888888888889,-0.032550860719874807,False
B07J3SN523,Cotton Flannel Sheet Set 180GSM,King,White,263.85,197.91,65.94000000000003,50,23,5,3,0.1,0.13043478260869565,-0.030434782608695643,False
B0CYCPRDLR,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Ivory,262.32,49.97,212.35,173,66,6,1,0.03468208092485549,0.015151515151515152,0.019530565773340336,False
B0822VS5W8,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Black,259.84,45.97,213.86999999999998,139,21,7,1,0.050359712230215826,0.047619047619047616,0.00274066461116821,False
B0CYCQQ89M,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Blue Nova,259.45000000000005,117.94,141.51000000000005,117,23,5,2,0.042735042735042736,0.08695652173913043,-0.044221479004087696,False
B0DGQS8V6Q,1800 Bed Sheets,Twin,Oxford Stripe Blue Nova,258.73,0.0,258.73,201,28,9,0,0.04477611940298507,0.0,0.04477611940298507,False
B08D11KZP7,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Coral,257.39,45.97,211.42,173,40,7,1,0.04046242774566474,0.025,0.015462427745664739,False
B0BTZ5X2MF,1800 Bed Sheet Set 6 PIECE,King,Blush Pink,256.22,52.97,203.25000000000003,88,21,6,1,0.06818181818181818,0.047619047619047616,0.02056277056277056,False
B08TRRHGXW,1800 Pillowcase Set 2 pc,Set of 2 King Size,Teal,255.11999999999998,107.46,147.65999999999997,75,22,16,6,0.21333333333333335,0.2727272727272727,-0.05939393939393936,False
B0CYCPZCSK,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Aqua,254.82,99.94,154.88,102,25,6,2,0.058823529411764705,0.08,-0.021176470588235297,False
B0822X11FD,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Navy Blue,254.82,49.97,204.85,144,20,6,1,0.041666666666666664,0.05,-0.008333333333333338,False
B01MT8KYHK,1800 Bed Sheets,Split King,Royal Blue,252.49,0.0,252.49,125,13,7,0,0.056,0.0,0.056,False
B0CLYBFG6K,1800 Bed Sheets,California King,Taupe,252.49,89.94,162.55,110,23,7,2,0.06363636363636363,0.08695652173913043,-0.023320158102766803,False
B00RKHXDTG,1800 Pillowcase Set 2 pc,Set of 2 King Size,Aqua,252.42000000000002,35.94,216.48000000000002,60,12,16,2,0.26666666666666666,0.16666666666666666,0.1,False
B0CNRX9Q3L,1800 Pillowcase Set 2 pc,Set of 2 King Size,Hazy Lilac,252.42,0.0,252.42,44,20,16,0,0.36363636363636365,0.0,0.36363636363636365,False
B0BMW6RRP6,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Pinstripe Gray,251.79,0.0,251.79,146,31,7,0,0.04794520547945205,0.0,0.04794520547945205,False
B01DK4M0H8,1800 Bed Sheets,Twin XL,Striped Gray/Silver,251.73,34.97,216.76,281,64,9,1,0.03202846975088968,0.015625,0.01640346975088968,False
B013FJJH1A,1800 Bed Sheets,Twin,Royal Blue,251.73,244.79,6.939999999999998,508,54,9,7,0.017716535433070866,0.12962962962962962,-0.11191309419655876,True
B0CNRYPY8G,1800 Bed Sheets,RV / Short Queen,Hazy Lilac,251.73,174.85,76.88,145,78,9,5,0.06206896551724138,0.0641025641025641,-0.0020335985853227184,False
B0822X4J7R,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Brick Red,249.82,0.0,249.82,83,14,6,0,0.07228915662650602,0.0,0.07228915662650602,False
B01LXQW6IW,1800 Pillowcase Set 2 pc,Set of 2 King Size,Paisley Gray,247.92000000000002,107.82,140.10000000000002,60,22,16,6,0.26666666666666666,0.2727272727272727,-0.006060606060606044,False
B00O35D9LA,1800 Bed Sheets,Twin,Brick Red,246.06,69.24000000000001,176.82,310,49,8,2,0.025806451612903226,0.04081632653061224,-0.015009874917709016,False
B010LAZQW0,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Striped White,242.54999999999998,0.0,242.54999999999998,41,10,15,0,0.36585365853658536,0.0,0.36585365853658536,False
B082311FB2,1800 Bedskirt,Twin XL,Black,240.57999999999998,99.85,140.73,74,26,14,5,0.1891891891891892,0.19230769230769232,-0.0031185031185031187,False
B0822XBDZW,1800 Bedskirt,Full,White,240.57999999999998,239.64,0.9399999999999977,200,101,14,12,0.07,0.1188118811881188,-0.0488118811881188,False
B0822W322Q,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Royal Blue,239.82,0.0,239.82,124,20,6,0,0.04838709677419355,0.0,0.04838709677419355,False
B0822W8CWV,"1800 Fitted Sheet 21"" Deep",Queen,White,239.64,71.91,167.73,82,24,12,3,0.14634146341463414,0.125,0.021341463414634138,False
B0D7J6FGW4,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Beige,238.05,117.94,120.11000000000001,97,32,5,2,0.05154639175257732,0.0625,-0.010953608247422683,False
B0D7JBM5Z1,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Golden Ivory,238.05,175.73,62.32000000000002,76,26,5,3,0.06578947368421052,0.11538461538461539,-0.04959514170040487,False
B0822XSCPT,1800 Bedskirt,Queen,Blue Hydrangea,237.95999999999998,83.88,154.07999999999998,147,88,13,4,0.08843537414965986,0.045454545454545456,0.04298082869511441,False
B07J3SKJMZ,Cotton Flannel Sheet Set 180GSM,California King,Gray,237.88,0.0,237.88,31,4,4,0,0.12903225806451613,0.0,0.12903225806451613,False
B07PSK5GG2,1800 Duvet Cover Set,King,Laced Sky Blue,236.56,73.94,162.62,143,74,8,2,0.055944055944055944,0.02702702702702703,0.028917028917028915,False
B07J3THZTH,Cotton Flannel Sheet Set 180GSM,Queen,Gray,235.85000000000002,0.0,235.85000000000002,71,43,5,0,0.07042253521126761,0.0,0.07042253521126761,False
B0CYCQBH77,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Sky Blue,235.85,0.0,235.85,71,24,5,0,0.07042253521126761,0.0,0.07042253521126761,False
B0822TRHC4,"1800 Fitted Sheet 21"" Deep",Queen,Blue Hydrangea,234.84,23.97,210.87,95,26,12,1,0.12631578947368421,0.038461538461538464,0.08785425101214575,False
B014MVUANE,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Black,234.45,161.73,72.72,44,23,15,9,0.3409090909090909,0.391304347826087,-0.05039525691699609,False
B0822YV6M1,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Pinstripe Gray,234.45,53.91,180.54,41,11,15,3,0.36585365853658536,0.2727272727272727,0.09312638580931265,False
B0BTZ7QPLJ,1800 Bed Sheet Set 6 PIECE,King,Emerald Green,233.05,52.97,180.08,114,19,5,1,0.043859649122807015,0.05263157894736842,-0.008771929824561403,False
B00RKHWYU0,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Brown,231.75000000000003,71.88,159.87000000000003,56,23,15,4,0.26785714285714285,0.17391304347826086,0.09394409937888198,False
B0B2Q3FF48,1800 Bedskirt,Queen,Golden Ivory,231.66,167.76,63.900000000000006,185,88,13,8,0.07027027027027027,0.09090909090909091,-0.020638820638820637,False
B01CYLCDCU,1800 Bed Sheets,Twin,Paisley Gray,230.76,174.15,56.609999999999985,248,41,8,5,0.03225806451612903,0.12195121951219512,-0.08969315499606609,False
B01ES3MP1G,1800 Fitted Sheet,King,Beige,230.64000000000001,43.94,186.70000000000002,62,17,12,2,0.1935483870967742,0.11764705882352941,0.07590132827324478,False
B08TRQ9T7Y,1800 Pillowcase Set 2 pc,Set of 2 King Size,Blush Pink,229.04999999999998,53.91,175.14,49,13,15,3,0.30612244897959184,0.23076923076923078,0.07535321821036106,False
B0B2Q3NLYP,1800 Bedskirt,King,Golden Ivory,228.49,91.88,136.61,193,82,12,4,0.06217616580310881,0.04878048780487805,0.013395677998230757,False
B01MY7UN7F,1800 Bed Sheets,Split King,Navy Blue,227.32,0.0,227.32,56,13,6,0,0.10714285714285714,0.0,0.10714285714285714,False
B0DGQRMQ24,1800 Bed Sheets,California King,Oxford Stripe Blue Nova,225.32,44.97,180.35,138,18,6,1,0.043478260869565216,0.05555555555555555,-0.012077294685990336,False
B0BTZ356YF,1800 Bed Sheet Set 6 PIECE,Full,Navy Blue,225.2,0.0,225.2,23,10,8,0,0.34782608695652173,0.0,0.34782608695652173,False
B07J3SXSLT,Cotton Flannel Sheet Set 180GSM,King,Gray,224.28000000000003,65.97,158.31000000000003,44,18,4,1,0.09090909090909091,0.05555555555555555,0.03535353535353536,False
B0BTZ6XJMT,1800 Bed Sheet Set 6 PIECE,Queen,Lavender,224.21999999999997,0.0,224.21999999999997,144,30,6,0,0.041666666666666664,0.0,0.041666666666666664,False
B00O35D5PA,1800 Bed Sheets,Twin,Gold,223.79,34.97,188.82,75,26,7,1,0.09333333333333334,0.038461538461538464,0.054871794871794874,False
B01ES3LRNS,1800 Fitted Sheet,Queen,Light Gray,223.60999999999999,139.79,83.82,89,28,13,7,0.14606741573033707,0.25,-0.10393258426966293,False
B0BTZ8K6K4,1800 Bed Sheet Set 6 PIECE,King,Aqua,222.99,105.94,117.05000000000001,90,26,5,2,0.05555555555555555,0.07692307692307693,-0.021367521367521375,False
B01ES3L7FG,1800 Fitted Sheet,Queen,Gray,220.60999999999999,19.97,200.64,74,26,13,1,0.17567567567567569,0.038461538461538464,0.13721413721413722,False
B0822XNLKD,1800 Pillowcase Set 4 pc,Standard,Navy Blue,218.7,54.0,164.7,27,9,9,2,0.3333333333333333,0.2222222222222222,0.1111111111111111,False
B00RKHXIQO,1800 Pillowcase Set 2 pc,Set of 2 King Size,Brown,216.48000000000002,125.78999999999999,90.69000000000003,48,31,14,7,0.2916666666666667,0.22580645161290322,0.06586021505376347,False
B0DGQQY3LX,1800 Bed Sheets,Full,Oxford Stripe Hazy Lilac,214.62,75.94,138.68,314,68,7,2,0.022292993630573247,0.029411764705882353,-0.007118771075309106,False
B0822ZSBN1,1800 Bedskirt,Queen,Light Gray,213.84,20.97,192.87,133,67,12,1,0.09022556390977443,0.014925373134328358,0.07530019077544607,False
B0CNRVZVMG,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Hazy Lilac,213.78,125.78999999999999,87.99000000000001,72,41,14,7,0.19444444444444445,0.17073170731707318,0.023712737127371264,False
B0CNRYLZCL,1800 Bed Sheets,Full,Poppy Orange,212.59,75.18,137.41,299,64,7,2,0.023411371237458192,0.03125,-0.007838628762541808,False
B00O35D8NY,1800 Bed Sheets,Twin,Purple,209.79,69.94,139.85,133,73,7,3,0.05263157894736842,0.0410958904109589,0.011535688536409516,False
B0BTZ6JY57,1800 Bed Sheet Set 6 PIECE,Full,Golden Ivory,208.86,0.0,208.86,57,19,6,0,0.10526315789473684,0.0,0.10526315789473684,False
B01MYZYURF,Cotton Flannel Sheet Set 160GSM,Queen,Blue,207.85,51.97,155.88,42,18,5,1,0.11904761904761904,0.05555555555555555,0.06349206349206349,False
B0822X2TJD,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Brick Red,207.85,103.94,103.91,182,34,5,2,0.027472527472527472,0.058823529411764705,-0.03135100193923723,False
B08D12F1DW,"1800 Fitted Sheet 21"" Deep",King,Spa Mint,207.7,0.0,207.7,57,12,10,0,0.17543859649122806,0.0,0.17543859649122806,False
B01ES3MBEM,1800 Fitted Sheet,Queen,Emerald Green,206.64,0.0,206.64,53,21,12,0,0.22641509433962265,0.0,0.22641509433962265,False
