asin,collection,size,color,sales,prior_sales,sessions,prior_sessions,units,prior_units,conversion,prior_conversion,conversion_change_pp,sales_delta,sales_wow
B08TRP773N,1800 Pillowcase Set 2 pc,Set of 2 King Size,Sage,71.88,89.85,40,34,4,5,0.1,0.14705882352941177,-0.047058823529411764,-17.97,-0.2
B014MVUANE,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Black,71.88,107.82,20,23,4,6,0.2,0.2608695652173913,-0.060869565217391286,-35.94,-0.3333333333333333
B00RKHXIQO,1800 Pillowcase Set 2 pc,Set of 2 King Size,Brown,71.88,89.85,14,14,5,5,0.35714285714285715,0.35714285714285715,0.0,-17.97,-0.2
B014MVUFAM,1800 Pillowcase Set 2 pc,Set of 2 King Size,Black,71.88,71.88,13,13,4,4,0.3076923076923077,0.3076923076923077,0.0,0.0,0.0
B07J3TFC6H,Cotton Flannel Sheet Set 180GSM,California King,White,69.97,139.94,5,13,1,2,0.2,0.15384615384615385,0.046153846153846156,-69.97,-0.5
B0DGQS8V6Q,1800 Bed Sheets,Twin,Oxford Stripe Blue Nova,69.94,104.91,32,31,2,3,0.0625,0.0967741935483871,-0.034274193548387094,-34.97,-0.3333333333333333
B016P42SOU,1800 Bed Sheets,Twin XL,Purple,69.94,104.91,28,33,2,3,0.07142857142857142,0.09090909090909091,-0.019480519480519487,-34.97,-0.3333333333333333
B08V91TK7Q,1800 Bed Sheets,RV / Short Queen,Spa Blue,69.94,139.88,55,59,2,4,0.03636363636363636,0.06779661016949153,-0.03143297380585516,-69.94,-0.5
B01CYLCDCU,1800 Bed Sheets,Twin,Paisley Gray,69.94,104.21000000000001,40,56,2,3,0.05,0.05357142857142857,-0.0035714285714285657,-34.27000000000001,-0.3288551962383649
B00O35D9LA,1800 Bed Sheets,Twin,Brick Red,69.94,0.0,37,28,2,0,0.05405405405405406,0.0,0.05405405405405406,69.94,
B0CLYCRY99,1800 Bed Sheets,Twin,Ivory,69.94,34.97,48,41,2,1,0.041666666666666664,0.024390243902439025,0.01727642276422764,34.97,1.0
B0CNRY8FZD,1800 Bed Sheets,Twin XL,Sky Blue,69.94,104.91,75,67,2,3,0.02666666666666667,0.04477611940298507,-0.018109452736318404,-34.97,-0.3333333333333333
B0CLYFB8ST,1800 Bed Sheets,Twin XL,Taupe,69.94,104.91,43,37,2,3,0.046511627906976744,0.08108108108108109,-0.03456945317410434,-34.97,-0.3333333333333333
B08V8ZRKR3,1800 Bed Sheets,RV / Short Queen,Blue Hydrangea,69.94,174.85,57,61,2,5,0.03508771929824561,0.08196721311475409,-0.04687949381650848,-104.91,-0.6
B01DN09Z7M,1800 Bed Sheets,Twin,Coral,69.94,104.91,56,61,2,3,0.03571428571428571,0.04918032786885246,-0.013466042154566746,-34.97,-0.3333333333333333
B0CNRYK9MC,1800 Bed Sheets,Twin,Blue Nova,69.94,139.88,65,77,2,4,0.03076923076923077,0.05194805194805195,-0.02117882117882118,-69.94,-0.5
B00WAIGUKO,1800 Bed Sheets,Twin,Black,69.94,209.82,37,33,2,6,0.05405405405405406,0.18181818181818182,-0.12776412776412777,-139.88,-0.6666666666666666
B08V8T981S,1800 Bed Sheets,RV / Short Queen,Black,69.94,104.91,32,32,2,3,0.0625,0.09375,-0.03125,-34.97,-0.3333333333333333
B0CNRYSD6P,1800 Bed Sheets,RV / Short Queen,Poppy Orange,69.94,0.0,11,16,2,0,0.18181818181818182,0.0,0.18181818181818182,69.94,
B01CYLCGFO,1800 Bed Sheets,Twin XL,Paisley Gray,69.94,243.39,71,77,2,7,0.028169014084507043,0.09090909090909091,-0.06274007682458387,-173.45,-0.7126422613911829
B0DGQR27PJ,1800 Bed Sheets,Twin XL,Oxford Stripe Blue Nova,69.94,0.0,60,80,2,0,0.03333333333333333,0.0,0.03333333333333333,69.94,
B0DGQQD2WB,1800 Bed Sheets,Twin,Charcoal,69.94,34.27,8,14,2,1,0.25,0.07142857142857142,0.17857142857142858,35.669999999999995,1.0408520571928799
B00O35D5PA,1800 Bed Sheets,Twin,Gold,69.94,174.85,26,22,2,5,0.07692307692307693,0.22727272727272727,-0.15034965034965034,-104.91,-0.6
B0DGQQR6R8,1800 Bed Sheets,Twin XL,Oxford Stripe Sage,69.94,0.0,64,52,2,0,0.03125,0.0,0.03125,69.94,
B0CNRYJ8QB,1800 Bed Sheets,RV / Short Queen,Terracotta,69.94,34.97,15,13,2,1,0.13333333333333333,0.07692307692307693,0.056410256410256404,34.97,1.0
B016P42QTC,1800 Bed Sheets,Twin XL,Brown,69.94,139.18,22,16,2,4,0.09090909090909091,0.25,-0.1590909090909091,-69.24000000000001,-0.4974852708722518
B01DN0A4DQ,1800 Bed Sheets,Twin XL,Emerald Green,69.94,104.91,52,69,2,3,0.038461538461538464,0.043478260869565216,-0.0050167224080267525,-34.97,-0.3333333333333333
B0DGQQ87MC,1800 Bed Sheets,Twin,Oxford Stripe Sage,69.94,0.0,38,39,2,0,0.05263157894736842,0.0,0.05263157894736842,69.94,
B01DK4M0H8,1800 Bed Sheets,Twin XL,Striped Gray/Silver,69.94,69.94,100,82,2,2,0.02,0.024390243902439025,-0.004390243902439025,0.0,0.0
B016P42UWA,1800 Bed Sheets,Twin XL,Brick Red,69.24,0.0,50,65,2,0,0.04,0.0,0.04,69.24,
B0B2Q3NLYP,1800 Bedskirt,King,Golden Ivory,68.91,45.94,92,85,3,2,0.03260869565217391,0.023529411764705882,0.00907928388746803,22.97,0.5
B098PC693H,Velvet Ultrasonic Coverlet,King-California King,Teal,67.97,67.97,23,27,1,1,0.043478260869565216,0.037037037037037035,0.006441223832528181,0.0,0.0
B0822VY3C6,"1800 Fitted Sheet 21"" Deep",Full,Beige,65.91,43.94,30,13,3,2,0.1,0.15384615384615385,-0.05384615384615385,21.97,0.5
B01ES3NN4Y,1800 Fitted Sheet,King,Blue Hydrangea,65.91,109.85,18,20,3,5,0.16666666666666666,0.25,-0.08333333333333334,-43.94,-0.4
B01ES3MP1G,1800 Fitted Sheet,King,Beige,65.91,87.88,26,12,3,4,0.11538461538461539,0.3333333333333333,-0.21794871794871792,-21.97,-0.25
B01ES3O2HQ,1800 Fitted Sheet,California King,Beige,65.91,21.97,11,5,3,2,0.2727272727272727,0.4,-0.12727272727272732,43.94,2.0
B08NPRQW9J,400TC Cotton Sheet Set,Queen,Light Gray,64.97,64.97,19,18,1,1,0.05263157894736842,0.05555555555555555,-0.0029239766081871343,0.0,0.0
B08NPKVCBV,400TC Cotton Sheet Set,Queen,Ivory,64.97,0.0,8,5,1,0,0.125,0.0,0.125,64.97,
B01ETTE0EO,1800 Flat Sheet,Twin,Beige,63.88,0.0,16,15,4,0,0.25,0.0,0.25,63.88,
B0822Z86NL,1800 Bedskirt,Queen,Black,62.91,20.97,31,27,3,1,0.0967741935483871,0.037037037037037035,0.05973715651135006,41.94,2.0
B01N7IELX1,Cotton Flannel Sheet Set 160GSM,California King,White,60.97,60.97,4,17,1,1,0.25,0.058823529411764705,0.19117647058823528,0.0,0.0
B081K6V8GD,Cotton Flannel Sheet Set 160GSM,California King,Sage,60.97,60.97,12,6,1,1,0.08333333333333333,0.16666666666666666,-0.08333333333333333,0.0,0.0
B07YYLQFGB,Cotton Flannel Sheet Set 160GSM,California King,Blue,60.97,121.94,16,20,1,2,0.0625,0.1,-0.037500000000000006,-60.97,-0.5
B0CYCQGKGP,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Sky Blue,59.97,0.0,5,3,1,0,0.2,0.0,0.2,59.97,
B0CYCPDP31,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Gray,59.97,0.0,4,0,1,0,0.25,,,59.97,
B0CYCQWVVL,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Emerald Green,59.97,0.0,4,3,1,0,0.25,0.0,0.25,59.97,
B01ETTFKIE,1800 Flat Sheet,King,White,59.91,359.46,92,105,3,18,0.03260869565217391,0.17142857142857143,-0.1388198757763975,-299.54999999999995,-0.8333333333333333
B01ETTGNJO,1800 Flat Sheet,King,Blue Hydrangea,59.91,79.88,21,29,3,4,0.14285714285714285,0.13793103448275862,0.0049261083743842304,-19.97,-0.25
B01ES3LRNS,1800 Fitted Sheet,Queen,Light Gray,59.91,199.7,33,42,3,10,0.09090909090909091,0.23809523809523808,-0.14718614718614717,-139.79,-0.7
B0822XYSQR,1800 Bedskirt,Full,Beige,59.91,99.85,76,62,3,5,0.039473684210526314,0.08064516129032258,-0.041171477079796265,-39.94,-0.4
B01ES3L5L2,1800 Fitted Sheet,Queen,Beige,59.91,19.97,19,11,3,1,0.15789473684210525,0.09090909090909091,0.06698564593301434,39.94,2.0
B0822Y83D3,1800 Bedskirt,Twin,Beige,59.91,0.0,19,23,3,0,0.15789473684210525,0.0,0.15789473684210525,59.91,
B01ETTIJO6,1800 Flat Sheet,California King,Coral,59.91,19.97,11,14,3,1,0.2727272727272727,0.07142857142857142,0.20129870129870128,39.94,2.0
B0822VSLCW,1800 Pillow Shams 2 piece,King,Light Gray,59.88,29.94,15,14,4,2,0.26666666666666666,0.14285714285714285,0.12380952380952381,29.94,1.0
B0CYCPG2PK,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Light Gray,58.97,176.91,20,15,1,3,0.05,0.2,-0.15000000000000002,-117.94,-0.6666666666666666
B0CYCP355Y,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Navy Blue,58.97,0.0,10,7,1,0,0.1,0.0,0.1,58.97,
B07J3WFHLF,Cotton Flannel Sheet Set 180GSM,Queen,White,58.97,117.94,19,21,1,2,0.05263157894736842,0.09523809523809523,-0.042606516290726815,-58.97,-0.5
B01MQW83B5,Cotton Flannel Sheet Set 160GSM,King,Blue,58.97,58.97,7,14,1,1,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.0
B07WZP4STM,Cotton Flannel Sheet Set 180GSM,Queen,Navy,58.97,117.94,34,48,1,2,0.029411764705882353,0.041666666666666664,-0.012254901960784312,-58.97,-0.5
B0CYCQ7NHL,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Blush Pink,58.97,0.0,28,19,1,0,0.03571428571428571,0.0,0.03571428571428571,58.97,
B0BTZ7KY66,1800 Bed Sheet Set 6 PIECE,Split King,Spa Blue,57.97,0.0,4,4,1,0,0.25,0.0,0.25,57.97,
B0CYCMX1XX,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Gray,57.79,117.94,14,15,1,2,0.07142857142857142,0.13333333333333333,-0.06190476190476191,-60.15,-0.510005087332542
B01ES3M318,1800 Fitted Sheet,Twin,Blue Hydrangea,56.91,75.88,11,8,3,4,0.2727272727272727,0.5,-0.2272727272727273,-18.97,-0.25
B01ES3NZL0,1800 Fitted Sheet,Full,Gray,56.91,18.97,12,11,3,1,0.25,0.09090909090909091,0.1590909090909091,37.94,2.0
B01ES3MLU6,1800 Fitted Sheet,Twin XL,Gray,56.91,75.88,15,14,3,4,0.2,0.2857142857142857,-0.08571428571428569,-18.97,-0.25
B01ETTEHOC,1800 Flat Sheet,Queen,Black,56.91,0.0,8,5,3,0,0.375,0.0,0.375,56.91,
B01ETTDUW2,1800 Flat Sheet,Queen,Gray,56.91,37.94,14,9,3,2,0.21428571428571427,0.2222222222222222,-0.007936507936507936,18.97,0.5
B0BTZ6CSJQ,1800 Bed Sheet Set 6 PIECE,California King,Light Gray,54.97,54.97,7,2,1,1,0.14285714285714285,0.5,-0.35714285714285715,0.0,0.0
B0BTZ5CZGC,1800 Bed Sheet Set 6 PIECE,California King,Blush Pink,54.97,0.0,9,2,1,0,0.1111111111111111,0.0,0.1111111111111111,54.97,
B0BTZ4FMZ1,1800 Bed Sheet Set 6 PIECE,California King,Emerald Green,54.97,0.0,9,1,1,0,0.1111111111111111,0.0,0.1111111111111111,54.97,
B076PH3HVF,1800 Ultrasonic Coverlet,King,Navy,54.97,54.97,121,241,1,1,0.008264462809917356,0.004149377593360996,0.00411508521655636,0.0,0.0
B0BTZ6FYXD,1800 Bed Sheet Set 6 PIECE,California King,Sage,54.97,0.0,3,6,1,0,0.3333333333333333,0.0,0.3333333333333333,54.97,
B0822XNLKD,1800 Pillowcase Set 4 pc,Standard,Navy Blue,54.0,108.0,4,12,2,4,0.5,0.3333333333333333,0.16666666666666669,-54.0,-0.5
B0822XGM2X,1800 Pillowcase Set 4 pc,Standard,Black,54.0,27.0,9,6,2,1,0.2222222222222222,0.16666666666666666,0.05555555555555555,27.0,1.0
B0822Y8RMW,1800 Pillowcase Set 4 pc,Standard,Blue Hydrangea,54.0,27.0,42,35,2,1,0.047619047619047616,0.02857142857142857,0.019047619047619046,27.0,1.0
B0822Y42LB,1800 Pillowcase Set 4 pc,Standard,Spa Blue,54.0,54.0,29,18,2,2,0.06896551724137931,0.1111111111111111,-0.042145593869731796,0.0,0.0
B0CNWHMBHP,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Burgundy,53.91,71.88,14,19,3,4,0.21428571428571427,0.21052631578947367,0.0037593984962406013,-17.97,-0.25
B00RKHWP8G,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Navy Blue,53.91,107.82,20,19,3,6,0.15,0.3157894736842105,-0.16578947368421051,-53.91,-0.5
B01DN0BH0K,1800 Pillowcase Set 2 pc,Set of 2 King Size,Spa Mint,53.91,143.76,35,42,3,8,0.08571428571428572,0.19047619047619047,-0.10476190476190475,-89.85,-0.625
B010LB000M,1800 Pillowcase Set 2 pc,Set of 2 King Size,Striped White,53.91,35.94,8,7,3,2,0.375,0.2857142857142857,0.0892857142857143,17.97,0.5
B0CNWH9YHL,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Taupe,53.91,0.0,9,12,3,0,0.3333333333333333,0.0,0.3333333333333333,53.91,
B00RKHXLE8,1800 Pillowcase Set 2 pc,Set of 2 King Size,Brick Red,53.91,17.97,9,9,3,1,0.3333333333333333,0.1111111111111111,0.2222222222222222,35.94,2.0
B00RKHXK80,1800 Pillowcase Set 2 pc,Set of 2 King Size,Purple,53.91,71.88,14,10,3,4,0.21428571428571427,0.4,-0.18571428571428575,-17.97,-0.25
B0BTZ6S4QR,1800 Bed Sheet Set 6 PIECE,King,Brown,52.97,0.0,12,21,1,0,0.08333333333333333,0.0,0.08333333333333333,52.97,
B08CZYZSGG,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Paisley Gray,51.97,206.84,77,77,1,4,0.012987012987012988,0.05194805194805195,-0.03896103896103896,-154.87,-0.7487429897505318
B08CZY4WCP,1800 Bed Sheet Set With DEEP Fitted Sheet,King,Coral,51.97,155.91,101,100,1,3,0.009900990099009901,0.03,-0.020099009900990096,-103.94,-0.6666666666666666
B0822XYVZ7,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Royal Blue,51.97,103.94,25,20,1,2,0.04,0.1,-0.060000000000000005,-51.97,-0.5
B0822X5BGN,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Navy Blue,51.97,207.88,31,33,1,4,0.03225806451612903,0.12121212121212122,-0.08895405669599218,-155.91,-0.75
B0BMWB3CKD,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Sage,51.97,259.85,80,63,1,5,0.0125,0.07936507936507936,-0.06686507936507936,-207.88000000000002,-0.8
B0BTZ5S3T2,1800 Bed Sheet Set 6 PIECE,California King,White,51.97,51.97,23,32,1,1,0.043478260869565216,0.03125,0.012228260869565216,0.0,0.0
B01MQ4LRDY,Cotton Flannel Sheet Set 160GSM,Queen,Gray,51.97,0.0,19,15,1,0,0.05263157894736842,0.0,0.05263157894736842,51.97,
B0822V4YX9,"1800 Fitted Sheet 21"" Deep",King,Gray,51.94,129.85,27,18,2,5,0.07407407407407407,0.2777777777777778,-0.20370370370370372,-77.91,-0.6
B08D12G8VL,"1800 Fitted Sheet 21"" Deep",King,Coral,51.94,25.97,23,13,2,1,0.08695652173913043,0.07692307692307693,0.010033444816053505,25.97,1.0
B0822V9KTM,"1800 Fitted Sheet 21"" Deep",California King,Light Gray,51.94,0.0,8,11,2,0,0.25,0.0,0.25,51.94,
B01ETTFJ5I,1800 Flat Sheet,Twin XL,Beige,50.91,0.0,6,4,3,0,0.5,0.0,0.5,50.91,
B0CYCRTCSN,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Lavender,49.97,0.0,13,22,1,0,0.07692307692307693,0.0,0.07692307692307693,49.97,
B0CYCPKTKS,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Sky Blue,49.97,49.97,31,23,1,1,0.03225806451612903,0.043478260869565216,-0.011220196353436185,0.0,0.0
B08BZW5JLC,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Aqua,49.97,49.97,31,19,1,1,0.03225806451612903,0.05263157894736842,-0.020373514431239387,0.0,0.0
B0CYCPZCSK,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Aqua,49.97,0.0,22,12,1,0,0.045454545454545456,0.0,0.045454545454545456,49.97,
B0CYCQQLY9,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Black,49.97,49.97,6,4,1,1,0.16666666666666666,0.25,-0.08333333333333334,0.0,0.0
B0822X68ZT,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Beige,49.97,149.91,30,24,1,3,0.03333333333333333,0.125,-0.09166666666666667,-99.94,-0.6666666666666666
B0822WT7JY,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Spa Blue,49.97,99.94,30,41,1,2,0.03333333333333333,0.04878048780487805,-0.015447154471544718,-49.97,-0.5
B08NPXQTF4,400TC Cotton Sheet Set,Twin,White,49.97,0.0,23,19,1,0,0.043478260869565216,0.0,0.043478260869565216,49.97,
B0D7JFX2WC,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Spa Mint,49.97,99.94,40,40,1,2,0.025,0.05,-0.025,-49.97,-0.5
B0822X11FD,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Navy Blue,49.97,0.0,20,15,1,0,0.05,0.0,0.05,49.97,
B0822X42YC,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Light Gray,49.97,199.88,37,32,1,4,0.02702702702702703,0.125,-0.09797297297297297,-149.91,-0.75
B0822V5KKJ,"1800 Fitted Sheet 21"" Deep",Queen,Black,47.94,71.91,20,8,2,3,0.1,0.375,-0.275,-23.97,-0.3333333333333333
B08D11YSHS,"1800 Fitted Sheet 21"" Deep",Queen,Emerald Green,47.94,0.0,20,6,2,0,0.1,0.0,0.1,47.94,
B01ETTDYPK,1800 Flat Sheet,Twin,White,47.910000000000004,47.91,16,14,3,3,0.1875,0.21428571428571427,-0.026785714285714274,7.105427357601002e-15,1.483078137675016e-16
B07BKMKJKQ,1800 Bed Sheets,Split King,Spa Blue,46.97,328.78999999999996,68,62,1,7,0.014705882352941176,0.11290322580645161,-0.09819734345351043,-281.81999999999994,-0.8571428571428571
B0CLYF44J8,1800 Bed Sheets,Split King,Taupe,46.97,0.0,38,36,1,0,0.02631578947368421,0.0,0.02631578947368421,46.97,
B0CNRYSBM1,1800 Bed Sheets,Split King,Poppy Orange,46.97,93.94,22,9,1,2,0.045454545454545456,0.2222222222222222,-0.17676767676767674,-46.97,-0.5
B08RZFDKF9,1800 Bed Sheets,Split King,Blush Pink,46.97,140.91,60,38,1,3,0.016666666666666666,0.07894736842105263,-0.062280701754385964,-93.94,-0.6666666666666666
B0CNRX8QBD,1800 Bed Sheets,Split King,Sky Blue,46.97,0.0,10,14,1,0,0.1,0.0,0.1,46.97,
B0DGQPH1CB,1800 Bed Sheets,Split King,Oxford Stripe Blue Nova,46.97,0.0,20,30,1,0,0.05,0.0,0.05,46.97,
B0DGQTCZ9Q,1800 Bed Sheets,Split King,Charcoal,46.97,0.0,6,8,1,0,0.16666666666666666,0.0,0.16666666666666666,46.97,
B0822VS5W8,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Black,45.97,91.94,39,30,1,2,0.02564102564102564,0.06666666666666667,-0.041025641025641026,-45.97,-0.5
B08BZX45CN,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Tan,45.97,45.97,47,47,1,1,0.02127659574468085,0.02127659574468085,0.0,0.0,0.0
B0BMW79MJQ,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Laced Sky Blue,45.97,91.94,68,64,1,2,0.014705882352941176,0.03125,-0.016544117647058824,-45.97,-0.5
B0823123JL,1800 Bedskirt,Cal King,Navy Blue,45.94,91.88,27,39,2,4,0.07407407407407407,0.10256410256410256,-0.02849002849002849,-45.94,-0.5
B0822Y5XHB,1800 Bedskirt,King,Gray,45.94,45.94,26,19,2,2,0.07692307692307693,0.10526315789473684,-0.02834008097165991,0.0,0.0
B0822ZMPN8,1800 Bedskirt,Cal King,Blue Hydrangea,45.94,68.91,20,19,3,3,0.15,0.15789473684210525,-0.00789473684210526,-22.97,-0.3333333333333333
B07R922JQZ,1800 Bed Sheets,California King,Pinstripe Gray,44.97,179.88,60,60,1,4,0.016666666666666666,0.06666666666666667,-0.05,-134.91,-0.75
B0822WHSF5,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Spa Blue,44.97,0.0,18,25,1,0,0.05555555555555555,0.0,0.05555555555555555,44.97,
B0CNRX854V,1800 Bed Sheets,California King,Poppy Orange,44.97,134.91,28,30,1,3,0.03571428571428571,0.1,-0.0642857142857143,-89.94,-0.6666666666666666
B0CYCQ8YLN,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,White,44.97,44.97,19,25,1,1,0.05263157894736842,0.04,0.012631578947368417,0.0,0.0
B08CZXP1GG,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Paisley Gray,44.97,89.94,56,44,1,2,0.017857142857142856,0.045454545454545456,-0.0275974025974026,-44.97,-0.5
B0822WX2RK,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Navy Blue,44.97,44.97,9,10,1,1,0.1111111111111111,0.1,0.0111111111111111,0.0,0.0
B00O35D014,1800 Bed Sheets,California King,Purple,44.97,0.0,21,32,1,0,0.047619047619047616,0.0,0.047619047619047616,44.97,
B08BZVYMKN,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Emerald Green,44.97,134.91,24,27,1,3,0.041666666666666664,0.1111111111111111,-0.06944444444444445,-89.94,-0.6666666666666666
B0BMW8ZDS9,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Blush Pink,44.97,44.97,0,10,1,1,,0.1,,0.0,0.0
B0CLYCNW79,1800 Bed Sheets,California King,Burgundy,44.97,89.94,21,25,1,2,0.047619047619047616,0.08,-0.032380952380952385,-44.97,-0.5
B0D7J7269X,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Beige,44.97,44.97,10,10,1,1,0.1,0.1,0.0,0.0,0.0
B0DGQQNZWS,1800 Bed Sheets,California King,Oxford Stripe Hazy Lilac,44.97,44.97,25,22,1,1,0.04,0.045454545454545456,-0.005454545454545455,0.0,0.0
B07R6TBBCQ,1800 Bed Sheets,California King,Laced Sky Blue,44.97,44.97,97,75,1,1,0.010309278350515464,0.013333333333333334,-0.0030240549828178705,0.0,0.0
B08BZWQYW7,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Tan,44.97,44.97,19,26,1,1,0.05263157894736842,0.038461538461538464,0.014170040485829954,0.0,0.0
B0BMWBZ188,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Laced Sky Blue,44.97,89.94,45,37,1,2,0.022222222222222223,0.05405405405405406,-0.03183183183183183,-44.97,-0.5
B0CYCQ4MC5,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Blue Hydrangea,44.97,0.0,12,14,1,0,0.08333333333333333,0.0,0.08333333333333333,44.97,
B08CZYST4Y,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Purple,44.97,44.97,17,25,1,1,0.058823529411764705,0.04,0.018823529411764704,0.0,0.0
B01DN0AZEE,1800 Bed Sheets,California King,Coral,44.97,89.94,38,33,1,2,0.02631578947368421,0.06060606060606061,-0.0342902711323764,-44.97,-0.5
B0CYCRQ87P,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Spa Blue,44.97,44.97,21,16,1,1,0.047619047619047616,0.0625,-0.014880952380952384,0.0,0.0
B0822T9KTD,1800 Pillow Shams 2 piece,Standard,Gray,44.910000000000004,59.88,20,22,3,4,0.15,0.18181818181818182,-0.03181818181818183,-14.969999999999999,-0.24999999999999997
B0822W37GB,1800 Pillow Shams 2 piece,King,Spa Blue,44.910000000000004,44.910000000000004,39,37,3,3,0.07692307692307693,0.08108108108108109,-0.004158004158004158,0.0,0.0
B0CYCP8Q5H,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Ivory,44.07,0.0,13,9,1,0,0.07692307692307693,0.0,0.07692307692307693,44.07,
B0BTZ5617G,1800 Bed Sheet Set 6 PIECE,Queen,Blush Pink,43.97,131.91,43,41,1,3,0.023255813953488372,0.07317073170731707,-0.0499149177538287,-87.94,-0.6666666666666666
B01N5FLSQY,Cotton Flannel Sheet Set 160GSM,Twin XL,Sage,43.97,43.97,34,44,1,1,0.029411764705882353,0.022727272727272728,0.006684491978609625,0.0,0.0
B01NCMALG3,Cotton Flannel Sheet Set 160GSM,Twin,Blue,43.97,0.0,5,5,1,0,0.2,0.0,0.2,43.97,
B0BTZ6C597,1800 Bed Sheet Set 6 PIECE,Queen,Emerald Green,43.97,43.97,22,29,1,1,0.045454545454545456,0.034482758620689655,0.010971786833855801,0.0,0.0
B0BTZ3NBBQ,1800 Bed Sheet Set 6 PIECE,Queen,Purple,43.97,0.0,13,17,1,0,0.07692307692307693,0.0,0.07692307692307693,43.97,
B07YYLTXKZ,Cotton Flannel Sheet Set 160GSM,Twin,Burgundy,43.97,0.0,2,2,1,0,0.5,0.0,0.5,43.97,
B0BTZ6XJMT,1800 Bed Sheet Set 6 PIECE,Queen,Lavender,43.97,0.0,40,30,1,0,0.025,0.0,0.025,43.97,
B07YYLSXJV,Cotton Flannel Sheet Set 160GSM,Twin XL,White,43.97,131.91,19,17,1,3,0.05263157894736842,0.17647058823529413,-0.12383900928792571,-87.94,-0.6666666666666666
B01N6H23WO,Cotton Flannel Sheet Set 160GSM,Twin,Sage,43.97,87.94,9,10,1,2,0.1111111111111111,0.2,-0.0888888888888889,-43.97,-0.5
B0BTZ4V7MT,1800 Bed Sheet Set 6 PIECE,Queen,Coral,43.97,0.0,23,23,1,0,0.043478260869565216,0.0,0.043478260869565216,43.97,
B0822VXJ3F,"1800 Fitted Sheet 21"" Deep",Full,Navy Blue,43.94,21.97,13,7,2,1,0.15384615384615385,0.14285714285714285,0.010989010989011005,21.97,1.0
B0822WCRPX,"1800 Fitted Sheet 21"" Deep",Full,White,43.94,21.97,24,28,2,1,0.08333333333333333,0.03571428571428571,0.047619047619047616,21.97,1.0
B0822TSDVW,"1800 Fitted Sheet 21"" Deep",Twin XL,Gray,43.94,65.91,39,18,2,3,0.05128205128205128,0.16666666666666666,-0.11538461538461538,-21.97,-0.3333333333333333
B01ES3N4M0,1800 Fitted Sheet,King,Brown,43.94,21.97,11,7,3,1,0.2727272727272727,0.14285714285714285,0.12987012987012986,21.97,1.0
B01ES3O0TG,1800 Fitted Sheet,California King,White,43.94,21.97,15,20,2,1,0.13333333333333333,0.05,0.08333333333333333,21.97,1.0
B0822WCBNG,"1800 Fitted Sheet 21"" Deep",Twin XL,Navy Blue,43.94,0.0,8,3,2,0,0.25,0.0,0.25,43.94,
B0822WVBNY,"1800 Fitted Sheet 21"" Deep",Twin XL,White,43.94,87.88,27,25,2,4,0.07407407407407407,0.16,-0.08592592592592593,-43.94,-0.5
