asin,collection,size,color,sales,prior_sales,sessions,prior_sessions,units,prior_units,conversion,prior_conversion,conversion_change_pp
B01DN0B5JS,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Blue Hydrangea,431.28,873.0300000000001,82,202,24,59,0.2926829268292683,0.29207920792079206,0.000603718908476214
B01DN0A328,1800 Bed Sheets,Twin XL,Blue Hydrangea,419.64,2496.36,197,923,12,89,0.06091370558375635,0.09642470205850487,-0.03551099647474852
B00O35CYQG,1800 Bed Sheets,Twin,Gray,419.64,1265.65,102,844,12,45,0.11764705882352941,0.0533175355450237,0.06432952327850572
B07R5VQK5V,1800 Bed Sheets,Twin XL,Pinstripe Gray,418.94,2475.36,156,765,12,88,0.07692307692307693,0.11503267973856209,-0.03810960281548516
B0CLYCRY99,1800 Bed Sheets,Twin,Ivory,418.93999999999994,2503.3600000000006,165,2506,12,88,0.07272727272727272,0.035115722266560255,0.03761155046071247
B07BKQ9YK9,1800 Bed Sheets,Full,Spa Blue,417.67,1646.8500000000001,240,1173,12,53,0.05,0.045183290707587385,0.004816709292412617
B00O35DFRI,1800 Bed Sheets,Full,Aqua,417.66999999999996,1951.31,285,1273,11,63,0.03859649122807018,0.04948939512961508,-0.010892903901544904
B0822X6C25,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Beige,415.76,1496.5499999999997,89,545,8,35,0.0898876404494382,0.06422018348623854,0.025667456963199664
B0822XT63Y,1800 Bed Sheet Set With DEEP Fitted Sheet,King,Navy Blue,415.76,3772.56,145,1051,8,88,0.05517241379310345,0.08372978116079924,-0.02855736736769579
B08BZXVCB5,1800 Bed Sheet Set With DEEP Fitted Sheet,King,Emerald Green,415.76,1933.02,172,1481,9,46,0.05232558139534884,0.031060094530722483,0.021265486864626357
B01N10ETBD,1800 Bed Sheets,Split King,White,404.73,2930.7,261,2176,9,80,0.034482758620689655,0.03676470588235294,-0.0022819472616632877
B08BZWSVC8,1800 Bed Sheet Set With DEEP Fitted Sheet,Queen,Brown,399.76,1179.13,145,667,9,29,0.06206896551724138,0.043478260869565216,0.018590704647676162
B0CYCRBWJS,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,White,397.76,806.9999999999999,113,279,8,20,0.07079646017699115,0.07168458781362007,-0.0008881276366289187
B00ZSGVRE4,1800 Bed Sheets,King,Striped Gray/Silver,386.72999999999996,2265.05,262,1441,9,65,0.03435114503816794,0.04510756419153366,-0.010756419153365719
B01DN0AX4G,1800 Bed Sheets,King,Yellow,385.01,2709.4300000000003,419,2641,9,77,0.021479713603818614,0.029155622870124954,-0.00767590926630634
B08RZDZZHJ,1800 Bed Sheets,Twin,Golden Ivory,384.67,1538.4099999999999,173,2182,11,53,0.06358381502890173,0.024289642529789185,0.039294172499112545
B016P42FZW,1800 Bed Sheets,Twin XL,Navy Blue,384.66999999999996,1650.2599999999998,56,230,11,58,0.19642857142857142,0.25217391304347825,-0.055745341614906824
B08RZC21CJ,1800 Bed Sheets,Twin XL,Golden Ivory,384.66999999999996,1636.2599999999998,150,767,11,58,0.07333333333333333,0.07561929595827901,-0.002285962624945681
B01DN0A1PM,1800 Bed Sheets,Twin,Spa Mint,383.97,1167.77,122,1453,11,41,0.09016393442622951,0.028217481073640742,0.06194645335258877
B0CNRYQDF7,1800 Bed Sheets,Full,Hazy Lilac,379.7,1556.5,210,1097,11,50,0.05238095238095238,0.04557885141294439,0.006802100968007992
B00ZSGVP8W,1800 Bed Sheets,Full,Striped White,377.4200000000001,1110.55,139,564,10,37,0.07194244604316546,0.06560283687943262,0.006339609163732843
B08CZZMK9Q,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Spa Mint,367.76,827.34,92,613,8,22,0.08695652173913043,0.03588907014681892,0.05106745159231151
B08BZY1R1R,1800 Bed Sheet Set With DEEP Fitted Sheet,King,Lavender,363.78999999999996,2980.88,220,2104,7,70,0.031818181818181815,0.03326996197718631,-0.0014517801590044968
B0822W4BT5,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Light Gray,363.78999999999996,2010.9900000000002,91,1642,7,47,0.07692307692307693,0.028623629719853837,0.048299447203223086
B0822W5J5M,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Gray,363.78999999999996,1692.96,83,524,7,40,0.08433734939759036,0.07633587786259542,0.008001471534994933
B0822Z3PLW,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Gray,359.76,2176.2,59,400,8,60,0.13559322033898305,0.15,-0.014406779661016944
B00SU0QUUQ,1800 Bed Sheets,California King,Light Gray,359.76,2104.29,107,747,8,58,0.07476635514018691,0.07764390896921017,-0.0028775538290232577
B00NLNDR30,1800 Bed Sheets,Queen,Gold,359.73,2265.87,181,1604,9,71,0.049723756906077346,0.0442643391521197,0.0054594177539576474
B00RKHWN74,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Gray,359.4,952.98,54,188,20,64,0.37037037037037035,0.3404255319148936,0.02994483845547674
B08TRRF39C,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Sage,358.68000000000006,596.43,59,191,20,39,0.3389830508474576,0.20418848167539266,0.13479456917206495
B08RZCTQKF,1800 Bed Sheets,Twin,Teal,349.70000000000005,1006.95,85,671,10,35,0.11764705882352941,0.05216095380029806,0.06548610502323135
B016P42LGU,1800 Bed Sheets,Twin XL,Aqua,349.7,1300.65,150,618,10,45,0.06666666666666667,0.07281553398058252,-0.006148867313915854
B08V8T4J6N,1800 Bed Sheets,RV / Short Queen,Beige,349.0,687.65,80,311,10,23,0.125,0.07395498392282958,0.05104501607717042
B0CLYB7V8V,1800 Bed Sheets,King,Taupe,343.76,2461.27,142,1283,8,71,0.056338028169014086,0.05533904910366329,0.0009989790653507982
B07R8X7VXT,1800 Bed Sheets,Full,Pinstripe Gray,341.73,2685.32,490,1667,9,87,0.018367346938775512,0.052189562087582485,-0.03382221514880697
B0DGQQYPRL,1800 Bed Sheets,Full,Oxford Stripe Sage,341.72999999999996,577.03,107,373,9,19,0.08411214953271028,0.05093833780160858,0.0331738117311017
B01DN0AAO4,1800 Bed Sheets,Full,Coral,341.72999999999996,745.82,136,567,10,24,0.07352941176470588,0.042328042328042326,0.03120136943666356
B0822Y48HH,1800 Bedskirt,Queen,Beige,335.52,362.7,262,532,16,20,0.061068702290076333,0.03759398496240601,0.02347471732767032
B08RZDTTWQ,1800 Bed Sheets,Split King,Sage,328.78999999999996,2435.12,134,999,7,66,0.05223880597014925,0.06606606606606606,-0.01382726009591681
B014MVUI36,1800 Pillowcase Set 2 pc,Set of 2 King Size,Light Gray,323.46,533.5799999999999,55,114,18,34,0.32727272727272727,0.2982456140350877,0.029027113237639568
B082311F9Z,1800 Bedskirt,Queen,Navy Blue,314.54999999999995,393.11999999999995,104,142,15,21,0.14423076923076922,0.14788732394366197,-0.003656554712892751
B08RZCQN3D,1800 Bed Sheets,Twin XL,Sage,314.03,1426.4699999999998,107,476,9,51,0.08411214953271028,0.10714285714285714,-0.02303070761014686
B08CZZ9XPC,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Spa Mint,311.82000000000005,2057.73,101,989,6,49,0.0594059405940594,0.04954499494438827,0.009860945649671132
B0822X28WM,1800 Bed Sheet Set With DEEP Fitted Sheet,King,Black,311.82,1907.6999999999998,111,645,6,45,0.05405405405405406,0.06976744186046512,-0.015713387806411058
B0822YSF4H,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Blue Hydrangea,311.82,2390.29,78,705,6,57,0.07692307692307693,0.08085106382978724,-0.003927986906710312
B0BTZ4KPTZ,1800 Bed Sheet Set 6 PIECE,Full,White,311.76,1125.04,83,237,9,34,0.10843373493975904,0.14345991561181434,-0.035026180672055304
B0CNWG3MCK,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Ivory,305.49,734.76,55,150,19,48,0.34545454545454546,0.32,0.025454545454545452
B01CYLCJMY,1800 Bed Sheets,Full,Paisley Gray,303.76,1025.01,669,1517,8,33,0.01195814648729447,0.021753460777851022,-0.009795314290556552
B07R924M7Y,1800 Bed Sheets,Full,Laced Sky Blue,303.76,1085.75,256,755,8,35,0.03125,0.046357615894039736,-0.015107615894039736
B08RZCXTG7,1800 Bed Sheets,Full,Teal,303.76,1465.3899999999999,136,789,8,47,0.058823529411764705,0.059569074778200254,-0.0007455453664355488
B0822VN7VK,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,White,299.82,3267.6,196,2009,6,80,0.030612244897959183,0.039820806371329016,-0.009208561473369833
B08BZVYQ96,1800 Bed Sheet Set With DEEP Fitted Sheet,Queen,Emerald Green,299.82,2168.41,185,1273,6,53,0.032432432432432434,0.041633935585231735,-0.0092015031527993
B00RKHWP8G,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Navy Blue,287.52,326.07,26,62,16,21,0.6153846153846154,0.3387096774193548,0.2766749379652606
B01ES3L50S,1800 Fitted Sheet,Twin,White,284.54999999999995,512.96,36,157,15,33,0.4166666666666667,0.21019108280254778,0.2064755838641189
B0DGQPSBKY,1800 Bed Sheets,Queen,Charcoal,279.78999999999996,1964.2,120,656,7,60,0.058333333333333334,0.09146341463414634,-0.033130081300813005
B0DGQQ52Z7,1800 Bed Sheets,Queen,Oxford Stripe Hazy Lilac,279.78999999999996,961.1,190,1122,7,30,0.03684210526315789,0.026737967914438502,0.01010413734871939
B0DGQQMQNK,1800 Bed Sheets,Twin XL,Mineral Gray,279.76,2629.21,153,980,8,93,0.05228758169934641,0.09489795918367347,-0.04261037748432706
B016P4329A,1800 Bed Sheets,Twin XL,Tan,279.76,607.6700000000001,30,135,8,21,0.26666666666666666,0.15555555555555556,0.1111111111111111
B08V93R9LN,1800 Bed Sheets,RV / Short Queen,Light Gray,279.76,853.1299999999999,118,347,8,29,0.06779661016949153,0.08357348703170028,-0.015776876862208758
B00WAIGW9S,1800 Bed Sheets,Twin,Lavender,279.76,1867.02,146,1014,8,66,0.0547945205479452,0.0650887573964497,-0.010294236848504501
B01ETTGSFI,1800 Flat Sheet,King,Emerald Green,279.58,67.88,11,30,14,4,1.2727272727272727,0.13333333333333333,1.1393939393939394
B08CZZQMFC,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Paisley Gray,275.82,397.6,77,341,6,10,0.07792207792207792,0.02932551319648094,0.04859656472559698
B0112XOJJQ,1800 Bed Sheets,California King,Tan,269.82,512.58,61,231,6,14,0.09836065573770492,0.06060606060606061,0.03775459513164431
B07BKMZ5YD,1800 Bed Sheets,California King,Spa Blue,269.82,1366.8899999999999,77,545,6,37,0.07792207792207792,0.06788990825688074,0.010032169665197183
B013FJJJC2,1800 Bed Sheets,Full,Royal Blue,265.03,1184.46,109,553,7,38,0.06422018348623854,0.06871609403254973,-0.0044959105463111965
B0BTZ5HKPM,1800 Bed Sheet Set 6 PIECE,King,Beige,264.85,629.38,68,496,5,14,0.07352941176470588,0.028225806451612902,0.04530360531309298
B07YYLSXJV,Cotton Flannel Sheet Set 160GSM,Twin XL,White,263.82,457.21000000000004,23,50,6,13,0.2608695652173913,0.26,0.0008695652173912882
B08CZYZSGG,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Paisley Gray,259.85,1590.0900000000001,86,584,5,37,0.05813953488372093,0.06335616438356165,-0.005216629499840718
B0822X2TJD,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Brick Red,259.85,207.85,25,182,5,5,0.2,0.027472527472527472,0.17252747252747253
B0822WGD4S,"1800 Fitted Sheet 21"" Deep",King,White,259.7,565.99,66,153,10,27,0.15151515151515152,0.17647058823529413,-0.02495543672014261
B00NQDGLTW,1800 Bed Sheets,King,Brick Red,257.82,1855.01,207,1305,6,53,0.028985507246376812,0.04061302681992337,-0.011627519573546557
B00NQDGJ8A,1800 Bed Sheets,King,Gold,257.82,1812.0400000000002,151,624,6,52,0.039735099337748346,0.08333333333333333,-0.04359823399558498
B013FJJQPM,1800 Bed Sheets,King,Royal Blue,257.82,2615.55,221,1479,6,75,0.027149321266968326,0.05070993914807302,-0.023560617881104695
B00RKHWL1M,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Beige,251.57999999999998,499.43999999999994,45,143,14,32,0.3111111111111111,0.22377622377622378,0.08733488733488734
B01DN0BACU,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Spa Mint,251.22,743.76,71,212,14,48,0.19718309859154928,0.22641509433962265,-0.029231995748073364
B0822X68ZT,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Beige,249.85,1369.01,40,291,5,33,0.125,0.1134020618556701,0.011597938144329897
B0822WFRNV,1800 Bed Sheet Set With DEEP Fitted Sheet,Queen,Brick Red,249.85,1279.07,107,719,5,31,0.04672897196261682,0.043115438108484005,0.003613533854132815
B0822XLS97,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Blue Hydrangea,248.85,1478.8899999999999,49,409,5,38,0.10204081632653061,0.09290953545232274,0.009131280874207878
B01CYLCDCU,1800 Bed Sheets,Twin,Paisley Gray,244.79,230.76,54,248,7,8,0.12962962962962962,0.03225806451612903,0.09737156511350059
B08V91NK5W,1800 Bed Sheets,RV / Short Queen,Navy Blue,244.79,90.91,32,78,7,3,0.21875,0.038461538461538464,0.18028846153846154
B0CNRYNKYC,1800 Bed Sheets,Twin XL,Blue Nova,244.79,1160.77,103,550,7,41,0.06796116504854369,0.07454545454545454,-0.006584289496910853
B01DN09Z7M,1800 Bed Sheets,Twin,Coral,244.79,356.64,61,373,7,12,0.11475409836065574,0.032171581769437,0.08258251659121874
B07BKTVFBX,1800 Bed Sheets,Twin,Spa Blue,244.79,769.1899999999999,93,678,7,27,0.07526881720430108,0.03982300884955752,0.035445808354743556
B0CNRY8FZD,1800 Bed Sheets,Twin XL,Sky Blue,244.79,2097.7799999999997,165,1007,7,74,0.04242424242424243,0.07348560079443893,-0.031061358370196503
B0112XNQYU,1800 Bed Sheets,Twin,Tan,244.09,454.54999999999995,37,135,7,15,0.1891891891891892,0.1111111111111111,0.0780780780780781
B0DGQRDPMP,1800 Bed Sheets,Queen,Oxford Stripe Blue Nova,239.82,2533.63,266,1996,6,79,0.022556390977443608,0.039579158316633264,-0.017022767339189657
B0822V7SL6,1800 Pillow Shams 2 piece,Standard,Blue Hydrangea,239.22,311.25,183,237,16,25,0.08743169398907104,0.10548523206751055,-0.018053538078439513
B07WZP4STM,Cotton Flannel Sheet Set 180GSM,Queen,Navy,235.88,94.34,49,74,4,2,0.08163265306122448,0.02702702702702703,0.054605626034197455
B0CYCRZYN3,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Sage,235.88,339.03999999999996,14,96,4,7,0.2857142857142857,0.07291666666666667,0.212797619047619
B01MY7SCEE,1800 Bed Sheets,Split King,Gray,234.85,660.16,61,309,5,18,0.08196721311475409,0.05825242718446602,0.02371478593028807
B099SBTBPD,1800 Duvet Cover Set,Full,White,230.79,118.68,44,144,7,4,0.1590909090909091,0.027777777777777776,0.13131313131313133
B0BMW9NHP1,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Blush Pink,229.85,1755.8199999999997,108,743,5,46,0.046296296296296294,0.06191117092866756,-0.015614874632371267
B00ZSGVXS4,1800 Bed Sheets,Full,Striped Gray/Silver,227.82,525.79,92,689,6,17,0.06521739130434782,0.02467343976777939,0.04054395153656844
B00O35DIC0,1800 Bed Sheets,Full,Brown,227.82,804.82,152,309,6,26,0.039473684210526314,0.08414239482200647,-0.04466871061148016
B00O35DKHS,1800 Bed Sheets,Full,Purple,227.82,880.76,75,275,6,28,0.08,0.10181818181818182,-0.02181818181818182
B0CNRXQRJP,1800 Bed Sheets,Full,Pistachio,227.06,971.87,137,727,6,31,0.043795620437956206,0.04264099037138927,0.0011546300665669362
B0112XOOZ0,1800 Bed Sheets,Full,Tan,227.06,1381.1200000000001,74,337,6,44,0.08108108108108109,0.13056379821958458,-0.049482717138503496
B07R6TBBCQ,1800 Bed Sheets,California King,Laced Sky Blue,224.85,683.4300000000001,54,264,5,20,0.09259259259259259,0.07575757575757576,0.016835016835016828
B08RZDNSMT,1800 Bed Sheets,California King,Teal,224.85,1133.07,47,338,5,31,0.10638297872340426,0.09171597633136094,0.014667002392043313
B01DN0AYFY,1800 Bed Sheets,California King,Blue Hydrangea,224.85,1314.62,83,527,5,36,0.060240963855421686,0.0683111954459203,-0.00807023159049862
B08BZY2D1D,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Aqua,224.85,625.9300000000001,62,292,5,17,0.08064516129032258,0.05821917808219178,0.0224259832081308
B08RZCW5QJ,1800 Bed Sheets,California King,Sage,224.85,1726.5900000000001,102,624,5,47,0.049019607843137254,0.07532051282051282,-0.026300904977375562
B0CNRVWHB1,1800 Bed Sheets,California King,Hazy Lilac,224.85,881.28,54,399,5,24,0.09259259259259259,0.06015037593984962,0.03244221665274297
B0822W3JSL,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Navy Blue,224.85,1179.24,44,218,5,32,0.11363636363636363,0.14678899082568808,-0.03315262718932445
B00O35DOT2,1800 Bed Sheets,California King,Beige,223.95,1205.04,59,282,5,32,0.0847457627118644,0.11347517730496454,-0.028729414593100133
B0BTZ6J8CY,1800 Bed Sheet Set 6 PIECE,Queen,Spa Blue,219.85,499.01,33,148,5,13,0.15151515151515152,0.08783783783783784,0.06367731367731368
B01DN0BH0K,1800 Pillowcase Set 2 pc,Set of 2 King Size,Spa Mint,215.64,310.8,39,98,12,20,0.3076923076923077,0.20408163265306123,0.10361067503924648
B08TRRPSQN,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Golden Ivory,215.27999999999997,1188.45,75,254,13,75,0.17333333333333334,0.2952755905511811,-0.12194225721784774
B0CNRYW1JW,1800 Bed Sheets,King,Pistachio,214.85,1512.28,315,2166,5,44,0.015873015873015872,0.020313942751615882,-0.00444092687860001
B0CNRX7KCV,1800 Bed Sheets,Twin,Hazy Lilac,209.82,573.4,89,854,6,20,0.06741573033707865,0.0234192037470726,0.04399652659000605
B0822W883H,1800 Bed Sheet Set With DEEP Fitted Sheet,King,Royal Blue,207.88,1797.9099999999999,109,893,4,44,0.03669724770642202,0.04927211646136618,-0.012574868754944159
B0822WHDSY,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Spa Blue,207.88,1340.6399999999999,76,599,4,32,0.05263157894736842,0.05342237061769616,-0.0007907916703277437
B08CZYQC9Y,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Purple,207.88,419.59999999999997,20,180,4,10,0.2,0.05555555555555555,0.14444444444444446
B0822WWZJR,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Black,207.88,316.99,32,153,4,7,0.125,0.0457516339869281,0.07924836601307189
B0823123JL,1800 Bedskirt,Cal King,Navy Blue,206.73,159.60999999999999,48,55,9,9,0.1875,0.16363636363636364,0.023863636363636365
B0822VPJB6,1800 Pillow Shams 2 piece,King,Beige,194.60999999999999,299.01,141,207,13,23,0.09219858156028368,0.1111111111111111,-0.018912529550827423
B0822W7ZMZ,1800 Pillow Shams 2 piece,Standard,White,194.60999999999999,101.75999999999999,28,27,13,8,0.4642857142857143,0.2962962962962963,0.16798941798941802
B01DN0AFSU,1800 Bed Sheets,Full,Yellow,189.85,1051.8400000000001,161,1251,5,34,0.031055900621118012,0.02717825739408473,0.003877643227033281
B01DN0ABHU,1800 Bed Sheets,Full,Emerald Green,189.85,1548.96,139,764,5,48,0.03597122302158273,0.06282722513089005,-0.026856002109307317
B00WAIGXVU,1800 Bed Sheets,Full,Black,189.85,1336.34,75,279,5,42,0.06666666666666667,0.15053763440860216,-0.08387096774193549
B01ES3NVCI,1800 Fitted Sheet,Full,White,189.7,642.9300000000001,41,111,10,39,0.24390243902439024,0.35135135135135137,-0.10744891232696113
B0B2Q3FF48,1800 Bedskirt,Queen,Golden Ivory,188.73,231.66,102,185,9,13,0.08823529411764706,0.07027027027027027,0.01796502384737679
B0CLYF44J8,1800 Bed Sheets,Split King,Taupe,187.88,335.53,37,214,4,9,0.10810810810810811,0.04205607476635514,0.06605203334175297
B08RZDBH97,1800 Bed Sheets,Split King,Teal,187.88,624.0899999999999,40,281,4,17,0.1,0.060498220640569395,0.03950177935943061
B0CLYD3B2D,1800 Bed Sheets,Split King,Ivory,187.88,1172.67,99,619,4,32,0.04040404040404041,0.051696284329563816,-0.011292243925523408
B01MR5L532,1800 Bed Sheets,Split King,Lavender,187.88,396.77,35,270,4,11,0.11428571428571428,0.040740740740740744,0.07354497354497354
B08BZW8FG5,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Aqua,183.88,788.73,69,413,4,21,0.057971014492753624,0.05084745762711865,0.0071235568656349765
B0CNRY813X,1800 Bed Sheets,California King,Blue Nova,179.88,1089.6299999999999,47,310,4,29,0.0851063829787234,0.0935483870967742,-0.008442004118050794
B00O35DQMC,1800 Bed Sheets,California King,Navy Blue,179.88,359.7,18,97,4,10,0.2222222222222222,0.10309278350515463,0.11912943871706758
B00WAIH9IQ,1800 Bed Sheets,California King,Lavender,179.88,856.31,51,369,5,23,0.09803921568627451,0.06233062330623306,0.03570859238004145
B01ETTHIS4,1800 Flat Sheet,Full,White,179.70000000000002,183.24,14,28,10,12,0.7142857142857143,0.42857142857142855,0.28571428571428575
B01DG599TS,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Tan,179.7,606.9,20,90,10,38,0.5,0.4222222222222222,0.07777777777777778
B01CYLCUAK,1800 Bed Sheets,California King,Paisley Gray,178.98,728.4,67,284,4,20,0.05970149253731343,0.07042253521126761,-0.010721042673954177
B0CYCS32SP,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Spa Blue,176.91,344.63,17,109,3,7,0.17647058823529413,0.06422018348623854,0.1122504047490556
B0BTZ59997,1800 Bed Sheet Set 6 PIECE,Queen,Blue Hydrangea,175.88,510.45,49,189,4,13,0.08163265306122448,0.06878306878306878,0.012849584278155704
B0DGQQ87MC,1800 Bed Sheets,Twin,Oxford Stripe Sage,174.85,338.76,43,188,5,12,0.11627906976744186,0.06382978723404255,0.05244928253339931
B08RZC9FZ7,1800 Bed Sheets,Twin XL,Teal,174.85,430.18999999999994,68,288,5,15,0.07352941176470588,0.052083333333333336,0.02144607843137255
B0CNRXT6D9,1800 Bed Sheets,Twin,Sky Blue,174.85,2328.5999999999995,100,928,5,80,0.05,0.08620689655172414,-0.03620689655172414
B08V8ZRKR3,1800 Bed Sheets,RV / Short Queen,Blue Hydrangea,174.85,461.52,70,196,5,16,0.07142857142857142,0.08163265306122448,-0.010204081632653059
B016P42UWA,1800 Bed Sheets,Twin XL,Brick Red,174.85,538.46,49,222,5,18,0.10204081632653061,0.08108108108108109,0.02095973524544953
B0BTZ4CFWV,1800 Bed Sheet Set 6 PIECE,Queen,Light Gray,174.12,729.8299999999999,47,195,4,19,0.0851063829787234,0.09743589743589744,-0.012329514457174034
B00O35D05A,1800 Bed Sheets,Twin,Navy Blue,173.45,853.1,37,151,5,30,0.13513513513513514,0.1986754966887417,-0.06354036155360657
B0CNRX8GGP,1800 Bed Sheets,King,Poppy Orange,171.88,1436.17,161,996,4,41,0.024844720496894408,0.04116465863453815,-0.016319938137643743
B0DGQPRB4N,1800 Bed Sheets,King,Oxford Stripe Hazy Lilac,171.88,803.51,107,744,4,23,0.037383177570093455,0.030913978494623656,0.006469199075469799
B0CLYC7DLL,1800 Bed Sheets,King,Burgundy,171.88,2172.37,93,470,4,62,0.043010752688172046,0.13191489361702127,-0.08890414092884923
B0DGQQ3F3D,1800 Bed Sheets,King,Oxford Stripe Blue Nova,171.88,1281.89,144,945,4,37,0.027777777777777776,0.039153439153439155,-0.01137566137566138
B01ES3MHXC,1800 Fitted Sheet,Twin XL,White,170.73,398.28,37,129,9,24,0.24324324324324326,0.18604651162790697,0.05719673161533628
B0822W8CWV,"1800 Fitted Sheet 21"" Deep",Queen,White,167.79,215.67000000000002,39,82,7,11,0.1794871794871795,0.13414634146341464,0.045340838023764846
B076PH3HVF,1800 Ultrasonic Coverlet,King,Navy,164.91,395.73,400,472,3,9,0.0075,0.019067796610169493,-0.011567796610169493
B0BTZ6WFS3,1800 Bed Sheet Set 6 PIECE,Split King,White,164.91,148.41,22,93,3,3,0.13636363636363635,0.03225806451612903,0.10410557184750732
B0822TXPDR,1800 Pillow Shams 2 piece,King,Blue Hydrangea,164.67,287.30999999999995,83,135,11,23,0.13253012048192772,0.17037037037037037,-0.037840249888442645
B0822VMF9C,1800 Pillow Shams 2 piece,Standard,Light Gray,164.67,140.67000000000002,58,74,11,11,0.1896551724137931,0.14864864864864866,0.04100652376514444
B0BMCH8Q2F,1800 Pillowcase Set 2 pc,Set of 12 King Size,White,162.71,361.6600000000001,21,70,3,8,0.14285714285714285,0.11428571428571428,0.028571428571428567
B0CNRXX5TK,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Blue Nova,161.73,374.58,24,94,9,24,0.375,0.2553191489361702,0.11968085106382981
B00RKHWWTI,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Gold,161.73,382.68,95,101,9,24,0.09473684210526316,0.2376237623762376,-0.14288692027097444
B00RKHWYU0,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Brown,161.73,231.75000000000003,18,56,9,15,0.5,0.26785714285714285,0.23214285714285715
B08TRP773N,1800 Pillowcase Set 2 pc,Set of 2 King Size,Sage,161.73,328.77,31,91,9,21,0.2903225806451613,0.23076923076923078,0.05955334987593053
B0CNRYVY46,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Sky Blue,161.73,573.09,52,102,9,37,0.17307692307692307,0.3627450980392157,-0.1896681749622926
B00RKHX6VQ,1800 Pillowcase Set 2 pc,Set of 2 King Size,Gray,161.73,481.47,28,95,9,31,0.32142857142857145,0.3263157894736842,-0.004887218045112773
B01LZP8460,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Paisley Gray,161.73,635.58,111,294,9,42,0.08108108108108109,0.14285714285714285,-0.061776061776061764
B01DN0BC0A,1800 Pillowcase Set 2 pc,Set of 2 King Size,Blue Hydrangea,161.73,530.91,24,120,9,33,0.375,0.275,0.09999999999999998
B01ES3LRNS,1800 Fitted Sheet,Queen,Light Gray,159.76,223.60999999999999,21,89,8,13,0.38095238095238093,0.14606741573033707,0.23488496522204386
B0822XBDZW,1800 Bedskirt,Full,White,159.76,240.57999999999998,74,200,8,14,0.10810810810810811,0.07,0.03810810810810811
B0822Y8J89,1800 Bedskirt,Twin XL,Beige,159.76,107.82,27,66,8,6,0.2962962962962963,0.09090909090909091,0.20538720538720537
B0BTZ5891D,1800 Bed Sheet Set 6 PIECE,King,Blue Hydrangea,158.91,319.79,37,147,3,7,0.08108108108108109,0.047619047619047616,0.03346203346203347
B0BTZ759RC,1800 Bed Sheet Set 6 PIECE,King,Spa Blue,158.91,585.26,73,380,3,13,0.0410958904109589,0.034210526315789476,0.006885364095169426
B01NCLP7SY,Cotton Flannel Sheet Set 160GSM,Queen,Sage,155.91,301.39,62,104,3,7,0.04838709677419355,0.0673076923076923,-0.018920595533498757
B0BMWB3CKD,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Sage,155.91,1808.31,80,601,3,44,0.0375,0.07321131447587355,-0.03571131447587355
B08CZY4WCP,1800 Bed Sheet Set With DEEP Fitted Sheet,King,Coral,155.91,1585.12,134,898,3,38,0.022388059701492536,0.042316258351893093,-0.019928198650400557
B01ETTFH14,1800 Flat Sheet,Twin XL,White,152.73,423.28,22,29,9,29,0.4090909090909091,1.0,-0.5909090909090908
B00O35DHNA,1800 Bed Sheets,Full,Gold,151.88,265.76,52,142,4,8,0.07692307692307693,0.056338028169014086,0.02058504875406284
