asin,collection,size,color,sales,prior_sales,sessions,prior_sessions,units,prior_units,conversion,prior_conversion,conversion_change_pp
B0822WZZ26,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Laced Sky Blue,161.73,125.78999999999999,34,30,9,7,0.2647058823529412,0.23333333333333334,0.03137254901960784
B08TRPW85X,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Teal,161.73,89.85,33,36,9,5,0.2727272727272727,0.1388888888888889,0.1338383838383838
B01DG59M04,1800 Pillowcase Set 2 pc,Set of 2 King Size,Tan,161.73,35.94,21,11,9,2,0.42857142857142855,0.18181818181818182,0.24675324675324672
B0B2Q3NLYP,1800 Bedskirt,King,Golden Ivory,160.79,91.88,89,69,7,4,0.07865168539325842,0.057971014492753624,0.0206806709005048
B0CNWFHGRS,1800 Pillowcase Set 2 pc,Set of 2 King Size,Ivory,160.29,53.91,26,19,9,3,0.34615384615384615,0.15789473684210525,0.1882591093117409
B082311FB2,1800 Bedskirt,Twin XL,Black,159.76,119.82,60,48,8,8,0.13333333333333333,0.16666666666666666,-0.033333333333333326
B0BTZ759RC,1800 Bed Sheet Set 6 PIECE,King,Spa Blue,158.91,158.91,62,73,3,3,0.04838709677419355,0.0410958904109589,0.007291206363234645
B0BTZ51FTP,1800 Bed Sheet Set 6 PIECE,King,Gray,158.91,103.82,32,31,3,2,0.09375,0.06451612903225806,0.029233870967741937
B0BTZ6RFZL,1800 Bed Sheet Set 6 PIECE,King,Navy Blue,158.91,105.94,26,35,3,2,0.11538461538461539,0.05714285714285714,0.05824175824175825
B0822YSF4H,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Blue Hydrangea,155.91,311.82,71,78,3,6,0.04225352112676056,0.07692307692307693,-0.034669555796316365
B0822WWZJR,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Black,155.91,207.88,17,32,3,4,0.17647058823529413,0.125,0.05147058823529413
B0822W4BT5,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Light Gray,155.91,363.79,70,91,3,7,0.04285714285714286,0.07692307692307693,-0.03406593406593407
B0822WHDSY,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Spa Blue,155.91,207.88,62,76,3,4,0.04838709677419355,0.05263157894736842,-0.004244482173174871
B0CNRYLZCL,1800 Bed Sheets,Full,Poppy Orange,151.88,113.91,60,81,4,3,0.06666666666666667,0.037037037037037035,0.02962962962962963
B0DGQQYPRL,1800 Bed Sheets,Full,Oxford Stripe Sage,151.88,341.73,97,107,4,9,0.041237113402061855,0.08411214953271028,-0.04287503613064842
B0DGQRDFJP,1800 Bed Sheets,Full,Oxford Stripe Blue Nova,151.88,151.12,89,81,4,4,0.0449438202247191,0.04938271604938271,-0.004438895824663613
B0CYCQC3PJ,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Blush Pink,149.91,99.94,11,22,3,2,0.2727272727272727,0.09090909090909091,0.1818181818181818
B0822X42YC,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Light Gray,149.91,99.94,41,47,3,2,0.07317073170731707,0.0425531914893617,0.030617540217955368
B0BMBFH19B,1800 Pillowcase Set 2 pc,Set of 12 Standard Size,White,148.91,99.94,19,31,3,2,0.15789473684210525,0.06451612903225806,0.09337860780984719
B0822XSCPT,1800 Bedskirt,Queen,Blue Hydrangea,146.79,125.82,100,106,7,6,0.07,0.05660377358490566,0.013396226415094345
B0822VY7BG,"1800 Fitted Sheet 21"" Deep",Queen,Gray,143.82,23.97,41,73,6,1,0.14634146341463414,0.0136986301369863,0.13264283327764784
B013FJJVAC,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Royal Blue,143.76,17.97,31,18,8,1,0.25806451612903225,0.05555555555555555,0.2025089605734767
B0822YV6M1,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Pinstripe Gray,143.76,17.97,31,15,8,1,0.25806451612903225,0.06666666666666667,0.1913978494623656
B01DG599TS,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Tan,143.76,179.7,17,20,8,10,0.47058823529411764,0.5,-0.02941176470588236
B01DN0BDW2,1800 Pillowcase Set 2 pc,Set of 2 King Size,Emerald Green,143.76,53.91,27,17,8,3,0.2962962962962963,0.17647058823529413,0.11982570806100215
B014MVUANE,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Black,143.76,125.78999999999999,12,28,8,7,0.6666666666666666,0.25,0.41666666666666663
B0CNRX5LHJ,1800 Bed Sheets,Split King,Hazy Lilac,140.91,46.97,42,45,3,1,0.07142857142857142,0.022222222222222223,0.0492063492063492
B0CLYD3B2D,1800 Bed Sheets,Split King,Ivory,140.91,187.88,100,99,3,4,0.03,0.04040404040404041,-0.010404040404040409
B08RZFDKF9,1800 Bed Sheets,Split King,Blush Pink,140.91,0.0,33,51,3,0,0.09090909090909091,0.0,0.09090909090909091
B01DN0A7MY,1800 Bed Sheets,Twin XL,Spa Mint,139.88,139.88,173,174,4,5,0.023121387283236993,0.028735632183908046,-0.0056142449006710525
B0CNRYJF31,1800 Bed Sheets,Twin,Pistachio,139.88,34.97,51,65,4,1,0.0784313725490196,0.015384615384615385,0.06304675716440422
B07R6T8YGK,1800 Bed Sheets,Twin XL,Chevron Gray,139.88,104.91,275,276,4,3,0.014545454545454545,0.010869565217391304,0.0036758893280632414
B0CNRX7KCV,1800 Bed Sheets,Twin,Hazy Lilac,139.88,209.82,93,89,4,6,0.043010752688172046,0.06741573033707865,-0.024404977648906603
B0CNRZ31Y6,1800 Bed Sheets,Twin XL,Terracotta,139.88,69.94,46,35,4,2,0.08695652173913043,0.05714285714285714,0.02981366459627329
B08V8ZRKR3,1800 Bed Sheets,RV / Short Queen,Blue Hydrangea,139.88,174.85,62,70,4,5,0.06451612903225806,0.07142857142857142,-0.006912442396313362
B016P42SOU,1800 Bed Sheets,Twin XL,Purple,139.88,69.94,27,26,4,2,0.14814814814814814,0.07692307692307693,0.07122507122507121
B08V91TK7Q,1800 Bed Sheets,RV / Short Queen,Spa Blue,139.88,34.97,63,72,4,1,0.06349206349206349,0.013888888888888888,0.0496031746031746
B0822XBDZW,1800 Bedskirt,Full,White,139.79,159.76,135,74,7,8,0.05185185185185185,0.10810810810810811,-0.056256256256256264
B0822Y8RZ1,1800 Bedskirt,Twin,White,139.79,39.94,24,18,7,2,0.2916666666666667,0.1111111111111111,0.18055555555555558
B08BZY4TYY,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Emerald Green,137.91,0.0,53,39,3,0,0.05660377358490566,0.0,0.05660377358490566
B0822YV9ZR,1800 Bedskirt,King,Light Gray,137.82,22.97,36,52,6,1,0.16666666666666666,0.019230769230769232,0.1474358974358974
B0822XDH17,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Black,134.91,0.0,16,16,3,0,0.1875,0.0,0.1875
B0CNRZBB6D,1800 Bed Sheets,California King,Sky Blue,134.91,494.66999999999996,70,84,3,11,0.04285714285714286,0.13095238095238096,-0.0880952380952381
B013FJJSSW,1800 Bed Sheets,California King,Royal Blue,134.91,89.94,37,32,3,2,0.08108108108108109,0.0625,0.018581081081081086
B08BZZ4MJY,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Lavender,134.91,89.03999999999999,22,30,3,2,0.13636363636363635,0.06666666666666667,0.06969696969696969
B07R6TBBCQ,1800 Bed Sheets,California King,Laced Sky Blue,134.91,224.85,66,54,3,5,0.045454545454545456,0.09259259259259259,-0.04713804713804713
B078SYGWWF,1800 Duvet Cover Set,King,Hotel White with Gray Embroidery,134.01,134.91,57,67,3,3,0.05263157894736842,0.04477611940298507,0.007855459544383346
B01ES3MHXC,1800 Fitted Sheet,Twin XL,White,132.79,170.73,38,37,7,9,0.18421052631578946,0.24324324324324326,-0.05903271692745379
B0BTZ36NJC,1800 Bed Sheet Set 6 PIECE,Queen,Gray,131.91,43.97,33,43,3,1,0.09090909090909091,0.023255813953488372,0.06765327695560254
B0BTZ45457,1800 Bed Sheet Set 6 PIECE,Queen,Golden Ivory,131.91,0.0,65,83,3,0,0.046153846153846156,0.0,0.046153846153846156
B07YYLSXJV,Cotton Flannel Sheet Set 160GSM,Twin XL,White,131.91,263.82,18,23,3,6,0.16666666666666666,0.2608695652173913,-0.09420289855072464
B0BTZ81ZZK,1800 Bed Sheet Set 6 PIECE,Queen,Aqua,131.91,43.97,31,29,3,1,0.0967741935483871,0.034482758620689655,0.06229143492769744
B0DGQQ3F3D,1800 Bed Sheets,King,Oxford Stripe Blue Nova,128.05,171.88,133,144,3,4,0.022556390977443608,0.027777777777777776,-0.0052213868003341685
B08TRP773N,1800 Pillowcase Set 2 pc,Set of 2 King Size,Sage,125.78999999999999,161.73,46,31,7,9,0.15217391304347827,0.2903225806451613,-0.13814866760168304
B01ETTHIS4,1800 Flat Sheet,Full,White,125.78999999999999,179.70000000000002,9,14,7,10,0.7777777777777778,0.7142857142857143,0.06349206349206349
B014MVUCCI,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Lavender,125.78999999999999,35.94,29,30,7,2,0.2413793103448276,0.06666666666666667,0.17471264367816092
B01DN0BH0K,1800 Pillowcase Set 2 pc,Set of 2 King Size,Spa Mint,125.78999999999999,215.64,41,39,7,12,0.17073170731707318,0.3076923076923077,-0.13696060037523453
B0CNRXX5TK,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Blue Nova,125.78999999999999,161.73,43,24,7,9,0.16279069767441862,0.375,-0.21220930232558138
B00RKHWU2W,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Aqua,125.78999999999999,107.82,31,45,7,6,0.22580645161290322,0.13333333333333333,0.09247311827956989
B014MVUI36,1800 Pillowcase Set 2 pc,Set of 2 King Size,Light Gray,125.42999999999999,323.46,57,55,7,18,0.12280701754385964,0.32727272727272727,-0.20446570972886763
B01ETTFH14,1800 Flat Sheet,Twin XL,White,118.78999999999999,152.73,19,22,7,9,0.3684210526315789,0.4090909090909091,-0.04066985645933019
B0CYCRZYN3,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Sage,117.94,235.88,12,14,2,4,0.16666666666666666,0.2857142857142857,-0.11904761904761904
B0CYCP355Y,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Navy Blue,117.94,58.97,12,13,2,1,0.16666666666666666,0.07692307692307693,0.08974358974358973
B07J3THZTH,Cotton Flannel Sheet Set 180GSM,Queen,Gray,117.94,117.94,58,43,2,2,0.034482758620689655,0.046511627906976744,-0.012028869286287089
B0CYCQQ89M,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Blue Nova,117.94,0.0,14,15,2,0,0.14285714285714285,0.0,0.14285714285714285
B07X4X6YT7,Cotton Flannel Sheet Set 180GSM,Queen,Light Gray Plaid,117.94,117.94,19,23,2,2,0.10526315789473684,0.08695652173913043,0.018306636155606404
B0CYCMX1XX,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Gray,117.94,0.0,12,10,2,0,0.16666666666666666,0.0,0.16666666666666666
B0D7F2C7W1,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Spa Mint,117.94,0.0,19,20,2,0,0.10526315789473684,0.0,0.10526315789473684
B0BTZ6WFRX,1800 Bed Sheet Set 6 PIECE,Full,Light Gray,116.91,77.94,8,9,3,2,0.375,0.2222222222222222,0.1527777777777778
B0822XW5PF,1800 Bedskirt,King,Spa Blue,114.85,91.88,58,52,5,4,0.08620689655172414,0.07692307692307693,0.009283819628647216
B00ZSGVXS4,1800 Bed Sheets,Full,Striped Gray/Silver,113.91,227.82,89,92,3,6,0.033707865168539325,0.06521739130434782,-0.0315095261358085
B0BTZ2M96Q,1800 Bed Sheet Set 6 PIECE,Twin XL,Golden Ivory,113.91,37.97,24,17,3,1,0.125,0.058823529411764705,0.0661764705882353
B0BTZ6N5GC,1800 Bed Sheet Set 6 PIECE,Twin,Emerald Green,113.91,0.0,5,4,3,0,0.6,0.0,0.6
B00O35DHNA,1800 Bed Sheets,Full,Gold,113.91,151.88,54,52,3,4,0.05555555555555555,0.07692307692307693,-0.021367521367521375
B0CNRXQRJP,1800 Bed Sheets,Full,Pistachio,113.91,227.06,115,137,3,6,0.02608695652173913,0.043795620437956206,-0.017708663916217077
B0BTZ74CPX,1800 Bed Sheet Set 6 PIECE,Twin,Blue Hydrangea,113.91,113.91,12,7,3,3,0.25,0.42857142857142855,-0.17857142857142855
B0822Y8RMW,1800 Pillowcase Set 4 pc,Standard,Blue Hydrangea,108.0,54.0,32,28,4,2,0.125,0.07142857142857142,0.053571428571428575
B00RKHX8OQ,1800 Pillowcase Set 2 pc,Set of 2 King Size,Navy Blue,107.82,71.88,13,13,6,4,0.46153846153846156,0.3076923076923077,0.15384615384615385
B08TRN118H,1800 Pillowcase Set 2 pc,Set of 2 King Size,Golden Ivory,107.82,125.78999999999999,28,27,6,7,0.21428571428571427,0.25925925925925924,-0.04497354497354497
B07MMZ7VNL,1800 Pillowcase Set 2 pc,Set of 2 King Size,Spa Blue,107.82,89.85,42,19,6,5,0.14285714285714285,0.2631578947368421,-0.12030075187969924
B014MVUFAM,1800 Pillowcase Set 2 pc,Set of 2 King Size,Black,107.82,53.91,8,7,6,3,0.75,0.42857142857142855,0.32142857142857145
B00RKHWP8G,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Navy Blue,107.82,287.52,22,26,6,16,0.2727272727272727,0.6153846153846154,-0.3426573426573427
B014MVUGNS,1800 Pillowcase Set 2 pc,Set of 2 King Size,Lavender,107.82,107.82,19,18,6,6,0.3157894736842105,0.3333333333333333,-0.017543859649122806
B0822XRYKY,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Chevron Gray,107.46,0.0,15,40,6,0,0.4,0.0,0.4
B0CNRVZVMG,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Hazy Lilac,107.46,125.78999999999999,24,33,6,7,0.25,0.21212121212121213,0.03787878787878787
B0BTZ5891D,1800 Bed Sheet Set 6 PIECE,King,Blue Hydrangea,105.94,158.91,35,37,2,3,0.05714285714285714,0.08108108108108109,-0.023938223938223945
B0BTZ73R1X,1800 Bed Sheet Set 6 PIECE,King,Purple,105.94,105.94,10,8,2,2,0.2,0.25,-0.04999999999999999
B0BTZ5SZVY,1800 Bed Sheet Set 6 PIECE,King,Sage,105.94,52.97,61,62,2,1,0.03278688524590164,0.016129032258064516,0.016657852987837125
B0BTZ6R86Q,1800 Bed Sheet Set 6 PIECE,King,Light Gray,105.94,0.0,36,34,2,0,0.05555555555555555,0.0,0.05555555555555555
B016P4329A,1800 Bed Sheets,Twin XL,Tan,104.91,279.76,31,30,3,8,0.0967741935483871,0.26666666666666666,-0.16989247311827957
B016P42UWA,1800 Bed Sheets,Twin XL,Brick Red,104.91,174.85,34,49,3,5,0.08823529411764706,0.10204081632653061,-0.01380552220888355
B01DN0A2F6,1800 Bed Sheets,Twin,Yellow,104.91,69.94,63,70,3,2,0.047619047619047616,0.02857142857142857,0.019047619047619046
B00ZSGVBZE,1800 Bed Sheets,Twin,Striped Gray/Silver,104.91,34.97,21,34,3,1,0.14285714285714285,0.029411764705882353,0.11344537815126049
B0DGQR6JZW,1800 Bed Sheets,Twin XL,Charcoal,104.91,104.91,19,19,3,3,0.15789473684210525,0.15789473684210525,0.0
B016P42LGU,1800 Bed Sheets,Twin XL,Aqua,104.91,349.7,132,150,4,10,0.030303030303030304,0.06666666666666667,-0.03636363636363636
B016P42OTE,1800 Bed Sheets,Twin XL,Gold,104.91,104.91,23,22,3,3,0.13043478260869565,0.13636363636363635,-0.005928853754940705
B01DN0A4DQ,1800 Bed Sheets,Twin XL,Emerald Green,104.91,69.94,80,76,3,2,0.0375,0.02631578947368421,0.01118421052631579
B07R8ZV5RP,1800 Bed Sheets,Twin,Laced Sky Blue,104.91,34.97,63,62,3,1,0.047619047619047616,0.016129032258064516,0.0314900153609831
B0CLYDTMYZ,1800 Bed Sheets,Twin XL,Burgundy,104.91,104.91,45,34,3,3,0.06666666666666667,0.08823529411764706,-0.0215686274509804
B09SQF6K5D,1800 Duvet Cover Set,Queen,Sage,104.91,0.0,36,40,3,0,0.08333333333333333,0.0,0.08333333333333333
B08CZY4WCP,1800 Bed Sheet Set With DEEP Fitted Sheet,King,Coral,103.94,155.91,96,134,2,3,0.020833333333333332,0.022388059701492536,-0.0015547263681592038
B07X3WM444,Cotton Flannel Sheet Set 160GSM,Queen,Light Blue Plaid,103.94,0.0,23,14,2,0,0.08695652173913043,0.0,0.08695652173913043
B01MDQRQRR,Cotton Flannel Sheet Set 160GSM,Queen,White,103.94,51.97,21,23,2,1,0.09523809523809523,0.043478260869565216,0.05175983436853002
B0BTZ5S3T2,1800 Bed Sheet Set 6 PIECE,California King,White,103.94,0.0,21,30,2,0,0.09523809523809523,0.0,0.09523809523809523
B01MYZYURF,Cotton Flannel Sheet Set 160GSM,Queen,Blue,103.94,103.94,29,25,2,2,0.06896551724137931,0.08,-0.011034482758620692
B07YYD6YY8,Silk Pillowcase,"Queen 20"" X 30""",Dark Gray,101.91,0.0,10,8,3,0,0.3,0.0,0.3
B0822W322Q,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Royal Blue,99.94,0.0,10,7,2,0,0.2,0.0,0.2
B0CYCRTCSN,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Lavender,99.94,0.0,16,33,2,0,0.125,0.0,0.125
B07J3YKXS2,Cotton Flannel Sheet Set 180GSM,Twin XL,Gray,99.94,0.0,8,5,2,0,0.25,0.0,0.25
B0CYCPKTKS,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Sky Blue,99.94,99.94,25,39,2,2,0.08,0.05128205128205128,0.02871794871794872
B08BZVYQ96,1800 Bed Sheet Set With DEEP Fitted Sheet,Queen,Emerald Green,99.94,299.82,157,185,2,6,0.012738853503184714,0.032432432432432434,-0.01969357892924772
B08BZWY862,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Lavender,99.94,149.91,27,32,2,3,0.07407407407407407,0.09375,-0.01967592592592593
B07J3T35D5,Cotton Flannel Sheet Set 180GSM,Twin XL,White,99.94,149.91,7,5,2,3,0.2857142857142857,0.6,-0.3142857142857143
B08BZWGHRB,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Tan,99.94,49.97,71,170,2,1,0.028169014084507043,0.0058823529411764705,0.022286661143330572
B08TRS9MW9,1800 Fitted Sheet,Queen,Golden Ivory,99.85,39.94,22,25,5,2,0.22727272727272727,0.08,0.14727272727272728
B01ES3MJ3U,1800 Fitted Sheet,Queen,Spa Mint,99.85,39.94,28,29,5,4,0.17857142857142858,0.13793103448275862,0.04064039408866996
B0822XYSQR,1800 Bedskirt,Full,Beige,99.85,139.79,54,44,5,7,0.09259259259259259,0.1590909090909091,-0.0664983164983165
B0822YSQQG,1800 Bedskirt,Full,Blue Hydrangea,99.85,0.0,21,13,5,0,0.23809523809523808,0.0,0.23809523809523808
B01ES3L9GS,1800 Fitted Sheet,Queen,Navy Blue,99.85,39.94,14,22,5,2,0.35714285714285715,0.09090909090909091,0.26623376623376627
B08CHNZBHQ,1800 Ultrasonic Coverlet,Twin,Beige,95.94,0.0,149,117,2,0,0.013422818791946308,0.0,0.013422818791946308
B01MY7UN7F,1800 Bed Sheets,Split King,Navy Blue,93.94,46.97,21,23,2,1,0.09523809523809523,0.043478260869565216,0.05175983436853002
B01MY7SCEE,1800 Bed Sheets,Split King,Gray,93.94,234.85,52,61,2,5,0.038461538461538464,0.08196721311475409,-0.04350567465321563
B01MR5L532,1800 Bed Sheets,Split King,Lavender,93.94,187.88,37,35,2,4,0.05405405405405406,0.11428571428571428,-0.060231660231660225
B0CNRYCQQB,1800 Bed Sheets,Split King,Pistachio,93.94,46.97,17,27,2,1,0.11764705882352941,0.037037037037037035,0.08061002178649238
B0DGQPY788,1800 Bed Sheets,Split King,Oxford Stripe Hazy Lilac,93.94,0.0,30,22,2,0,0.06666666666666667,0.0,0.06666666666666667
B0BMW79MJQ,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Laced Sky Blue,91.94,45.97,52,56,2,1,0.038461538461538464,0.017857142857142856,0.020604395604395608
B08CZZMK9Q,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Spa Mint,91.94,367.76,86,92,2,8,0.023255813953488372,0.08695652173913043,-0.06370070778564206
B08BZW8FG5,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Aqua,91.94,183.88,48,69,2,4,0.041666666666666664,0.057971014492753624,-0.01630434782608696
B08BZX45CN,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Tan,91.94,0.0,45,35,2,0,0.044444444444444446,0.0,0.044444444444444446
B01DN0B0GG,1800 Bed Sheets,California King,Emerald Green,89.94,44.97,57,61,2,1,0.03508771929824561,0.01639344262295082,0.01869427667529479
B08BZY2D1D,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Aqua,89.94,224.85,38,62,2,5,0.05263157894736842,0.08064516129032258,-0.02801358234295416
B08BZWQYW7,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Tan,89.94,44.97,13,13,2,1,0.15384615384615385,0.07692307692307693,0.07692307692307693
B0822W2CT7,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Royal Blue,89.94,0.0,24,23,2,0,0.08333333333333333,0.0,0.08333333333333333
B01DN0B4OO,1800 Bed Sheets,California King,Yellow,89.94,44.97,62,55,2,1,0.03225806451612903,0.01818181818181818,0.01407624633431085
B08BZX7VLP,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Emerald Green,89.94,0.0,11,19,2,0,0.18181818181818182,0.0,0.18181818181818182
B0CNRVWHB1,1800 Bed Sheets,California King,Hazy Lilac,89.94,224.85,52,54,2,5,0.038461538461538464,0.09259259259259259,-0.054131054131054124
B0822VTP9F,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Beige,89.94,44.97,15,26,2,1,0.13333333333333333,0.038461538461538464,0.09487179487179487
B0CLYCNW79,1800 Bed Sheets,California King,Burgundy,89.94,44.97,22,17,2,1,0.09090909090909091,0.058823529411764705,0.03208556149732621
B00ZSGW4FK,1800 Bed Sheets,California King,Striped White,89.94,89.94,91,83,2,2,0.02197802197802198,0.024096385542168676,-0.002118363564146696
B08CZXP1GG,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Paisley Gray,89.94,44.07,52,41,2,1,0.038461538461538464,0.024390243902439025,0.014071294559099438
B07R922JQZ,1800 Bed Sheets,California King,Pinstripe Gray,89.94,134.91,55,57,2,3,0.03636363636363636,0.05263157894736842,-0.016267942583732056
B0BMW8H5KQ,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Sage,89.94,44.97,37,41,2,1,0.05405405405405406,0.024390243902439025,0.029663810151615032
B00O35D014,1800 Bed Sheets,California King,Purple,89.94,89.94,46,35,2,2,0.043478260869565216,0.05714285714285714,-0.013664596273291925
B00WAIH9IQ,1800 Bed Sheets,California King,Lavender,89.94,179.88,55,51,2,5,0.03636363636363636,0.09803921568627451,-0.06167557932263815
B08CZYST4Y,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Purple,89.94,0.0,14,12,2,0,0.14285714285714285,0.0,0.14285714285714285
B01LXQW6IW,1800 Pillowcase Set 2 pc,Set of 2 King Size,Paisley Gray,89.85,53.91,26,11,5,3,0.19230769230769232,0.2727272727272727,-0.08041958041958039
B00RKHX1WA,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Brick Red,89.85,0.0,24,15,5,0,0.20833333333333334,0.0,0.20833333333333334
B0CNRX9Q3L,1800 Pillowcase Set 2 pc,Set of 2 King Size,Hazy Lilac,89.85,17.97,21,12,5,1,0.23809523809523808,0.08333333333333333,0.15476190476190477
B0CNRYVY46,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Sky Blue,89.85,161.73,45,52,5,9,0.1111111111111111,0.17307692307692307,-0.06196581196581197
B01DN0B728,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Emerald Green,89.85,71.88,33,34,5,4,0.15151515151515152,0.11764705882352941,0.03386809269162211
B00RKHXIQO,1800 Pillowcase Set 2 pc,Set of 2 King Size,Brown,89.85,143.76,22,31,5,8,0.22727272727272727,0.25806451612903225,-0.030791788856304986
B010LB000M,1800 Pillowcase Set 2 pc,Set of 2 King Size,Striped White,89.85,35.94,11,5,5,2,0.45454545454545453,0.4,0.05454545454545451
B0822Z1DLW,1800 Pillowcase Set 2 pc,Set of 2 King Size,Laced Sky Blue,89.85,71.88,22,12,5,4,0.22727272727272727,0.3333333333333333,-0.10606060606060605
B0BTZ4V7MT,1800 Bed Sheet Set 6 PIECE,Queen,Coral,87.94,43.97,27,27,2,1,0.07407407407407407,0.037037037037037035,0.037037037037037035
B0BTZ5LJPM,1800 Bed Sheet Set 6 PIECE,Queen,Black,87.94,0.0,14,18,2,0,0.14285714285714285,0.0,0.14285714285714285
B01N5FLSQY,Cotton Flannel Sheet Set 160GSM,Twin XL,Sage,87.94,43.97,29,29,2,1,0.06896551724137931,0.034482758620689655,0.034482758620689655
B0BTZ4CFWV,1800 Bed Sheet Set 6 PIECE,Queen,Light Gray,87.94,174.12,46,47,2,4,0.043478260869565216,0.0851063829787234,-0.041628122109158186
B0BTZ6J8CY,1800 Bed Sheet Set 6 PIECE,Queen,Spa Blue,87.94,219.85,48,33,2,5,0.041666666666666664,0.15151515151515152,-0.10984848484848486
B0BTZ5F2C9,1800 Bed Sheet Set 6 PIECE,Queen,Brown,87.94,0.0,26,16,2,0,0.07692307692307693,0.0,0.07692307692307693
B01ES3MP1G,1800 Fitted Sheet,King,Beige,87.88,0.0,20,19,4,0,0.2,0.0,0.2
B0DGQPRB4N,1800 Bed Sheets,King,Oxford Stripe Hazy Lilac,85.94,171.88,105,107,2,4,0.01904761904761905,0.037383177570093455,-0.018335558522474406
B0D7J5RP1G,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Golden Ivory,79.96,39.98,22,19,2,2,0.09090909090909091,0.10526315789473684,-0.014354066985645925
B078STM7RW,1800 Duvet Cover Set,Queen,Hotel White with Gray Embroidery,79.94,0.0,71,60,2,0,0.028169014084507043,0.0,0.028169014084507043
B0822XRHJV,1800 Bedskirt,Twin XL,Navy Blue,79.88,19.97,39,22,4,1,0.10256410256410256,0.045454545454545456,0.057109557109557105
B0822YT8ZZ,1800 Bedskirt,Full,Navy Blue,79.88,19.97,28,17,4,1,0.14285714285714285,0.058823529411764705,0.08403361344537814
B01ETTH5H8,1800 Flat Sheet,California King,White,79.88,778.83,26,33,4,42,0.15384615384615385,1.2727272727272727,-1.1188811188811187
B01ES3LWJC,1800 Fitted Sheet,Queen,Black,79.88,19.97,8,20,4,1,0.5,0.05,0.45
B01ES3LRNS,1800 Fitted Sheet,Queen,Light Gray,79.88,159.76,36,21,4,8,0.1111111111111111,0.38095238095238093,-0.2698412698412698
B0BTZ4QWHW,1800 Bed Sheet Set 6 PIECE,Full,Blush Pink,77.94,0.0,21,12,2,0,0.09523809523809523,0.0,0.09523809523809523
B0822WNDSS,"1800 Fitted Sheet 21"" Deep",King,Light Gray,77.91,0.0,22,17,3,0,0.13636363636363635,0.0,0.13636363636363635
B0BTZ61X6H,1800 Bed Sheet Set 6 PIECE,Twin XL,Navy Blue,75.94,75.94,15,13,2,2,0.13333333333333333,0.15384615384615385,-0.020512820512820523
B0BTZ5QZ4J,1800 Bed Sheet Set 6 PIECE,Twin XL,Blue Hydrangea,75.94,0.0,26,20,2,0,0.07692307692307693,0.0,0.07692307692307693
B0BTZ5WFGR,1800 Bed Sheet Set 6 PIECE,Twin,Beige,75.94,0.0,5,8,2,0,0.4,0.0,0.4
