asin,collection,size,color,sales,prior_sales,sessions,prior_sessions,units,prior_units,conversion,prior_conversion,conversion_change_pp
B0BMW7914Q,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Golden Ivory,134.91,224.85,110,115,3,5,0.02727272727272727,0.043478260869565216,-0.016205533596837945
B08RZDNSMT,1800 Bed Sheets,California King,Teal,134.91,224.85,51,64,3,5,0.058823529411764705,0.078125,-0.019301470588235295
B0822WYDZD,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Light Gray,134.91,0.0,48,47,3,0,0.0625,0.0,0.0625
B01CYLCUAK,1800 Bed Sheets,California King,Paisley Gray,134.91,44.97,63,60,3,1,0.047619047619047616,0.016666666666666666,0.03095238095238095
B08BZVPSCB,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Tan,134.91,179.88,31,27,3,4,0.0967741935483871,0.14814814814814814,-0.051373954599761046
B0CNRX854V,1800 Bed Sheets,California King,Poppy Orange,134.91,0.0,30,20,3,0,0.1,0.0,0.1
B0822WFM2P,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Black,134.91,179.88,29,29,3,4,0.10344827586206896,0.13793103448275862,-0.034482758620689655
B0CYCTK7HP,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Sky Blue,134.91,44.97,18,16,3,1,0.16666666666666666,0.0625,0.10416666666666666
B00O35DTJM,1800 Bed Sheets,California King,Aqua,134.91,269.82,58,75,3,6,0.05172413793103448,0.08,-0.02827586206896552
B0BTZ5617G,1800 Bed Sheet Set 6 PIECE,Queen,Blush Pink,131.91,0.0,41,44,3,0,0.07317073170731707,0.0,0.07317073170731707
B07YYLSXJV,Cotton Flannel Sheet Set 160GSM,Twin XL,White,131.91,131.91,17,18,3,3,0.17647058823529413,0.16666666666666666,0.009803921568627472
B0822WGD4S,"1800 Fitted Sheet 21"" Deep",King,White,129.85,779.1,105,46,5,30,0.047619047619047616,0.6521739130434783,-0.6045548654244306
B0822V4YX9,"1800 Fitted Sheet 21"" Deep",King,Gray,129.85,25.97,18,20,5,1,0.2777777777777778,0.05,0.2277777777777778
B0DGQPRB4N,1800 Bed Sheets,King,Oxford Stripe Hazy Lilac,128.91,85.94,104,105,3,2,0.028846153846153848,0.01904761904761905,0.009798534798534798
B00NQDGKZC,1800 Bed Sheets,King,Purple,128.91,471.81,111,127,3,12,0.02702702702702703,0.09448818897637795,-0.06746116194935092
B0CNRX8GGP,1800 Bed Sheets,King,Poppy Orange,128.91,171.88,106,139,3,4,0.02830188679245283,0.02877697841726619,-0.0004750916248133577
B0CNWFHGRS,1800 Pillowcase Set 2 pc,Set of 2 King Size,Ivory,125.78999999999999,160.29,30,26,7,9,0.23333333333333334,0.34615384615384615,-0.11282051282051281
B08TRN118H,1800 Pillowcase Set 2 pc,Set of 2 King Size,Golden Ivory,125.78999999999999,107.82,27,28,7,6,0.25925925925925924,0.21428571428571427,0.04497354497354497
B08TRPW85X,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Teal,125.78999999999999,161.73,30,33,7,9,0.23333333333333334,0.2727272727272727,-0.03939393939393937
B0822WZZ26,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Laced Sky Blue,125.78999999999999,161.73,20,34,7,9,0.35,0.2647058823529412,0.0852941176470588
B00RKHX6VQ,1800 Pillowcase Set 2 pc,Set of 2 King Size,Gray,125.42999999999999,215.64,33,39,7,12,0.21212121212121213,0.3076923076923077,-0.09557109557109558
B07YYLQFGB,Cotton Flannel Sheet Set 160GSM,California King,Blue,121.94,0.0,20,8,2,0,0.1,0.0,0.1
B082311FB2,1800 Bedskirt,Twin XL,Black,119.82,159.76,67,60,6,8,0.08955223880597014,0.13333333333333333,-0.04378109452736319
B0CYCS32SP,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Spa Blue,117.94,0.0,14,22,2,0,0.14285714285714285,0.0,0.14285714285714285
B07J3WFHLF,Cotton Flannel Sheet Set 180GSM,Queen,White,117.94,58.97,21,15,2,1,0.09523809523809523,0.06666666666666667,0.028571428571428567
B0CYCQXPNV,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Hazy Lilac,117.94,0.0,13,9,2,0,0.15384615384615385,0.0,0.15384615384615385
B0CYCP3D24,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Tan,117.94,0.0,23,21,2,0,0.08695652173913043,0.0,0.08695652173913043
B07WZP4STM,Cotton Flannel Sheet Set 180GSM,Queen,Navy,117.94,0.0,48,30,2,0,0.041666666666666664,0.0,0.041666666666666664
B0CYCMX1XX,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Gray,117.94,117.94,15,12,2,2,0.13333333333333333,0.16666666666666666,-0.033333333333333326
B0BTZ7DKCD,1800 Bed Sheet Set 6 PIECE,Split King,Yellow,115.94,0.0,3,5,2,0,0.6666666666666666,0.0,0.6666666666666666
B0822Z2JQL,1800 Bedskirt,Cal King,Beige,114.85,68.91,64,56,5,3,0.078125,0.05357142857142857,0.02455357142857143
B0CYCQM95B,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,White,113.94,56.97,18,19,2,1,0.1111111111111111,0.05263157894736842,0.05847953216374269
B0CNRXQRJP,1800 Bed Sheets,Full,Pistachio,113.91,113.91,112,115,3,3,0.026785714285714284,0.02608695652173913,0.0006987577639751552
B0BTZ61X6H,1800 Bed Sheet Set 6 PIECE,Twin XL,Navy Blue,113.91,75.94,11,15,3,2,0.2727272727272727,0.13333333333333333,0.13939393939393938
B00O35DKHS,1800 Bed Sheets,Full,Purple,113.91,189.85,105,112,3,5,0.02857142857142857,0.044642857142857144,-0.016071428571428573
B0BTZ6B7XR,1800 Bed Sheet Set 6 PIECE,Twin XL,Spa Blue,113.91,37.97,24,11,3,1,0.125,0.09090909090909091,0.03409090909090909
B0BMCH8Q2F,1800 Pillowcase Set 2 pc,Set of 12 King Size,White,109.94,326.52,15,28,2,6,0.13333333333333333,0.21428571428571427,-0.08095238095238094
B01ES3NN4Y,1800 Fitted Sheet,King,Blue Hydrangea,109.85,21.97,20,15,5,1,0.25,0.06666666666666667,0.18333333333333335
B0822XNLKD,1800 Pillowcase Set 4 pc,Standard,Navy Blue,108.0,54.0,12,6,4,2,0.3333333333333333,0.3333333333333333,0.0
B0822YGP85,1800 Pillowcase Set 4 pc,Standard,Light Gray,108.0,162.0,20,28,4,6,0.2,0.21428571428571427,-0.014285714285714263
B013FJJVAC,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Royal Blue,107.82,143.76,22,31,6,8,0.2727272727272727,0.25806451612903225,0.014662756598240456
B01LZP8460,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Paisley Gray,107.82,197.67,82,103,6,11,0.07317073170731707,0.10679611650485436,-0.033625384797537294
B00RKHWP8G,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Navy Blue,107.82,107.82,19,22,6,6,0.3157894736842105,0.2727272727272727,0.0430622009569378
B08TRP6QMS,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Blush Pink,107.82,197.30999999999997,40,43,6,11,0.15,0.2558139534883721,-0.10581395348837211
B014MVUANE,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Black,107.82,143.76,23,12,6,8,0.2608695652173913,0.6666666666666666,-0.40579710144927533
B0822YV6M1,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Pinstripe Gray,107.82,143.76,18,31,6,8,0.3333333333333333,0.25806451612903225,0.07526881720430106
B00RKHX5CQ,1800 Pillowcase Set 2 pc,Set of 2 King Size,Beige,107.82,197.67,34,31,6,11,0.17647058823529413,0.3548387096774194,-0.17836812144212524
B0CNRYSG8F,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Terracotta,107.82,0.0,16,15,6,0,0.375,0.0,0.375
B0BTZ6R86Q,1800 Bed Sheet Set 6 PIECE,King,Light Gray,105.94,105.94,29,36,2,2,0.06896551724137931,0.05555555555555555,0.013409961685823757
B0BTZ51FTP,1800 Bed Sheet Set 6 PIECE,King,Gray,105.94,158.91,39,32,2,3,0.05128205128205128,0.09375,-0.04246794871794872
B0BTZ5L4DM,1800 Bed Sheet Set 6 PIECE,King,Coral,105.94,0.0,18,13,2,0,0.1111111111111111,0.0,0.1111111111111111
B0BTZ6RFZL,1800 Bed Sheet Set 6 PIECE,King,Navy Blue,105.94,158.91,20,26,2,3,0.1,0.11538461538461539,-0.015384615384615385
B016P42SOU,1800 Bed Sheets,Twin XL,Purple,104.91,139.88,33,27,3,4,0.09090909090909091,0.14814814814814814,-0.05723905723905723
B08RZCTQKF,1800 Bed Sheets,Twin,Teal,104.91,174.85,69,75,3,5,0.043478260869565216,0.06666666666666667,-0.02318840579710145
B08V8T981S,1800 Bed Sheets,RV / Short Queen,Black,104.91,34.97,32,37,3,1,0.09375,0.02702702702702703,0.06672297297297297
B0DGQR6JZW,1800 Bed Sheets,Twin XL,Charcoal,104.91,104.91,33,19,3,3,0.09090909090909091,0.15789473684210525,-0.06698564593301434
B0DGQS8V6Q,1800 Bed Sheets,Twin,Oxford Stripe Blue Nova,104.91,69.94,31,39,3,2,0.0967741935483871,0.05128205128205128,0.045492142266335814
B07PP4PSBZ,1800 Duvet Cover Set,Queen,Laced Sky Blue,104.91,34.97,27,46,3,1,0.1111111111111111,0.021739130434782608,0.0893719806763285
B07R8ZV5RP,1800 Bed Sheets,Twin,Laced Sky Blue,104.91,104.91,46,63,3,3,0.06521739130434782,0.047619047619047616,0.017598343685300208
B0CLYFB8ST,1800 Bed Sheets,Twin XL,Taupe,104.91,69.94,37,16,3,2,0.08108108108108109,0.125,-0.043918918918918914
B0CNRY8FZD,1800 Bed Sheets,Twin XL,Sky Blue,104.91,244.79,67,172,3,7,0.04477611940298507,0.040697674418604654,0.004078444984380418
B01DN0A4DQ,1800 Bed Sheets,Twin XL,Emerald Green,104.91,104.91,69,80,3,3,0.043478260869565216,0.0375,0.005978260869565218
B01DN09Z7M,1800 Bed Sheets,Twin,Coral,104.91,0.0,61,40,3,0,0.04918032786885246,0.0,0.04918032786885246
B082311F9Z,1800 Bedskirt,Queen,Navy Blue,104.85,272.61,69,90,5,13,0.07246376811594203,0.14444444444444443,-0.0719806763285024
B0822XSCPT,1800 Bedskirt,Queen,Blue Hydrangea,104.85,146.79,74,100,5,7,0.06756756756756757,0.07,-0.0024324324324324353
B0822ZSBN1,1800 Bedskirt,Queen,Light Gray,104.85,62.91,116,80,5,3,0.04310344827586207,0.0375,0.005603448275862073
B01CYLCDCU,1800 Bed Sheets,Twin,Paisley Gray,104.21000000000001,69.94,56,61,3,2,0.05357142857142857,0.03278688524590164,0.020784543325526927
B0822XYVZ7,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Royal Blue,103.94,51.97,20,19,2,1,0.1,0.05263157894736842,0.04736842105263159
B08BZX7GB9,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Brown,103.94,51.97,68,40,2,1,0.029411764705882353,0.025,0.004411764705882351
B0BMW6QWW7,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Golden Ivory,103.94,311.82,93,81,2,6,0.021505376344086023,0.07407407407407407,-0.05256869772998805
B08V92PDJ4,1800 Bed Sheets,RV / Short Queen,Gray,103.50999999999999,0.0,58,17,3,0,0.05172413793103448,0.0,0.05172413793103448
B0CYCPT2FR,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Blue Hydrangea,99.94,0.0,18,18,2,0,0.1111111111111111,0.0,0.1111111111111111
B01NGWLXLE,Cotton Flannel Sheet Set 160GSM,Full,Blue,99.94,49.97,23,19,2,1,0.08695652173913043,0.05263157894736842,0.034324942791762014
B0D7JFX2WC,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Spa Mint,99.94,49.97,40,26,2,1,0.05,0.038461538461538464,0.011538461538461539
B0822WT7JY,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Spa Blue,99.94,49.97,41,29,2,1,0.04878048780487805,0.034482758620689655,0.014297729184188396
B07J3YKXS2,Cotton Flannel Sheet Set 180GSM,Twin XL,Gray,99.94,99.94,5,8,2,2,0.4,0.25,0.15000000000000002
B07J3T35D5,Cotton Flannel Sheet Set 180GSM,Twin XL,White,99.94,99.94,4,7,2,2,0.5,0.2857142857142857,0.2142857142857143
B01N7IE9TA,Cotton Flannel Sheet Set 160GSM,Full,Navy,99.94,0.0,5,4,2,0,0.4,0.0,0.4
B0822XYSQR,1800 Bedskirt,Full,Beige,99.85,99.85,62,54,5,5,0.08064516129032258,0.09259259259259259,-0.011947431302270009
B08D11NY4C,"1800 Fitted Sheet 21"" Deep",Queen,Brown,95.88,0.0,48,31,4,0,0.08333333333333333,0.0,0.08333333333333333
B0822W8CWV,"1800 Fitted Sheet 21"" Deep",Queen,White,95.88,47.94,29,12,4,2,0.13793103448275862,0.16666666666666666,-0.02873563218390804
B01ES3N46G,1800 Fitted Sheet,Twin XL,Light Gray,94.85,75.88,13,11,5,4,0.38461538461538464,0.36363636363636365,0.02097902097902099
B0DGQPGP7Q,1800 Bed Sheets,Split King,Oxford Stripe Sage,93.94,0.0,34,31,2,0,0.058823529411764705,0.0,0.058823529411764705
B01MY7UN7F,1800 Bed Sheets,Split King,Navy Blue,93.94,93.94,18,21,2,2,0.1111111111111111,0.09523809523809523,0.015873015873015872
B0CNRYSBM1,1800 Bed Sheets,Split King,Poppy Orange,93.94,0.0,9,12,2,0,0.2222222222222222,0.0,0.2222222222222222
B0CNRYT4DL,1800 Bed Sheets,Split King,Terracotta,93.0,0.0,19,14,2,0,0.10526315789473684,0.0,0.10526315789473684
B0BMW79MJQ,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Laced Sky Blue,91.94,91.94,64,52,2,2,0.03125,0.038461538461538464,-0.007211538461538464
B08BZWCLY2,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Lavender,91.94,45.97,49,52,2,1,0.04081632653061224,0.019230769230769232,0.02158555729984301
B08CZYZCPM,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Purple,91.94,45.97,30,30,2,1,0.06666666666666667,0.03333333333333333,0.03333333333333333
B08BZVT9FJ,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Brown,91.94,0.0,36,33,2,0,0.05555555555555555,0.0,0.05555555555555555
B0822VS5W8,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Black,91.94,183.88,30,32,2,4,0.06666666666666667,0.125,-0.058333333333333334
B0822VSKCD,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Beige,91.94,45.97,67,54,2,1,0.029850746268656716,0.018518518518518517,0.011332227750138198
B0823123JL,1800 Bedskirt,Cal King,Navy Blue,91.88,68.91,39,31,4,3,0.10256410256410256,0.0967741935483871,0.0057899090157154665
B0822XR323,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Royal Blue,89.94,0.0,14,15,2,0,0.14285714285714285,0.0,0.14285714285714285
B0CNRX2YJB,1800 Bed Sheets,California King,Terracotta,89.94,44.97,34,32,2,1,0.058823529411764705,0.03125,0.027573529411764705
B08BZY2D1D,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Aqua,89.94,89.94,62,38,2,2,0.03225806451612903,0.05263157894736842,-0.020373514431239387
B0BMW99MVD,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Golden Ivory,89.94,44.97,51,23,2,1,0.0392156862745098,0.043478260869565216,-0.004262574595055413
B08CZXP1GG,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Paisley Gray,89.94,89.94,44,52,2,2,0.045454545454545456,0.038461538461538464,0.006993006993006992
B08RZCW5QJ,1800 Bed Sheets,California King,Sage,89.94,449.7,95,116,2,10,0.021052631578947368,0.08620689655172414,-0.06515426497277678
B0BMWBZ188,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Laced Sky Blue,89.94,179.88,37,48,2,4,0.05405405405405406,0.08333333333333333,-0.02927927927927927
B0822XJFYY,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Blue Hydrangea,89.94,359.76,83,73,2,8,0.024096385542168676,0.1095890410958904,-0.08549265555372174
B0822WL4Z5,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Blue Hydrangea,89.94,0.0,29,41,2,0,0.06896551724137931,0.0,0.06896551724137931
B08BZXC2VF,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Aqua,89.94,44.97,24,23,2,1,0.08333333333333333,0.043478260869565216,0.03985507246376811
B00O35CYRK,1800 Bed Sheets,California King,Brown,89.94,179.88,26,36,2,4,0.07692307692307693,0.1111111111111111,-0.03418803418803418
B08BZX8G3H,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Brown,89.94,0.0,17,21,2,0,0.11764705882352941,0.0,0.11764705882352941
B01DN0AZEE,1800 Bed Sheets,California King,Coral,89.94,44.07,33,32,2,1,0.06060606060606061,0.03125,0.029356060606060608
B013FJJSSW,1800 Bed Sheets,California King,Royal Blue,89.94,134.91,20,37,2,3,0.1,0.08108108108108109,0.01891891891891892
B0CLYCNW79,1800 Bed Sheets,California King,Burgundy,89.94,89.94,25,22,2,2,0.08,0.09090909090909091,-0.01090909090909091
B0BMW8H5KQ,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Sage,89.94,89.94,55,37,2,2,0.03636363636363636,0.05405405405405406,-0.017690417690417695
B00WAIH7V0,1800 Bed Sheets,California King,Black,89.94,359.76,19,30,2,8,0.10526315789473684,0.26666666666666666,-0.16140350877192983
B010LAZQW0,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Striped White,89.85,35.94,14,10,5,2,0.35714285714285715,0.2,0.15714285714285714
B01ETTHIS4,1800 Flat Sheet,Full,White,89.85,125.78999999999999,14,9,5,7,0.35714285714285715,0.7777777777777778,-0.42063492063492064
B0CNRXX5TK,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Blue Nova,89.85,125.78999999999999,21,43,5,7,0.23809523809523808,0.16279069767441862,0.07530454042081947
B00RKHWYU0,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Brown,89.85,35.94,19,19,5,2,0.2631578947368421,0.10526315789473684,0.15789473684210525
B00RKHXIQO,1800 Pillowcase Set 2 pc,Set of 2 King Size,Brown,89.85,89.85,14,22,5,5,0.35714285714285715,0.22727272727272727,0.12987012987012989
B08TRP773N,1800 Pillowcase Set 2 pc,Set of 2 King Size,Sage,89.85,125.78999999999999,34,46,5,7,0.14705882352941177,0.15217391304347827,-0.005115089514066501
B07MMZ7VNL,1800 Pillowcase Set 2 pc,Set of 2 King Size,Spa Blue,89.85,107.82,30,42,5,6,0.16666666666666666,0.14285714285714285,0.023809523809523808
B01DG59M04,1800 Pillowcase Set 2 pc,Set of 2 King Size,Tan,89.85,161.73,21,21,5,9,0.23809523809523808,0.42857142857142855,-0.19047619047619047
B0822TXPDR,1800 Pillow Shams 2 piece,King,Blue Hydrangea,89.82000000000001,44.910000000000004,61,75,6,3,0.09836065573770492,0.04,0.058360655737704915
B0822TY5NY,1800 Pillow Shams 2 piece,Standard,Spa Blue,89.82,74.85000000000001,49,54,6,5,0.12244897959183673,0.09259259259259259,0.029856386999244144
B07YYL62HZ,Cotton Flannel Sheet Set 160GSM,Twin,Gray,87.94,0.0,11,6,2,0,0.18181818181818182,0.0,0.18181818181818182
B0BTZ6DDNN,1800 Bed Sheet Set 6 PIECE,Queen,Sage,87.94,263.82,31,37,2,6,0.06451612903225806,0.16216216216216217,-0.09764603312990411
B0BTZ5LJPM,1800 Bed Sheet Set 6 PIECE,Queen,Black,87.94,87.94,14,14,2,2,0.14285714285714285,0.14285714285714285,0.0
B0BTZ6DTKK,1800 Bed Sheet Set 6 PIECE,Queen,Brick Red,87.94,43.97,36,20,2,1,0.05555555555555555,0.05,0.00555555555555555
B01N6H23WO,Cotton Flannel Sheet Set 160GSM,Twin,Sage,87.94,0.0,10,6,2,0,0.2,0.0,0.2
B0BTZ59997,1800 Bed Sheet Set 6 PIECE,Queen,Blue Hydrangea,87.94,43.97,43,47,2,1,0.046511627906976744,0.02127659574468085,0.025235032162295893
B01ES3MP1G,1800 Fitted Sheet,King,Beige,87.88,87.88,12,20,4,4,0.3333333333333333,0.2,0.1333333333333333
B0822WVBNY,"1800 Fitted Sheet 21"" Deep",Twin XL,White,87.88,0.0,25,11,4,0,0.16,0.0,0.16
B08CZZSPDY,"1800 Fitted Sheet 21"" Deep",Full,Spa Mint,87.88,21.97,26,11,4,1,0.15384615384615385,0.09090909090909091,0.06293706293706294
B0BTZ4Z8X4,1800 Bed Sheet Set 6 PIECE,Queen,Navy Blue,87.06,43.97,22,19,2,1,0.09090909090909091,0.05263157894736842,0.038277511961722493
B0B2Q3FF48,1800 Bedskirt,Queen,Golden Ivory,83.88,188.52,121,128,4,9,0.03305785123966942,0.0703125,-0.03725464876033058
B0822YL1GF,1800 Pillowcase Set 4 pc,King,Spa Blue,81.0,0.0,7,7,3,0,0.42857142857142855,0.0,0.42857142857142855
B0822YC6GS,1800 Pillowcase Set 4 pc,Standard,Beige,81.0,0.0,8,12,3,0,0.375,0.0,0.375
B01ES3L7FG,1800 Fitted Sheet,Queen,Gray,79.88,19.97,27,23,4,1,0.14814814814814814,0.043478260869565216,0.10466988727858292
B01ETTGNJO,1800 Flat Sheet,King,Blue Hydrangea,79.88,39.94,29,14,4,2,0.13793103448275862,0.14285714285714285,-0.0049261083743842304
B08TRR3SNS,1800 Flat Sheet,King,Blush Pink,79.88,0.0,24,23,4,0,0.16666666666666666,0.0,0.16666666666666666
B0822Y8RZ1,1800 Bedskirt,Twin,White,79.88,139.79,44,24,4,7,0.09090909090909091,0.2916666666666667,-0.20075757575757577
B0822VY3C8,"1800 Fitted Sheet 21"" Deep",California King,White,77.91,25.97,46,34,3,1,0.06521739130434782,0.029411764705882353,0.03580562659846547
B0BTZ85K94,1800 Bed Sheet Set 6 PIECE,Full,Aqua,76.38,38.97,7,5,2,1,0.2857142857142857,0.2,0.08571428571428569
B07YYDGZ59,Silk Pillowcase,"Queen 20"" X 30""","White, Black Piping",75.94,0.0,6,7,2,0,0.3333333333333333,0.0,0.3333333333333333
B01ES3NWXQ,1800 Fitted Sheet,Full,Beige,75.88,0.0,11,11,4,0,0.36363636363636365,0.0,0.36363636363636365
B01ETTETZE,1800 Flat Sheet,Queen,Blue Hydrangea,75.88,0.0,22,14,4,0,0.18181818181818182,0.0,0.18181818181818182
B01ES3MLU6,1800 Fitted Sheet,Twin XL,Gray,75.88,56.91,14,12,4,3,0.2857142857142857,0.25,0.0357142857142857
B01ES3M318,1800 Fitted Sheet,Twin,Blue Hydrangea,75.88,0.0,8,10,4,0,0.5,0.0,0.5
B08NPRBV33,400TC Cotton Sheet Set,King,Ivory,74.97,0.0,6,7,1,0,0.16666666666666666,0.0,0.16666666666666666
B07PSK5GG2,1800 Duvet Cover Set,King,Laced Sky Blue,73.94,0.0,32,32,2,0,0.0625,0.0,0.0625
B0822V5KKJ,"1800 Fitted Sheet 21"" Deep",Queen,Black,71.91,71.91,8,16,3,3,0.375,0.1875,0.1875
B01DN0B728,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Emerald Green,71.88,89.85,43,33,4,5,0.09302325581395349,0.15151515151515152,-0.05849189570119803
B014MVUFAM,1800 Pillowcase Set 2 pc,Set of 2 King Size,Black,71.88,107.82,13,8,4,6,0.3076923076923077,0.75,-0.4423076923076923
B0CNWHMBHP,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Burgundy,71.88,17.97,19,10,4,1,0.21052631578947367,0.1,0.11052631578947367
B0822XR2SH,1800 Pillowcase Set 2 pc,Set of 2 King Size,Pinstripe Gray,71.88,71.88,14,11,4,4,0.2857142857142857,0.36363636363636365,-0.07792207792207795
B00RKHXK80,1800 Pillowcase Set 2 pc,Set of 2 King Size,Purple,71.88,0.0,10,9,4,0,0.4,0.0,0.4
B014MVUGNS,1800 Pillowcase Set 2 pc,Set of 2 King Size,Lavender,71.88,107.82,22,19,4,6,0.18181818181818182,0.3157894736842105,-0.13397129186602869
B014MVUCCI,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Lavender,71.88,125.78999999999999,30,29,4,7,0.13333333333333333,0.2413793103448276,-0.10804597701149427
B07J3SKJMZ,Cotton Flannel Sheet Set 180GSM,California King,Gray,69.97,0.0,3,4,1,0,0.3333333333333333,0.0,0.3333333333333333
B0CNRYPY8G,1800 Bed Sheets,RV / Short Queen,Hazy Lilac,69.94,174.85,32,56,2,5,0.0625,0.08928571428571429,-0.026785714285714288
B0CNRVZBRR,1800 Bed Sheets,Twin XL,Hazy Lilac,69.94,0.0,26,32,2,0,0.07692307692307693,0.0,0.07692307692307693
B0CLYF6S8G,1800 Bed Sheets,Twin,Burgundy,69.94,0.0,20,11,2,0,0.1,0.0,0.1
B01DN0A1PM,1800 Bed Sheets,Twin,Spa Mint,69.94,244.79,130,131,2,7,0.015384615384615385,0.05343511450381679,-0.03805049911920141
B0CNRXX15B,1800 Bed Sheets,Twin XL,Poppy Orange,69.94,0.0,28,28,2,0,0.07142857142857142,0.0,0.07142857142857142
B0DGQP5QR6,1800 Bed Sheets,Twin,Oxford Stripe Hazy Lilac,69.94,69.94,14,37,2,2,0.14285714285714285,0.05405405405405406,0.08880308880308879
B07MS7NX3D,1800 Duvet Cover Set,Queen,Light Gray,69.94,34.97,37,36,2,1,0.05405405405405406,0.027777777777777776,0.02627627627627628
B01DN09ZIG,1800 Bed Sheets,Twin,Emerald Green,69.94,209.82,69,106,2,6,0.028985507246376812,0.05660377358490566,-0.02761826633852885
B0CNRZ73D8,1800 Bed Sheets,Twin,Poppy Orange,69.94,34.97,23,30,2,1,0.08695652173913043,0.03333333333333333,0.0536231884057971
B08V91NK5W,1800 Bed Sheets,RV / Short Queen,Navy Blue,69.94,0.0,24,36,2,0,0.08333333333333333,0.0,0.08333333333333333
B01DK4M0H8,1800 Bed Sheets,Twin XL,Striped Gray/Silver,69.94,69.94,82,73,2,2,0.024390243902439025,0.0273972602739726,-0.003007016371533576
B01DN0A8L4,1800 Bed Sheets,Twin XL,Yellow,69.94,34.97,83,81,2,1,0.024096385542168676,0.012345679012345678,0.011750706529822998
B0822ZMPN8,1800 Bedskirt,Cal King,Blue Hydrangea,68.91,68.91,19,18,3,3,0.15789473684210525,0.16666666666666666,-0.008771929824561403
B0822Z5KTC,1800 Bedskirt,Cal King,Black,68.91,45.94,15,13,3,2,0.2,0.15384615384615385,0.046153846153846156
B0822YSV5P,1800 Bedskirt,King,Navy Blue,68.91,45.94,84,115,3,2,0.03571428571428571,0.017391304347826087,0.018322981366459625
B0822XW5PF,1800 Bedskirt,King,Spa Blue,68.91,114.85,62,58,4,5,0.06451612903225806,0.08620689655172414,-0.02169076751946608
B098PC693H,Velvet Ultrasonic Coverlet,King-California King,Teal,67.97,67.97,27,36,1,1,0.037037037037037035,0.027777777777777776,0.009259259259259259
B07J3SXSLT,Cotton Flannel Sheet Set 180GSM,King,Gray,65.97,0.0,27,26,1,0,0.037037037037037035,0.0,0.037037037037037035
B07WZP5QXR,Cotton Flannel Sheet Set 180GSM,King,Floral Feathers,65.97,0.0,10,8,1,0,0.1,0.0,0.1
B07X1SX66J,Cotton Flannel Sheet Set 180GSM,King,Light Gray Plaid,65.97,65.97,11,7,1,1,0.09090909090909091,0.14285714285714285,-0.05194805194805194
B01ES3MYUS,1800 Fitted Sheet,King,Aqua,65.91,21.97,12,12,3,1,0.25,0.08333333333333333,0.16666666666666669
B0822TSDVW,"1800 Fitted Sheet 21"" Deep",Twin XL,Gray,65.91,0.0,18,16,3,0,0.16666666666666666,0.0,0.16666666666666666
