asin,collection,size,color,sales,prior_sales,sessions,prior_sessions,units,prior_units,conversion,prior_conversion,conversion_change_pp,sales_delta,sales_wow
B07R5VQK5V,1800 Bed Sheets,Twin XL,Pinstripe Gray,559.52,209.82,189,102,16,6,0.08465608465608465,0.058823529411764705,0.025832555244319946,349.7,1.6666666666666667
B079YXK5SN,1800 Duvet Cover Set,Queen,White,559.52,731.5699999999999,193,172,16,21,0.08290155440414508,0.12209302325581395,-0.03919146885166887,-172.04999999999995,-0.23517913528438833
B014MVUDWM,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Light Gray,557.0699999999999,449.25,93,87,31,25,0.3333333333333333,0.28735632183908044,0.04597701149425287,107.81999999999994,0.23999999999999985
B0CYCRBWJS,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,White,549.67,699.58,83,74,11,14,0.13253012048192772,0.1891891891891892,-0.05665906870726148,-149.91000000000008,-0.21428571428571438
B01ES3MMYG,1800 Fitted Sheet,King,White,549.25,395.46,80,81,26,18,0.325,0.2222222222222222,0.1027777777777778,153.79000000000002,0.38888888888888895
B0822XJFYY,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Blue Hydrangea,539.64,314.78999999999996,83,85,12,7,0.14457831325301204,0.08235294117647059,0.062225372076541455,224.85000000000002,0.7142857142857144
B00WAIGZYK,1800 Bed Sheets,Full,Lavender,531.58,607.52,229,235,14,16,0.0611353711790393,0.06808510638297872,-0.006949735203939426,-75.93999999999994,-0.1249999999999999
B01CYLCJMY,1800 Bed Sheets,Full,Paisley Gray,531.5799999999999,151.88,1306,873,14,4,0.010719754977029096,0.004581901489117984,0.006137853487911112,379.69999999999993,2.4999999999999996
B016P42CLE,1800 Bed Sheets,Twin XL,Beige,524.55,384.67,80,112,15,11,0.1875,0.09821428571428571,0.08928571428571429,139.87999999999994,0.3636363636363635
B0CLYCSPZB,1800 Bed Sheets,Twin XL,Ivory,524.55,489.58000000000004,218,177,15,14,0.06880733944954129,0.07909604519774012,-0.010288705748198831,34.969999999999914,0.07142857142857124
B0BMW6YBL4,1800 Bed Sheet Set With DEEP Fitted Sheet,King,Pinstripe Gray,519.7,571.6700000000001,269,300,10,11,0.03717472118959108,0.03666666666666667,0.0005080545229244129,-51.97000000000003,-0.09090909090909094
B00ZSGV5LY,1800 Bed Sheets,Queen,Striped Gray/Silver,519.6099999999999,639.52,285,338,13,16,0.0456140350877193,0.047337278106508875,-0.0017232430187895734,-119.91000000000008,-0.18750000000000014
B00ZSGVRE4,1800 Bed Sheets,King,Striped Gray/Silver,515.64,471.81000000000006,196,264,12,11,0.061224489795918366,0.041666666666666664,0.0195578231292517,43.82999999999993,0.09289756469765355
B08BZYCY47,1800 Bed Sheet Set With DEEP Fitted Sheet,Queen,Aqua,499.70000000000005,449.73,226,229,10,9,0.04424778761061947,0.039301310043668124,0.004946477566951345,49.97000000000003,0.11111111111111116
B016P430CY,1800 Bed Sheets,Twin XL,Lavender,489.58,244.79,114,93,14,7,0.12280701754385964,0.07526881720430108,0.047538200339558565,244.79,1.0
B0DGQPSBKY,1800 Bed Sheets,Queen,Charcoal,479.64,159.88,119,116,12,4,0.10084033613445378,0.034482758620689655,0.06635757751376413,319.76,2.0
B0CNRZ5KZH,1800 Bed Sheets,King,Terracotta,471.81000000000006,816.43,271,307,11,19,0.04059040590405904,0.06188925081433225,-0.02129884491027321,-344.6199999999999,-0.4221059980647452
B0BTZ4KPTZ,1800 Bed Sheet Set 6 PIECE,Full,White,467.64,310.98,109,94,12,8,0.11009174311926606,0.0851063829787234,0.02498536014054266,156.65999999999997,0.5037622998263552
B0CYCQM95B,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,White,455.76,0.0,30,26,8,0,0.26666666666666666,0.0,0.26666666666666666,455.76,
B0112XOOZ0,1800 Bed Sheets,Full,Tan,455.64,227.82,118,119,12,6,0.1016949152542373,0.05042016806722689,0.0512747471870104,227.82,1.0
B0CNRYQDF7,1800 Bed Sheets,Full,Hazy Lilac,455.64,151.88,165,170,12,4,0.07272727272727272,0.023529411764705882,0.04919786096256684,303.76,2.0
B0BTZ7JCPL,1800 Bed Sheet Set 6 PIECE,Twin XL,White,454.88,379.69999999999993,136,174,12,10,0.08823529411764706,0.05747126436781609,0.030764029749830973,75.18000000000006,0.1979984198051095
B08RZCP48K,1800 Bed Sheets,Twin,Sage,454.61,314.73,87,109,13,9,0.14942528735632185,0.08256880733944955,0.0668564800168723,139.88,0.4444444444444444
B0CNRY8FZD,1800 Bed Sheets,Twin XL,Sky Blue,454.61,69.94,162,75,13,2,0.08024691358024691,0.02666666666666667,0.05358024691358024,384.67,5.5
B016P42YS0,1800 Bed Sheets,Twin XL,Black,454.60999999999996,488.88,50,64,13,14,0.26,0.21875,0.04125000000000001,-34.27000000000004,-0.07009900180003281
B0CYCRHZR1,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,White,446.64,615.67,162,150,8,12,0.04938271604938271,0.08,-0.03061728395061729,-169.02999999999997,-0.27454642909350785
B0CNRYGRBQ,1800 Bed Sheets,Queen,Poppy Orange,439.66999999999996,359.73,251,264,11,9,0.043824701195219126,0.03409090909090909,0.009733792104310038,79.93999999999994,0.22222222222222204
B0822Y1V11,1800 Pillowcase Set 4 pc,King,White,435.24,617.22,47,42,17,24,0.3617021276595745,0.5714285714285714,-0.2097264437689969,-181.98000000000002,-0.29483814523184604
B07BKQ9YK9,1800 Bed Sheets,Full,Spa Blue,417.66999999999996,455.64,238,243,11,12,0.046218487394957986,0.04938271604938271,-0.0031642286544247278,-37.97000000000003,-0.0833333333333334
B00O35DFRI,1800 Bed Sheets,Full,Aqua,417.66999999999996,455.64,320,322,11,12,0.034375,0.037267080745341616,-0.002892080745341613,-37.97000000000003,-0.0833333333333334
B0BMW9NHP1,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Blush Pink,413.73,458.78,100,128,9,10,0.09,0.078125,0.011874999999999997,-45.049999999999955,-0.09819521339203967
B0CNRYVY46,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Sky Blue,412.59000000000003,179.7,47,35,24,10,0.5106382978723404,0.2857142857142857,0.2249240121580547,232.89000000000004,1.295993322203673
B01N10ETBD,1800 Bed Sheets,Split King,White,404.72999999999996,494.67,210,270,9,11,0.04285714285714286,0.040740740740740744,0.0021164021164021135,-89.94000000000005,-0.18181818181818193
B0822WFPWY,1800 Bed Sheet Set With DEEP Fitted Sheet,Queen,Navy Blue,399.76,699.58,128,162,8,14,0.0625,0.08641975308641975,-0.02391975308641975,-299.82000000000005,-0.4285714285714286
B08CZZ5HLF,1800 Bed Sheet Set With DEEP Fitted Sheet,Queen,Purple,399.76,448.72999999999996,118,118,8,9,0.06779661016949153,0.07627118644067797,-0.008474576271186446,-48.96999999999997,-0.10913021193145092
B08BZWJ6QK,1800 Bed Sheet Set With DEEP Fitted Sheet,Queen,Tan,399.76,599.6400000000001,178,203,8,12,0.0449438202247191,0.059113300492610835,-0.014169480267891735,-199.8800000000001,-0.3333333333333335
B08BZWL45V,1800 Bed Sheet Set With DEEP Fitted Sheet,Queen,Lavender,399.76,349.78999999999996,178,198,8,7,0.0449438202247191,0.03535353535353535,0.009590284871183748,49.97000000000003,0.14285714285714296
B0DGQRDPMP,1800 Bed Sheets,Queen,Oxford Stripe Blue Nova,399.69999999999993,319.76,259,268,10,8,0.03861003861003861,0.029850746268656716,0.008759292341381893,79.93999999999994,0.24999999999999983
B0BTZ36NJC,1800 Bed Sheet Set 6 PIECE,Queen,Gray,395.73,131.91,43,30,9,3,0.20930232558139536,0.1,0.10930232558139535,263.82000000000005,2.0000000000000004
B0BTZ4CFWV,1800 Bed Sheet Set 6 PIECE,Queen,Light Gray,395.73,395.72999999999996,48,62,9,9,0.1875,0.14516129032258066,0.042338709677419345,5.684341886080802e-14,1.4364192469817304e-16
B01DN0B5JS,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Blue Hydrangea,395.34000000000003,341.42999999999995,85,69,22,19,0.25882352941176473,0.2753623188405797,-0.01653878942881498,53.91000000000008,0.15789473684210553
B00WAIH5ZI,1800 Bed Sheets,King,Lavender,386.73,859.4,346,408,9,20,0.02601156069364162,0.049019607843137254,-0.023008047149495635,-472.66999999999996,-0.5499999999999999
B01FWBWTGO,1800 Ultrasonic Coverlet,King,Spa Blue,384.78999999999996,109.94,194,168,7,2,0.03608247422680412,0.011904761904761904,0.024177712322042216,274.84999999999997,2.4999999999999996
B01DN09ZIG,1800 Bed Sheets,Twin,Emerald Green,384.67,34.97,113,54,11,1,0.09734513274336283,0.018518518518518517,0.07882661422484431,349.70000000000005,10.000000000000002
B013FJJJC2,1800 Bed Sheets,Full,Royal Blue,378.93999999999994,492.0899999999999,124,133,10,13,0.08064516129032258,0.09774436090225563,-0.017099199611933055,-113.14999999999998,-0.22993761303826535
B08RZCXTG7,1800 Bed Sheets,Full,Teal,377.34000000000003,377.34,185,163,10,10,0.05405405405405406,0.06134969325153374,-0.007295639197479685,5.684341886080802e-14,1.5064244146077283e-16
B00RKHWN74,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Gray,377.00999999999993,323.46,55,59,21,18,0.38181818181818183,0.3050847457627119,0.07673343605546995,53.549999999999955,0.1655537006121312
B0BTZ6R86Q,1800 Bed Sheet Set 6 PIECE,King,Light Gray,370.78999999999996,264.85,43,43,7,5,0.16279069767441862,0.11627906976744186,0.04651162790697676,105.93999999999994,0.39999999999999974
B0BTZ5HKPM,1800 Bed Sheet Set 6 PIECE,King,Beige,370.78999999999996,317.82,78,52,7,6,0.08974358974358974,0.11538461538461539,-0.025641025641025647,52.96999999999997,0.16666666666666657
B0BMW6QWW7,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Golden Ivory,363.78999999999996,363.78999999999996,95,101,7,7,0.07368421052631578,0.06930693069306931,0.00437727983324647,0.0,0.0
B0822XZ52Q,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Light Gray,359.76,89.94,85,29,8,2,0.09411764705882353,0.06896551724137931,0.02515212981744422,269.82,3.0
B0DGQQ6JJ1,1800 Bed Sheets,Queen,Oxford Stripe Sage,359.73,479.64,310,359,9,12,0.02903225806451613,0.033426183844011144,-0.004393925779495014,-119.90999999999997,-0.24999999999999994
B00RKHWL1M,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Beige,359.4,287.52,62,47,20,16,0.3225806451612903,0.3404255319148936,-0.017844886753603295,71.88,0.25
B0822VN7VK,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,White,349.78999999999996,249.85,179,176,9,6,0.05027932960893855,0.03409090909090909,0.01618842051802946,99.93999999999997,0.3999999999999999
B00O35D38Y,1800 Bed Sheets,Twin,Aqua,349.7,314.73,115,121,10,9,0.08695652173913043,0.0743801652892562,0.012576356449874232,34.96999999999997,0.11111111111111101
B01DK4LZV0,1800 Bed Sheets,Twin XL,Striped White,349.7,419.64,86,119,10,12,0.11627906976744186,0.10084033613445378,0.015438733632988075,-69.94,-0.16666666666666666
B00O35CYQG,1800 Bed Sheets,Twin,Gray,349.7,453.90999999999997,94,109,10,13,0.10638297872340426,0.11926605504587157,-0.01288307632246731,-104.20999999999998,-0.22958295697384942
B0DGQRDZLP,1800 Bed Sheets,King,Oxford Stripe Sage,343.76,386.73,350,397,8,9,0.022857142857142857,0.022670025188916875,0.00018711766822598203,-42.97000000000003,-0.11111111111111117
B01DN0ABHU,1800 Bed Sheets,Full,Emerald Green,341.73,265.78999999999996,237,230,9,7,0.0379746835443038,0.030434782608695653,0.007539900935608145,75.94000000000005,0.285714285714286
B00O35DIC0,1800 Bed Sheets,Full,Brown,341.72999999999996,531.58,158,183,9,14,0.056962025316455694,0.07650273224043716,-0.019540706923981466,-189.85000000000008,-0.35714285714285726
B00O35DD2U,1800 Bed Sheets,Full,Navy Blue,341.72999999999996,455.64,119,104,9,12,0.07563025210084033,0.11538461538461539,-0.03975436328377506,-113.91000000000003,-0.25000000000000006
B01ETTDTSM,1800 Flat Sheet,Queen,White,341.46000000000004,18.97,55,37,18,1,0.32727272727272727,0.02702702702702703,0.30024570024570024,322.49,17.0
B014MVUI36,1800 Pillowcase Set 2 pc,Set of 2 King Size,Light Gray,323.1,269.19,49,36,18,15,0.3673469387755102,0.4166666666666667,-0.04931972789115646,53.910000000000025,0.20026746907388843
B0822XCWY1,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Navy Blue,321.78999999999996,137.91,38,32,7,3,0.18421052631578946,0.09375,0.09046052631578946,183.87999999999997,1.333333333333333
B0CLYBZB3P,1800 Bed Sheets,Queen,Taupe,319.76,159.88,147,156,8,4,0.05442176870748299,0.02564102564102564,0.02878074306645735,159.88,1.0
B0CNRYFVFL,1800 Bed Sheets,Queen,Pistachio,319.76,359.73,468,529,8,9,0.017094017094017096,0.017013232514177693,8.07845798394026e-05,-39.97000000000003,-0.11111111111111119
B0DGQQ52Z7,1800 Bed Sheets,Queen,Oxford Stripe Hazy Lilac,319.76,239.01999999999998,172,173,8,6,0.046511627906976744,0.03468208092485549,0.011829546982121256,80.74000000000001,0.3377960003347001
B0BTZ5SZVY,1800 Bed Sheet Set 6 PIECE,King,Sage,317.82000000000005,158.91,62,54,6,3,0.0967741935483871,0.05555555555555555,0.04121863799283154,158.91000000000005,1.0000000000000004
B00O35CXRQ,1800 Bed Sheets,California King,Gold,314.78999999999996,89.94,86,56,7,2,0.08139534883720931,0.03571428571428571,0.045681063122923596,224.84999999999997,2.4999999999999996
B0822WYDZD,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Light Gray,314.78999999999996,404.73,50,55,7,9,0.14,0.16363636363636364,-0.023636363636363622,-89.94000000000005,-0.22222222222222235
B01DN0AYFY,1800 Bed Sheets,California King,Blue Hydrangea,314.78999999999996,134.91,73,70,7,3,0.0958904109589041,0.04285714285714286,0.05303326810176125,179.87999999999997,1.333333333333333
B08V8V7VZF,1800 Bed Sheets,RV / Short Queen,White,314.73,174.85,332,374,9,5,0.02710843373493976,0.013368983957219251,0.013739449777720509,139.88000000000002,0.8000000000000002
B08RZC21CJ,1800 Bed Sheets,Twin XL,Golden Ivory,314.73,419.64,181,191,9,12,0.049723756906077346,0.06282722513089005,-0.013103468224812703,-104.90999999999997,-0.24999999999999994
B0CNRXT6D9,1800 Bed Sheets,Twin,Sky Blue,314.73,349.7,118,146,9,10,0.07627118644067797,0.0684931506849315,0.007778035755746468,-34.96999999999997,-0.09999999999999992
B01DN0A7MY,1800 Bed Sheets,Twin XL,Spa Mint,314.73,244.79,201,185,9,7,0.04477611940298507,0.03783783783783784,0.006938281565147232,69.94000000000003,0.2857142857142858
B07BKPDKCN,1800 Bed Sheets,Twin XL,Spa Blue,314.73,383.97,141,151,9,11,0.06382978723404255,0.0728476821192053,-0.009017894885162747,-69.24000000000001,-0.18032658801468865
B0822W4BT5,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Light Gray,311.82000000000005,207.88,94,93,6,5,0.06382978723404255,0.053763440860215055,0.010066346373827494,103.94000000000005,0.5000000000000002
B08BZWNVRD,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Tan,311.82000000000005,103.94,64,55,6,2,0.09375,0.03636363636363636,0.05738636363636364,207.88000000000005,2.0000000000000004
B08BZXVCB5,1800 Bed Sheet Set With DEEP Fitted Sheet,King,Emerald Green,311.82000000000005,363.78999999999996,167,200,6,7,0.03592814371257485,0.035,0.0009281437125748457,-51.969999999999914,-0.14285714285714263
B08C1C46DQ,1800 Bed Sheet Set With DEEP Fitted Sheet,King,Aqua,311.82000000000005,727.58,232,236,6,14,0.02586206896551724,0.059322033898305086,-0.03345996493278784,-415.76,-0.5714285714285714
B0BMWB3CKD,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Sage,311.82000000000005,51.97,74,80,6,1,0.08108108108108109,0.0125,0.06858108108108109,259.85,5.000000000000001
B0822X6C25,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Beige,311.82,259.85,95,88,6,5,0.06315789473684211,0.056818181818181816,0.006339712918660291,51.96999999999997,0.19999999999999987
B01DN0AAO4,1800 Bed Sheets,Full,Coral,303.76,341.73,162,154,8,9,0.04938271604938271,0.05844155844155844,-0.009058842392175727,-37.97000000000003,-0.11111111111111119
B0DGQNQFFX,1800 Bed Sheets,Full,Charcoal,303.0,75.94,35,32,8,2,0.22857142857142856,0.0625,0.16607142857142856,227.06,2.9899920990255464
B00NQDGJ8A,1800 Bed Sheets,King,Gold,300.78999999999996,343.76,150,122,8,8,0.05333333333333334,0.06557377049180328,-0.012240437158469945,-42.97000000000003,-0.12500000000000008
B0CNRX8GGP,1800 Bed Sheets,King,Poppy Orange,300.78999999999996,214.85,143,153,7,5,0.04895104895104895,0.032679738562091505,0.016271310388957447,85.93999999999997,0.39999999999999986
B0DGQR5Q2K,1800 Bed Sheets,King,Charcoal,299.93000000000006,385.87000000000006,77,93,7,9,0.09090909090909091,0.0967741935483871,-0.0058651026392961825,-85.94,-0.22271749552958245
B0822XBDZW,1800 Bedskirt,Full,White,299.54999999999995,219.67,313,297,15,11,0.04792332268370607,0.037037037037037035,0.010886285646669033,79.87999999999997,0.3636363636363635
B0822YRCDP,1800 Pillowcase Set 4 pc,Standard,Gray,294.84000000000003,378.0,25,31,11,14,0.44,0.45161290322580644,-0.011612903225806437,-83.15999999999997,-0.21999999999999992
B08TRRPSQN,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Golden Ivory,287.15999999999997,467.22,84,77,16,26,0.19047619047619047,0.33766233766233766,-0.1471861471861472,-180.06000000000006,-0.3853858995762169
B01MS6XZ05,1800 Bed Sheets,Split King,Light Gray,281.82,93.94,64,77,6,2,0.09375,0.025974025974025976,0.06777597402597402,187.88,2.0
B0822WMBHV,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Gray,275.82,413.72999999999996,76,99,6,9,0.07894736842105263,0.09090909090909091,-0.011961722488038284,-137.90999999999997,-0.3333333333333333
B08BZVT9FJ,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Brown,275.82,91.94,41,49,6,2,0.14634146341463414,0.04081632653061224,0.1055251368840219,183.88,2.0
B00O35CYRK,1800 Bed Sheets,California King,Brown,269.82,89.94,36,45,6,2,0.16666666666666666,0.044444444444444446,0.1222222222222222,179.88,2.0
B00RKHWYU0,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Brown,269.54999999999995,107.82,20,22,15,6,0.75,0.2727272727272727,0.4772727272727273,161.72999999999996,1.4999999999999998
B0CNRYWWWY,1800 Bed Sheets,Full,Terracotta,265.78999999999996,151.88,164,149,7,4,0.042682926829268296,0.026845637583892617,0.01583728924537568,113.90999999999997,0.7499999999999998
B00O35DKHS,1800 Bed Sheets,Full,Purple,265.78999999999996,341.73,157,151,7,9,0.044585987261146494,0.059602649006622516,-0.015016661745476022,-75.94000000000005,-0.22222222222222238
B0BTZ4YV6J,1800 Bed Sheet Set 6 PIECE,King,Golden Ivory,264.85,0.0,64,50,5,0,0.078125,0.0,0.078125,264.85,
B07YYLSXJV,Cotton Flannel Sheet Set 160GSM,Twin XL,White,263.82,43.97,19,19,6,1,0.3157894736842105,0.05263157894736842,0.2631578947368421,219.85,5.0
B0BTZ59997,1800 Bed Sheet Set 6 PIECE,Queen,Blue Hydrangea,263.82,175.0,45,38,6,4,0.13333333333333333,0.10526315789473684,0.028070175438596495,88.82,0.5075428571428571
B08BZXLGBQ,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Aqua,259.85,155.91,60,59,5,3,0.08333333333333333,0.05084745762711865,0.03248587570621468,103.94000000000003,0.6666666666666669
B0822YSF4H,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Blue Hydrangea,259.85,259.85,67,71,5,5,0.07462686567164178,0.07042253521126761,0.0042043304603741755,0.0,0.0
B0822XMHH5,1800 Bed Sheet Set With DEEP Fitted Sheet,King,Brick Red,259.85,155.91,117,105,5,3,0.042735042735042736,0.02857142857142857,0.014163614163614165,103.94000000000003,0.6666666666666669
B01NCLP7SY,Cotton Flannel Sheet Set 160GSM,Queen,Sage,259.85,207.88,80,76,5,4,0.0625,0.05263157894736842,0.009868421052631582,51.97000000000003,0.2500000000000001
B08BZY1R1R,1800 Bed Sheet Set With DEEP Fitted Sheet,King,Lavender,259.85,155.91,160,157,5,4,0.03125,0.025477707006369428,0.005772292993630572,103.94000000000003,0.6666666666666669
B01ETTFKIE,1800 Flat Sheet,King,White,259.61,59.91,85,92,13,3,0.15294117647058825,0.03260869565217391,0.12033248081841433,199.70000000000002,3.333333333333334
B01DN0AX4G,1800 Bed Sheets,King,Yellow,256.1,386.73,312,417,6,9,0.019230769230769232,0.02158273381294964,-0.0023519645821804096,-130.63,-0.3377808807178134
B0822VPJB6,1800 Pillow Shams 2 piece,King,Beige,254.48999999999998,254.19,176,180,17,17,0.09659090909090909,0.09444444444444444,0.0021464646464646464,0.29999999999998295,0.0011802195208308074
B00RKHX6VQ,1800 Pillowcase Set 2 pc,Set of 2 King Size,Gray,251.57999999999998,161.73,42,31,14,9,0.3333333333333333,0.2903225806451613,0.043010752688172005,89.85,0.5555555555555556
B08BZWSVC8,1800 Bed Sheet Set With DEEP Fitted Sheet,Queen,Brown,249.85,249.85,129,118,5,5,0.03875968992248062,0.0423728813559322,-0.003613191433451582,0.0,0.0
B0822WFRNV,1800 Bed Sheet Set With DEEP Fitted Sheet,Queen,Brick Red,249.85,449.73,92,105,5,9,0.05434782608695652,0.08571428571428572,-0.031366459627329195,-199.88000000000002,-0.4444444444444445
B01DK4M0H8,1800 Bed Sheets,Twin XL,Striped Gray/Silver,244.79,69.94,94,100,7,2,0.07446808510638298,0.02,0.05446808510638297,174.85,2.5
B00O35CXSK,1800 Bed Sheets,Twin,Beige,244.79,664.4300000000001,49,58,7,19,0.14285714285714285,0.3275862068965517,-0.18472906403940886,-419.6400000000001,-0.6315789473684211
B016P42LGU,1800 Bed Sheets,Twin XL,Aqua,244.79,419.64,136,134,7,12,0.051470588235294115,0.08955223880597014,-0.03808165057067603,-174.85,-0.4166666666666667
B0CLYDTMYZ,1800 Bed Sheets,Twin XL,Burgundy,244.09,209.82,42,41,7,6,0.16666666666666666,0.14634146341463414,0.02032520325203252,34.27000000000001,0.16333047373939572
B0822VMF9C,1800 Pillow Shams 2 piece,Standard,Light Gray,239.51999999999998,119.76,68,52,16,8,0.23529411764705882,0.15384615384615385,0.08144796380090497,119.75999999999998,0.9999999999999998
B07J3THZTH,Cotton Flannel Sheet Set 180GSM,Queen,Gray,235.88,117.94,53,48,4,2,0.07547169811320754,0.041666666666666664,0.03380503144654088,117.94,1.0
B0D7J6FGW4,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Beige,235.88,117.94,26,23,4,3,0.15384615384615385,0.13043478260869565,0.023411371237458206,117.94,1.0
B01DN0BC0A,1800 Pillowcase Set 2 pc,Set of 2 King Size,Blue Hydrangea,233.60999999999999,107.82,42,34,13,6,0.30952380952380953,0.17647058823529413,0.1330532212885154,125.78999999999999,1.1666666666666667
B08TRRF39C,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Sage,233.60999999999999,377.37,61,73,13,21,0.21311475409836064,0.2876712328767123,-0.07455647877835167,-143.76000000000002,-0.380952380952381
B01DG599TS,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Tan,233.24999999999997,107.82,32,27,13,6,0.40625,0.2222222222222222,0.1840277777777778,125.42999999999998,1.1633277685030605
B0CNWG3MCK,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Ivory,232.89,161.73,60,46,13,11,0.21666666666666667,0.2391304347826087,-0.02246376811594203,71.16,0.4399925802263031
B0822YZKLZ,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Blue Hydrangea,229.85,321.78999999999996,63,88,5,7,0.07936507936507936,0.07954545454545454,-0.00018037518037518352,-91.93999999999997,-0.28571428571428564
B0BMW7ZJ2R,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Sage,229.85,183.88,64,66,5,4,0.078125,0.06060606060606061,0.017518939393939392,45.97,0.25
B0CLY95T5V,1800 Bed Sheets,Full,Burgundy,227.82,227.82,93,63,6,6,0.06451612903225806,0.09523809523809523,-0.03072196620583717,0.0,0.0
B00ZSGVXS4,1800 Bed Sheets,Full,Striped Gray/Silver,227.82,227.82,109,115,6,6,0.05504587155963303,0.05217391304347826,0.0028719585161547725,0.0,0.0
B00ZSGVP8W,1800 Bed Sheets,Full,Striped White,227.82,683.4599999999999,197,225,6,18,0.030456852791878174,0.08,-0.04954314720812183,-455.63999999999993,-0.6666666666666666
B01ES3MHXC,1800 Fitted Sheet,Twin XL,White,227.64,151.76,53,46,12,8,0.22641509433962265,0.17391304347826086,0.05250205086136178,75.88,0.5
B08RZCW5QJ,1800 Bed Sheets,California King,Sage,224.85,494.66999999999996,96,137,5,11,0.052083333333333336,0.08029197080291971,-0.02820863746958637,-269.81999999999994,-0.5454545454545454
B00ZSGW4FK,1800 Bed Sheets,California King,Striped White,224.85,134.91,110,148,5,3,0.045454545454545456,0.02027027027027027,0.025184275184275184,89.94,0.6666666666666666
B08RZDNSMT,1800 Bed Sheets,California King,Teal,224.85,89.94,51,55,5,2,0.09803921568627451,0.03636363636363636,0.06167557932263815,134.91,1.5
B0CNRZBB6D,1800 Bed Sheets,California King,Sky Blue,224.85,134.01,68,58,5,3,0.07352941176470588,0.05172413793103448,0.021805273833671403,90.84,0.6778598612043878
B01DN0B3PY,1800 Bed Sheets,California King,Spa Mint,224.85,179.88,81,104,5,4,0.06172839506172839,0.038461538461538464,0.023266856600189928,44.97,0.25
B0822VTP9F,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Beige,224.85,179.88,24,21,5,4,0.20833333333333334,0.19047619047619047,0.017857142857142877,44.97,0.25
B0822W3JSL,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Navy Blue,224.85,404.73,34,43,5,9,0.14705882352941177,0.20930232558139536,-0.06224350205198359,-179.88000000000002,-0.4444444444444445
B0CNRX2YJB,1800 Bed Sheets,California King,Terracotta,223.95,179.88,52,59,5,4,0.09615384615384616,0.06779661016949153,0.028357235984354634,44.06999999999999,0.24499666444296195
B0BTZ6WFS3,1800 Bed Sheet Set 6 PIECE,Split King,White,219.88,0.0,19,17,4,0,0.21052631578947367,0.0,0.21052631578947367,219.88,
B01ES3LRNS,1800 Fitted Sheet,Queen,Light Gray,219.67,59.91,38,33,11,3,0.2894736842105263,0.09090909090909091,0.19856459330143542,159.76,2.6666666666666665
B01DN0BACU,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Spa Mint,215.64,197.67,66,60,12,11,0.18181818181818182,0.18333333333333332,-0.0015151515151514972,17.97,0.09090909090909091
B00RKHWP8G,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Navy Blue,215.64,53.91,26,20,12,3,0.46153846153846156,0.15,0.31153846153846154,161.73,3.0
B00NQDGLTW,1800 Bed Sheets,King,Brick Red,214.85,429.69999999999993,179,208,5,10,0.027932960893854747,0.04807692307692308,-0.020143962183068333,-214.84999999999994,-0.49999999999999994
B00NQDGKZC,1800 Bed Sheets,King,Purple,214.85,343.76,151,137,5,8,0.033112582781456956,0.058394160583941604,-0.025281577802484648,-128.91,-0.375
B0DGQQ3F3D,1800 Bed Sheets,King,Oxford Stripe Blue Nova,214.85,128.91,139,150,5,3,0.03597122302158273,0.02,0.015971223021582732,85.94,0.6666666666666666
B0CLYB7V8V,1800 Bed Sheets,King,Taupe,214.85,429.69999999999993,113,149,5,10,0.04424778761061947,0.06711409395973154,-0.022866306349112075,-214.84999999999994,-0.49999999999999994
